TrackID,Cell_Type,Frames,Duration_min,Start_X_um,Start_Y_um,End_X_um,End_Y_um,Total_Distance_um,Displacement_um,CDE,Avg_Velocity_um_min,Max_Velocity_um_min,Std_Velocity_um_min,Persistence,Final_Angle_deg,Angular_Std_deg,MSD_10,MSD_20,Dataset,Sequence,Cell_Line,Color
10,Cell,48,47.0,194.0,274.0,193.0,312.0,90.23171029379786,38.01315561749642,0.4212837758890322,1.919823623272295,29.004310024546356,5.526090979240641,0.7201143167417396,91.50743575877496,56.64753973509638,186.19736842105263,247.26785714285717,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
22,Cell,46,45.0,172.0,429.0,211.0,461.0,181.31327169789571,50.44799302251776,0.2782366263103686,4.029183815508794,15.890248582070704,4.235971619194323,0.2936912812268902,39.36931724236474,75.64876697972733,333.0625,730.9038461538462,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
7,Cell,36,35.0,159.0,295.0,164.0,304.0,11.486832980505138,10.295630140987,0.8962984104026075,0.3281952280144325,9.486832980505138,1.6056158251657962,0.9597781038833434,60.94539590092286,11.270742606222578,35.07692307692308,62.625,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
34,Cell,34,33.0,454.0,58.0,457.0,61.0,182.0882226638772,4.242640687119285,0.0232999181663216,5.517824929208399,19.92485884517128,4.873456447694595,0.0061206233639582,45.0,89.136894640212,49.13541666666666,60.44642857142857,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
1,Cell,30,29.0,154.0,195.0,159.0,201.0,9.019764837837084,7.810249675906654,0.8659039139405692,0.3110263737185201,3.605551275463989,0.7920861858951903,0.8599397911088851,50.19442890773481,23.08645477629004,10.25,31.3,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
28,Cell,24,23.0,434.0,352.0,419.0,384.0,94.13249905697649,35.34119409414458,0.3754409417384455,4.092717350303326,18.788294228055936,6.351111809145328,0.3360116827104943,115.11483488614456,59.846077337570186,322.6428571428572,914.5,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
30,Cell,24,23.0,441.0,280.0,455.0,276.0,159.02245119931024,14.560219778561036,0.0915607806869486,6.914019617361316,25.29822128134704,7.985929967569618,0.3497317661058654,-15.945395900922856,63.29423253938179,256.83457465277786,199.75,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
15,Cell,22,21.0,71.0,375.0,71.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
14,Cell,22,21.0,328.0,129.0,353.5,117.0,290.162264072565,28.182441342083905,0.0971264869060848,13.817250670122142,36.87817782917155,10.641350751844012,0.2069201349555018,-25.201123645475075,105.26364996519588,561.6666666666666,536.0,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
36,Cell,20,19.0,269.0,59.0,261.0,83.0,56.90141132435439,25.29822128134704,0.4445974307586135,2.994811122334441,11.0,3.321310937196625,0.2461984968108687,108.434948822922,69.9991807649251,410.1,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
39,Cell,19,18.0,174.0,52.0,165.0,63.0,134.60686168958517,14.212670403551895,0.1055865223002339,7.4781589827547315,14.0356688476182,3.187549460318704,-0.5397131654297482,129.2894068625004,126.16796450855942,126.13888888888889,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
24,Cell,18,17.0,288.0,347.0,307.0,358.0,107.9827960088528,21.95449840010015,0.2033147798682694,6.351929176991341,20.024984394500787,6.528673982194257,0.2631104484569161,30.06858282186245,84.86504750942645,186.21875,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
26,Cell,18,17.0,320.0,293.0,278.0,261.0,267.25510404925365,52.80151512977634,0.1975697164610383,15.720888473485513,44.04543109109048,11.981633776625436,0.1296377836758621,-142.69605172201656,107.226672616239,1086.125,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
56,Cell,13,12.0,447.0,54.0,454.0,50.0,160.25391215075533,8.06225774829855,0.0503092725793437,13.35449267922961,42.72001872658765,12.499634339201128,-0.1899906445593946,-29.744881296942225,132.69314215594994,596.6666666666666,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
19,Cell,11,10.0,191.0,417.0,191.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
6,Cell,8,7.0,456.0,126.0,460.0,109.0,68.32617980871083,17.46424919657298,0.2556011362769981,9.760882829815833,20.8806130178211,6.913508151006623,0.2993347676075124,-76.75948008481281,117.17531640465846,,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
54,Cell,8,7.0,418.0,55.0,438.0,70.0,61.23600180740499,25.0,0.4082565690462316,8.748000258200713,27.073972741361768,8.728503720386788,0.5619331221256693,36.86989764584402,80.43500404765255,,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
40,Cell,7,6.0,234.0,52.0,214.0,54.0,33.748130154266306,20.09975124224178,0.5955811818421842,5.624688359044384,12.649110640673518,4.362286961021394,0.0410458478304448,174.28940686250036,62.36400156149398,,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
38,Cell,5,4.0,423.0,52.0,436.0,53.0,41.991347431748586,13.038404810405298,0.3105021774211344,10.497836857937148,16.1245154965971,4.92903857807345,0.1016673677778308,4.398705354995532,104.92593950827415,,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
35,Cell,4,3.0,335.0,49.0,323.0,54.0,27.449070816933855,13.0,0.4736043739586278,9.149690272311286,16.1245154965971,4.961501915156897,-0.2965136429118256,157.38013505195957,114.18643275065736,,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
41,Cell,2,1.0,234.0,48.0,221.0,46.0,13.152946437965904,13.152946437965904,1.0,13.152946437965904,13.152946437965904,0.0,,-171.2538377374448,8.537736462515939e-07,,,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
12,Cell,22,21.0,337.0,192.0,377.0,203.5,328.79442326315706,41.62030754331352,0.1265845908523876,15.656877298245576,64.67031776634471,16.116918142453272,0.2825801852993466,16.039943306049665,65.08222719427515,1260.8541666666667,1761.375,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
5,Cell,69,68.0,322.0,147.0,454.5,111.0,698.6714869818818,137.3034959496662,0.1965208234599486,10.274580690910026,46.09772228646444,11.16283617924011,0.3023108029321257,-15.200220176728276,83.45682588759739,2275.38053259217,3987.066244952567,DIC-C2DH-HeLa,01,HeLa,#dc3cbe
22,Cell,84,83.0,416.0,348.0,437.0,332.0,341.1373371152318,26.40075756488817,0.0773904075940252,4.110088398978696,27.115493725912497,5.811052429422855,0.291198487344696,-37.30394827798343,83.7500411658556,467.1191286745243,791.9555015115502,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
9,Cell,78,77.0,249.0,341.0,218.0,339.0,317.7115728621916,31.064449134018133,0.0977756298083999,4.126124322885604,22.47220505424423,5.57771496219881,0.3209487665442535,-176.30861401354872,69.23644635338239,215.76090199665632,430.4516929062846,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
26,Cell,74,73.0,206.0,458.0,117.0,462.0,337.7895295840728,89.08984229416954,0.2637436465359589,4.627253829918804,22.20360331117452,5.792013993689138,0.21747398131185,177.42664053682316,92.49837043428168,586.41796875,1862.3657407407409,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
18,Cell,60,59.0,389.0,169.0,415.0,116.0,129.6080083750436,59.033888572581766,0.4554802539805782,2.1967459046617552,19.0,4.163571108976566,0.7225967119546578,-63.86899945506142,45.62869327343607,296.785,576.10625,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
44,Cell,58,57.0,92.0,59.0,108.0,60.0,80.85607176130118,16.0312195418814,0.1982685924837887,1.4185275747596702,20.248456731316587,3.667885150229164,0.6374068958443774,3.5763343749973515,49.78543786798945,160.0533904282153,359.0876287748595,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
45,Cell,55,54.0,43.0,75.0,57.0,94.0,158.9969513182055,23.600847442411894,0.1484358489061767,2.9443879873741765,27.018512172212592,5.3504089260637775,0.487013426397531,53.61564818416411,60.85882560978334,150.18333333333334,140.57142857142858,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
1,Cell,49,48.0,193.0,199.0,170.0,187.0,116.29736446360413,25.942243542145693,0.2230681981642366,2.4228617596584194,18.0,4.388229592257694,0.3544183924641563,-152.44718842328223,60.08013755120289,246.89783967499503,610.0787300117032,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
16,Cell,38,37.0,378.0,167.0,395.0,146.0,161.87467812118095,27.018512172212592,0.1669100595955241,4.374991300572458,18.867962264113206,5.230825792147757,0.2416649256785199,-51.00900595749453,70.4529624869441,508.2482063660794,1128.2535818661515,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
4,Cell,35,34.0,215.0,185.0,188.0,193.0,123.27964766495344,28.16025568065745,0.2284258287076771,3.6258719901456895,24.04163056034261,5.699596937701245,0.4606323646140864,163.49563861824498,70.04726525655212,243.29,445.35,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
8,Cell,30,29.0,131.0,282.0,121.0,295.0,237.3123908225011,16.401219466856727,0.0691123603365662,8.183185890431073,31.827660925679098,8.50528801020609,0.3645369379307552,127.56859202882752,92.6431909572955,1054.3918730612245,643.1603175510203,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
6,Cell,30,29.0,65.0,306.0,55.0,343.0,490.1404624208376,38.3275357934736,0.0781970449943497,16.90139525589095,55.03635162326805,16.05855912473991,0.0021880398376612,105.12400730831057,120.200183526942,1196.2625,808.225,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
28,Cell,26,25.0,76.0,70.0,87.0,71.0,65.39456281963122,11.04536101718726,0.1689033543607005,2.6157825127852488,20.12461179749811,5.881979415622508,0.7662948526890064,5.194428907734806,38.54161550829542,286.125,407.0,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
32,Cell,24,23.0,167.0,51.0,156.0,55.0,146.251023901323,11.704699910719626,0.0800315758378341,6.35874016962274,15.20690632574555,4.520618173725524,-0.1871267876636358,160.01689347810003,131.3956086708061,103.53571428571428,248.625,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
35,Cell,19,18.0,224.0,53.0,226.0,48.0,193.90946053695063,5.385164807134504,0.0277715424106825,10.772747807608368,22.02271554554524,4.790397131101876,-0.3125681390169448,-68.19859051364818,141.85277261211476,303.8611111111111,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
25,Cell,15,14.0,329.5,417.0,345.0,441.0,53.49596187965671,28.570089254323307,0.5340606701977604,3.8211401342611935,15.945218719101977,5.472884020597348,0.4912592855110831,57.144278049567006,49.07438663174122,183.05,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
24,Cell,15,14.0,249.0,420.0,253.0,450.0,58.14835680755717,30.265491900843116,0.5204874834383918,4.153454057682655,17.613914953808536,5.885718013426793,0.0552030751473248,82.40535663140855,98.97135973387768,367.65,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
20,Cell,13,12.0,451.0,114.0,465.0,69.0,118.8087438251378,47.12748667179272,0.3966668205932279,9.900728652094818,17.72004514666935,4.934629890639087,0.1753021510433017,-72.71850162818336,76.25683998619813,1833.0833333333333,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
11,Cell,6,5.0,205.0,401.0,201.0,369.0,33.211102550927976,32.2490309931942,0.97103162846646,6.642220510185595,26.0,10.073773210375036,0.5693375245281536,-97.1250163489018,56.864688771116505,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
12,Cell,6,5.0,226.0,318.0,294.0,263.0,92.42204085955665,87.45856161634491,0.9462955027063928,18.484408171911326,28.178005607210743,10.204246887163094,0.8407495695896293,-38.9667469937993,26.69237397751392,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
42,Cell,5,4.0,166.0,49.0,169.0,48.0,57.000880722433536,3.1622776601683795,0.0554776982406136,14.250220180608384,27.721832551258224,10.206920436849774,-0.7417871691758533,-18.43494882292201,82.79520695828366,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
21,Cell,4,3.0,465.0,99.0,461.0,100.0,5.0,4.123105625617661,0.8246211251235321,1.6666666666666667,4.0,1.699673171197595,-0.4999999999999999,165.96375653207352,84.92975211833135,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
27,Cell,4,3.0,110.0,461.0,118.0,458.0,8.54400374531753,8.54400374531753,1.0,2.848001248439177,8.54400374531753,4.027681991198191,0.9363291775690444,-20.556045219583464,9.70757801081927,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
43,Cell,2,1.0,43.0,69.0,47.0,78.0,9.848857801796104,9.848857801796104,1.0,9.848857801796104,9.848857801796104,0.0,,66.03751102542182,-0.0,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
34,Cell,2,1.0,182.0,50.0,171.0,49.0,11.04536101718726,11.04536101718726,1.0,11.04536101718726,11.04536101718726,0.0,,-174.80557109226518,-0.0,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
41,Cell,2,1.0,453.0,211.0,458.0,197.0,14.866068747318506,14.866068747318506,1.0,14.866068747318506,14.866068747318506,0.0,,-70.3461759419467,-0.0,,,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
23,Cell,69,68.0,350.0,422.0,276.0,413.0,142.49711099338666,74.54528824815154,0.5231354357184912,2.095545749902745,40.02811511925087,6.422412864996824,0.4771043572549024,-173.06565109873043,53.99720546804753,319.6208772424074,835.4002098453794,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
5,Cell,54,53.0,156.0,285.0,108.0,285.0,277.6985564323913,48.0,0.1728492960736226,5.239595404384741,45.5411901469428,8.432833315926466,0.3184019895261757,180.0,62.65452168143733,548.1761363636364,1002.0441176470588,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
13,Cell,46,45.0,321.0,235.0,364.0,182.0,72.86712488842241,68.24954212300622,0.9366300952248788,1.6192694419649425,40.311288741492746,6.174334856384369,0.8292863707614934,-50.9468630539735,26.408983395754824,221.67361111111111,520.0865384615385,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
17,Cell,38,37.0,304.5,219.0,344.0,213.0,296.745700374932,39.95309750194596,0.1346374941623957,8.02015406418735,46.32493928760188,9.402660852379285,0.243505157856124,-8.637131415070755,89.57897031718498,727.1107875723203,839.2780333613108,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
2,Cell,35,34.0,135.0,171.0,91.0,185.0,182.9131260026896,46.17358552246078,0.2524345110245496,5.379797823608517,35.9500740512847,8.196658266770184,0.2453529437937326,162.34987578006988,83.71597109105895,777.9331337770319,1475.596133000759,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
36,Cell,30,29.0,221.0,53.0,213.0,50.0,235.0600889988986,8.54400374531753,0.0363481685968287,8.105520310306849,49.09175083453431,9.325929138284648,-0.4031484183767539,-159.44395478041653,91.96834097555542,234.1625,441.925,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
19,Cell,24,23.0,382.0,144.5,404.0,62.0,159.23403839528777,85.38296082943013,0.536210484202333,6.923219060664685,31.32091952673165,9.435911675211727,0.3640360554169772,-75.06858282186246,68.90818356496324,947.9642857142856,4056.125,DIC-C2DH-HeLa,02,HeLa,#dc3cbe
3,Cell,30,29.0,597.0,208.0,610.5,205.5,31.3915609742592,13.729530217745982,0.4373637306218723,1.082467619802041,5.0,1.3067418248864957,0.4118154623220282,-10.4914770123316,60.33457344086669,87.6375,145.975,Fluo-C2DL-Huh7,01,Huh7,#2db95f
13,Cell,30,29.0,555.0,693.0,558.0,699.0,6.708203932499369,6.708203932499369,1.0,0.2313173769827368,6.708203932499369,1.2240165068481963,0.9605152568214256,63.43494882292201,11.095744581227745,4.5,9.0,Fluo-C2DL-Huh7,01,Huh7,#2db95f
21,Cell,30,29.0,60.0,940.0,67.0,936.0,55.21181130375807,8.06225774829855,0.1460241487811826,1.903855562198554,7.071067811865476,2.16464288645306,0.3652959239511644,-29.744881296942225,63.84548902073489,29.85,18.3,Fluo-C2DL-Huh7,01,Huh7,#2db95f
23,Cell,30,29.0,830.0,929.0,824.0,935.0,52.35607858374759,8.48528137423857,0.1620686958184942,1.805382020129227,7.615773105863909,2.501566937082527,0.4269130199689623,135.0,63.99199847341159,150.35,195.3,Fluo-C2DL-Huh7,01,Huh7,#2db95f
20,Cell,30,29.0,91.0,900.0,103.0,884.0,36.13297709683682,20.0,0.5535109920890204,1.2459647274771315,7.810249675906654,2.2512799810452835,0.6612957754555643,-53.13010235415598,41.28128746872123,132.55,312.1,Fluo-C2DL-Huh7,01,Huh7,#2db95f
12,Cell,30,29.0,507.0,785.5,494.0,786.0,14.5,13.009611831257688,0.8972146090522544,0.5,8.0,1.6081688022566922,0.5357142857142857,177.7974018382342,46.03482468166845,54.7125,136.625,Fluo-C2DL-Huh7,01,Huh7,#2db95f
5,Cell,30,29.0,510.0,364.0,505.0,343.0,45.32759768161251,21.587033144922906,0.4762448099842681,1.5630206097107762,8.246211251235321,2.646741852861424,0.4564756077164801,-103.3924977537511,51.3761882616592,146.65,466.3,Fluo-C2DL-Huh7,01,Huh7,#2db95f
6,Cell,30,29.0,587.0,350.0,588.0,341.0,31.22724225124509,9.055385138137416,0.2899835043158946,1.076801456939486,8.54400374531753,2.21573106210442,0.604286557511147,-83.6598082540901,40.84970468348212,20.9,52.0,Fluo-C2DL-Huh7,01,Huh7,#2db95f
15,Cell,30,29.0,642.0,615.0,682.0,608.0,55.05982897770195,40.60788100849391,0.7375228322074743,1.89861479233455,9.0,2.879550936251409,0.7194915141751471,-9.926245506651703,37.58112905773866,308.55,1036.3,Fluo-C2DL-Huh7,01,Huh7,#2db95f
36,Cell,30,29.0,867.0,185.0,845.0,173.0,51.11635545921092,25.059928172283332,0.4902526392414711,1.7626329468693418,9.219544457292889,2.599075616469814,0.3392511295388188,-151.3895403340348,66.097364289585,128.85,376.1,Fluo-C2DL-Huh7,01,Huh7,#2db95f
27,Cell,30,29.0,1013.0,694.0,964.0,680.0,96.55245611006072,50.96076922496363,0.5278039656171267,3.329395038277956,9.433981132056603,2.2363666013518104,0.1477082646606982,-164.05460409907712,80.2709400604372,514.2125,1660.125,Fluo-C2DL-Huh7,01,Huh7,#2db95f
14,Cell,30,29.0,602.0,728.0,616.0,730.0,22.882456112707374,14.142135623730953,0.6180339887498948,0.7890502107830129,9.486832980505138,2.363111575145664,0.9111389457045512,8.13010235415598,16.95080521366508,41.0,126.0,Fluo-C2DL-Huh7,01,Huh7,#2db95f
18,Cell,30,29.0,776.0,793.0,731.0,801.0,87.81878726014179,45.70557952810576,0.5204533215963698,3.028234043453165,10.198039027185567,3.1462301402333352,0.0372402732422093,169.9194020124577,115.21259930469954,562.15,1625.5,Fluo-C2DL-Huh7,01,Huh7,#2db95f
19,Cell,30,29.0,804.0,824.0,810.0,837.0,52.83987570646852,14.317821063276352,0.2709662139028007,1.8220646795333968,10.198039027185567,2.780612242209958,0.3880825371174002,65.22485943116808,60.37733616783298,180.275,166.8,Fluo-C2DL-Huh7,01,Huh7,#2db95f
37,Cell,30,29.0,821.0,170.0,800.0,149.0,83.34734507969038,29.698484809834994,0.3563219054120988,2.8740463820582898,11.40175425099138,2.938776806413782,0.001764303352615,-135.0,93.0655783165591,252.8,731.4,Fluo-C2DL-Huh7,01,Huh7,#2db95f
8,Cell,30,29.0,571.0,449.0,589.0,449.0,49.65439499429465,18.0,0.362505675521134,1.712220517044643,11.884864324004711,3.256191588287162,0.7346092759509398,0.0,37.5305811687669,301.775,364.9,Fluo-C2DL-Huh7,01,Huh7,#2db95f
7,Cell,30,29.0,650.0,396.0,664.0,424.0,38.62217386896796,31.304951684997057,0.8105434922229968,1.3317990989299295,12.041594578792296,3.20593750688008,0.7264907955657633,63.43494882292201,35.800679881037574,121.475,341.5,Fluo-C2DL-Huh7,01,Huh7,#2db95f
11,Cell,30,29.0,432.0,708.0,429.0,694.0,44.55149701123097,14.317821063276352,0.3213768789782076,1.5362585176286547,12.36931687685298,3.187028576326819,0.5424891171706987,-102.09475707701212,42.04531642154812,102.9,126.6,Fluo-C2DL-Huh7,01,Huh7,#2db95f
26,Cell,30,29.0,967.0,717.0,951.0,744.0,34.93667439299411,31.38470965295043,0.898331343730989,1.204712910103245,13.038404810405298,2.8571423389492177,0.4781709498430334,120.65066795705286,60.42705263959289,144.72556069725977,454.5,Fluo-C2DL-Huh7,01,Huh7,#2db95f
10,Cell,30,29.0,437.0,588.0,421.0,594.0,29.436172702835822,17.08800749063506,0.5805105053276453,1.0150404380288214,13.41640786499874,2.691756857171868,0.4536749777927661,159.44395478041653,47.26777753581894,37.05,99.1,Fluo-C2DL-Huh7,01,Huh7,#2db95f
22,Cell,30,29.0,564.0,965.0,574.0,965.0,39.10883946276101,10.0,0.2556966695348218,1.3485806711296902,14.0356688476182,2.978419941154905,0.5847652780391124,0.0,44.74797450578235,55.75,64.5,Fluo-C2DL-Huh7,01,Huh7,#2db95f
1,Cell,30,29.0,242.0,281.0,287.0,266.0,69.49370658117937,47.43416490252569,0.6825677782363683,2.3963347096958403,14.866068747318506,4.093602320585984,0.5468669484994654,-18.43494882292201,43.6913742072721,443.2125,912.425,Fluo-C2DL-Huh7,01,Huh7,#2db95f
16,Cell,30,29.0,725.0,584.0,743.0,605.0,48.0141225513253,27.65863337187866,0.5760520426529219,1.6556593983215622,14.866068747318506,3.6175099396748087,0.755275854747503,49.39870535499554,31.37897613065888,158.4,434.4,Fluo-C2DL-Huh7,01,Huh7,#2db95f
24,Cell,30,29.0,917.0,909.0,918.0,913.0,69.56653139373005,4.123105625617661,0.0592685238578571,2.3988459101286224,15.132745950421556,3.361140050249352,0.3948703184123819,75.96375653207353,65.72269393741652,336.9,237.7,Fluo-C2DL-Huh7,01,Huh7,#2db95f
9,Cell,30,29.0,485.0,485.0,479.0,486.0,99.4107759634553,6.082762530298219,0.0611881606530696,3.427957791843286,15.297058540778355,4.919127683673225,0.4423059626766624,170.5376777919744,67.15050135611587,160.83253230917632,273.2,Fluo-C2DL-Huh7,01,Huh7,#2db95f
4,Cell,30,29.0,416.0,358.0,387.0,389.0,65.35197110326183,42.44997055358225,0.6495591462192867,2.253516244940063,16.76305461424021,4.202157786165143,0.2364021675427877,133.0908475670036,75.69587973527811,468.3317405366799,1315.0437841036628,Fluo-C2DL-Huh7,01,Huh7,#2db95f
25,Cell,30,29.0,944.0,829.0,944.0,862.0,78.73358483940528,33.0,0.4191349862617187,2.714951201358802,19.026297590440446,4.762432583477841,0.5291775490019547,90.0,54.87149657386913,334.7625,958.225,Fluo-C2DL-Huh7,01,Huh7,#2db95f
17,Cell,30,29.0,701.0,714.0,732.0,690.0,128.6964118121393,39.20459156782532,0.3046284742192582,4.437807303866872,21.93171219946131,5.757663929056014,0.3812728722819751,-37.74680538727467,63.034874202965696,1029.1125,2444.325,Fluo-C2DL-Huh7,01,Huh7,#2db95f
32,Cell,26,25.0,759.0,722.0,770.0,721.0,24.988876885507977,11.04536101718726,0.4420111022913917,0.9995550754203192,6.082762530298219,1.5623346796386106,0.652495708504767,-5.194428907734806,46.28819649989296,81.25,157.66666666666666,Fluo-C2DL-Huh7,01,Huh7,#2db95f
34,Cell,26,25.0,783.0,720.0,838.0,707.0,88.21402262847711,56.51548460377917,0.6406632746111153,3.5285609051390856,21.02379604162864,4.528714821969258,0.5945493913462331,-13.29857033049428,52.5654942527175,1187.1875,2961.6666666666665,Fluo-C2DL-Huh7,01,Huh7,#2db95f
29,Cell,15,14.0,982.0,492.0,1001.0,462.0,129.72699993303894,35.510561809129406,0.2737330072186889,9.266214280931353,17.46424919657298,5.174952177819711,0.2287685443164971,-57.65255650055797,112.13308572047065,2614.0,,Fluo-C2DL-Huh7,01,Huh7,#2db95f
31,Cell,4,3.0,820.0,739.0,788.0,733.0,55.20990048238397,32.55764119219941,0.589706572693202,18.403300160794657,29.8328677803526,8.081988814128326,0.200392354252565,-169.38034472384487,69.17544856431691,,,Fluo-C2DL-Huh7,01,Huh7,#2db95f
2,Cell,30,29.0,520.0,266.0,500.0,270.0,158.51244948153794,20.396078054371134,0.1286717738643404,5.465946533846136,30.886890422961,7.152823882015655,0.3316157116148438,168.6900675259798,98.82216352091405,2235.963053667993,948.8689356188142,Fluo-C2DL-Huh7,01,Huh7,#2db95f
