frame,track_id,centroid_x,centroid_y,label_at_centroid,centroid_on_own_mask
25,23,825.0,941.0,23,True
26,23,825.0,941.0,23,True
27,23,825.0,941.0,23,True
28,23,827.0,934.0,23,True
29,23,824.0,935.0,23,True
0,20,91.0,900.0,20,True
1,20,91.0,900.0,20,True
2,20,91.0,900.0,20,True
3,20,93.0,897.0,20,True
4,20,93.0,897.0,20,True
5,20,93.0,897.0,20,True
6,20,93.0,892.0,20,True
7,20,95.0,888.0,20,True
8,20,95.0,888.0,20,True
9,20,95.0,888.0,20,True
10,20,95.0,888.0,20,True
11,20,95.0,888.0,20,True
12,20,95.0,888.0,20,True
13,20,96.0,882.0,20,True
14,20,96.0,882.0,20,True
15,20,96.0,882.0,20,True
16,20,96.0,882.0,20,True
17,20,102.0,877.0,20,True
18,20,102.0,877.0,20,True
19,20,102.0,877.0,20,True
20,20,105.0,881.0,20,True
21,20,105.0,881.0,20,True
22,20,105.0,881.0,20,True
23,20,105.0,881.0,20,True
24,20,104.0,881.0,20,True
25,20,103.0,884.0,20,True
26,20,103.0,884.0,20,True
27,20,103.0,884.0,20,True
28,20,103.0,884.0,20,True
29,20,103.0,884.0,20,True
0,12,507.0,785.5,12,True
1,12,507.0,785.0,12,True
2,12,506.0,785.0,12,True
3,12,506.0,785.0,12,True
4,12,506.0,785.0,12,True
5,12,506.0,786.0,12,True
6,12,506.0,786.0,12,True
7,12,506.0,786.0,12,True
8,12,506.0,786.0,12,True
9,12,498.0,786.0,12,True
10,12,498.0,786.0,12,True
11,12,498.0,786.0,12,True
12,12,498.0,786.0,12,True
13,12,498.0,786.0,12,True
14,12,494.0,786.0,12,True
15,12,494.0,786.0,12,True
16,12,494.0,786.0,12,True
17,12,494.0,786.0,12,True
18,12,494.0,786.0,12,True
19,12,494.0,786.0,12,True
20,12,494.0,786.0,12,True
21,12,494.0,786.0,12,True
22,12,494.0,786.0,12,True
23,12,494.0,786.0,12,True
24,12,494.0,786.0,12,True
25,12,494.0,786.0,12,True
26,12,494.0,786.0,12,True
27,12,494.0,786.0,12,True
28,12,494.0,786.0,12,True
29,12,494.0,786.0,12,True
0,5,510.0,364.0,5,True
1,5,510.0,364.0,5,True
2,5,510.0,364.0,5,True
3,5,510.0,364.0,5,True
4,5,510.0,364.0,5,True
5,5,510.0,364.0,5,True
6,5,510.0,364.0,5,True
7,5,508.0,358.0,5,True
8,5,509.0,357.0,5,True
9,5,509.0,357.0,5,True
10,5,509.0,357.0,5,True
11,5,509.0,357.0,5,True
12,5,507.0,353.0,5,True
13,5,507.0,353.0,5,True
14,5,507.0,353.0,5,True
15,5,507.0,345.0,5,True
16,5,507.0,345.0,5,True
17,5,507.0,345.0,5,True
18,5,507.0,345.0,5,True
19,5,507.0,345.0,5,True
20,5,507.0,345.0,5,True
21,5,503.0,345.0,5,True
22,5,503.0,345.0,5,True
23,5,500.0,345.0,5,True
24,5,494.0,342.0,5,True
25,5,494.0,342.0,5,True
26,5,497.0,341.0,5,True
27,5,497.0,341.0,5,True
28,5,505.0,343.0,5,True
29,5,505.0,343.0,5,True
0,6,587.0,350.0,6,True
1,6,587.0,350.0,6,True
2,6,587.0,350.0,6,True
3,6,587.0,350.0,6,True
4,6,587.0,350.0,6,True
5,6,587.0,349.0,6,True
6,6,587.0,348.0,6,True
7,6,587.0,348.0,6,True
8,6,588.0,348.0,6,True
9,6,588.0,348.0,6,True
10,6,588.0,348.0,6,True
11,6,588.0,348.0,6,True
12,6,588.0,347.0,6,True
13,6,588.0,347.0,6,True
14,6,588.0,347.0,6,True
15,6,588.0,347.0,6,True
16,6,588.0,347.0,6,True
17,6,589.0,345.0,6,True
18,6,589.0,345.0,6,True
19,6,589.0,345.0,6,True
20,6,589.0,345.0,6,True
21,6,589.0,345.0,6,True
22,6,581.0,342.0,6,True
23,6,582.0,342.0,6,True
24,6,584.0,341.0,6,True
25,6,584.0,341.0,6,True
26,6,584.0,341.0,6,True
27,6,588.0,347.0,6,True
28,6,588.0,347.0,6,True
29,6,588.0,341.0,6,True
0,15,642.0,615.0,15,True
1,15,642.0,615.0,15,True
2,15,642.0,615.0,15,True
3,15,642.0,615.0,15,True
4,15,642.0,615.0,15,True
5,15,642.0,615.0,15,True
6,15,642.0,615.0,15,True
7,15,642.0,615.0,15,True
8,15,642.0,615.0,15,True
9,15,642.0,614.0,15,True
10,15,648.0,611.0,15,True
11,15,650.0,610.0,15,True
12,15,655.0,607.0,15,True
13,15,655.0,607.0,15,True
14,15,658.0,606.0,15,True
15,15,658.0,606.0,15,True
16,15,666.0,605.0,15,True
17,15,667.0,605.0,15,True
18,15,667.0,605.0,15,True
19,15,667.0,605.0,15,True
20,15,667.0,605.0,15,True
21,15,667.0,605.0,15,True
22,15,667.0,605.0,15,True
23,15,667.0,605.0,15,True
24,15,667.0,605.0,15,True
25,15,671.0,609.0,15,True
26,15,670.0,609.0,15,True
27,15,679.0,609.0,15,True
28,15,686.0,607.0,15,True
29,15,682.0,608.0,15,True
0,36,867.0,185.0,36,True
1,36,862.0,189.0,36,True
2,36,862.0,189.0,36,True
3,36,860.0,188.0,36,True
4,36,855.0,186.0,36,True
5,36,854.0,185.0,36,True
6,36,854.0,185.0,36,True
7,36,854.0,185.0,36,True
8,36,854.0,185.0,36,True
9,36,854.0,185.0,36,True
10,36,855.0,181.0,36,True
11,36,857.0,178.0,36,True
12,36,857.0,178.0,36,True
13,36,859.0,176.0,36,True
14,36,850.0,178.0,36,True
15,36,850.0,178.0,36,True
16,36,850.0,178.0,36,True
17,36,843.0,175.0,36,True
18,36,843.0,175.0,36,True
19,36,843.0,175.0,36,True
20,36,843.0,175.0,36,True
21,36,843.0,175.0,36,True
22,36,843.0,175.0,36,True
23,36,843.0,175.0,36,True
24,36,840.0,174.0,36,True
25,36,844.0,173.0,36,True
26,36,845.0,173.0,36,True
27,36,845.0,173.0,36,True
28,36,845.0,173.0,36,True
29,36,845.0,173.0,36,True
0,27,1013.0,694.0,27,True
1,27,1012.0,698.0,27,True
2,27,1011.0,703.0,27,True
3,27,1009.0,703.0,27,True
4,27,1009.0,703.0,27,True
5,27,1010.0,704.0,27,True
6,27,1011.0,702.0,27,True
7,27,1009.0,702.0,27,True
8,27,1008.0,703.0,27,True
9,27,1006.0,702.0,27,True
10,27,1007.0,702.0,27,True
11,27,1003.0,704.0,27,True
12,27,997.0,703.0,27,True
13,27,996.0,703.0,27,True
14,27,991.0,700.0,27,True
15,27,992.0,704.0,27,True
16,27,994.0,703.0,27,True
17,27,990.0,705.0,27,True
18,27,989.0,698.0,27,True
19,27,989.0,696.0,27,True
20,27,990.0,692.0,27,True
21,27,983.5,689.0,27,True
22,27,983.0,687.0,27,True
23,27,975.0,682.0,27,True
24,27,973.0,684.0,27,True
25,27,971.0,683.0,27,True
26,27,970.0,684.0,27,True
27,27,966.0,680.0,27,True
28,27,965.0,681.0,27,True
29,27,964.0,680.0,27,True
0,14,602.0,728.0,14,True
1,14,602.0,728.0,14,True
2,14,601.0,735.0,14,True
3,14,601.0,735.0,14,True
4,14,601.0,735.0,14,True
5,14,601.0,735.0,14,True
6,14,601.0,735.0,14,True
7,14,601.0,735.0,14,True
8,14,601.0,735.0,14,True
9,14,601.0,735.0,14,True
10,14,601.0,735.0,14,True
11,14,607.0,733.0,14,True
12,14,607.0,733.0,14,True
13,14,607.0,733.0,14,True
14,14,607.0,733.0,14,True
15,14,607.0,733.0,14,True
16,14,607.0,733.0,14,True
17,14,607.0,733.0,14,True
18,14,607.0,733.0,14,True
19,14,607.0,733.0,14,True
20,14,607.0,733.0,14,True
21,14,607.0,733.0,14,True
22,14,607.0,733.0,14,True
23,14,607.0,733.0,14,True
24,14,607.0,733.0,14,True
25,14,607.0,733.0,14,True
26,14,616.0,730.0,14,True
27,14,616.0,730.0,14,True
28,14,616.0,730.0,14,True
29,14,616.0,730.0,14,True
0,18,776.0,793.0,18,True
1,18,776.0,793.0,18,True
2,18,779.0,787.0,18,True
3,18,779.0,786.0,18,True
4,18,778.0,781.0,18,True
5,18,778.0,781.0,18,True
6,18,778.0,781.0,18,True
7,18,773.0,781.0,18,True
8,18,773.0,781.0,18,True
9,18,771.0,783.0,18,True
10,18,771.0,783.0,18,True
11,18,771.0,783.0,18,True
12,18,769.0,779.0,18,True
13,18,769.0,779.0,18,True
14,18,769.0,779.0,18,True
15,18,764.0,780.0,18,True
16,18,757.0,780.0,18,True
17,18,757.0,780.0,18,True
18,18,757.0,781.0,18,True
19,18,755.0,791.0,18,True
20,18,754.0,793.0,18,True
21,18,747.0,796.0,18,True
22,18,747.0,796.0,18,True
23,18,740.0,799.0,18,True
24,18,736.0,799.0,18,True
25,18,740.0,794.0,18,True
26,18,735.0,799.0,18,True
27,18,731.0,801.0,18,True
28,18,731.0,801.0,18,True
29,18,731.0,801.0,18,True
0,19,804.0,824.0,19,True
1,19,804.0,824.0,19,True
2,19,804.0,824.0,19,True
3,19,804.0,824.0,19,True
4,19,804.0,824.0,19,True
5,19,804.0,824.0,19,True
6,19,804.0,824.0,19,True
7,19,804.0,829.0,19,True
8,19,806.0,832.0,19,True
9,19,806.0,832.0,19,True
10,19,806.0,832.0,19,True
11,19,806.0,832.0,19,True
12,19,808.0,839.0,19,True
13,19,806.0,843.0,19,True
14,19,806.0,842.0,19,True
15,19,796.0,840.0,19,True
16,19,796.0,840.0,19,True
17,19,796.0,840.0,19,True
18,19,796.0,840.0,19,True
19,19,798.0,838.5,19,True
20,19,798.0,839.0,19,True
21,19,799.0,838.0,19,True
22,19,799.0,838.0,19,True
23,19,800.0,836.0,19,True
24,19,801.0,836.0,19,True
25,19,810.0,838.0,19,True
26,19,810.0,837.0,19,True
27,19,811.0,837.0,19,True
28,19,811.0,838.0,19,True
29,19,810.0,837.0,19,True
0,37,821.0,170.0,37,True
1,37,818.0,170.0,37,True
2,37,810.0,172.0,37,True
3,37,810.0,172.0,37,True
4,37,806.0,171.0,37,True
5,37,806.0,171.0,37,True
6,37,806.0,171.0,37,True
7,37,795.0,168.0,37,True
8,37,795.0,168.0,37,True
9,37,798.0,166.0,37,True
10,37,801.0,167.0,37,True
11,37,804.0,167.0,37,True
12,37,800.0,165.0,37,True
13,37,800.0,165.0,37,True
14,37,797.0,162.0,37,True
15,37,794.0,159.0,37,True
16,37,791.0,156.0,37,True
17,37,791.0,156.0,37,True
18,37,787.0,152.0,37,True
19,37,789.0,154.0,37,True
20,37,789.0,154.0,37,True
21,37,789.0,152.0,37,True
22,37,788.0,148.0,37,True
23,37,792.0,148.0,37,True
24,37,792.0,148.0,37,True
25,37,801.0,148.0,37,True
26,37,800.0,148.0,37,True
27,37,800.0,149.0,37,True
28,37,800.0,149.0,37,True
29,37,800.0,149.0,37,True
0,8,571.0,449.0,8,True
1,8,571.0,449.0,8,True
2,8,571.0,449.0,8,True
3,8,571.0,449.0,8,True
4,8,571.0,449.0,8,True
5,8,571.0,449.0,8,True
6,8,571.0,449.0,8,True
7,8,571.0,449.0,8,True
8,8,571.0,449.0,8,True
9,8,571.0,449.0,8,True
10,8,571.0,449.0,8,True
11,8,574.0,437.5,8,True
12,8,574.0,435.0,8,True
13,8,574.0,435.0,8,True
14,8,574.0,435.0,8,True
15,8,573.0,431.0,8,True
16,8,573.0,431.0,8,True
17,8,573.0,431.0,8,True
18,8,573.0,431.0,8,True
19,8,578.0,431.0,8,True
20,8,578.0,431.0,8,True
21,8,578.0,429.0,8,True
22,8,578.0,429.0,8,True
23,8,585.0,434.0,8,True
24,8,587.0,440.0,8,True
25,8,589.0,449.0,8,True
26,8,589.0,449.0,8,True
27,8,589.0,449.0,8,True
28,8,589.0,449.0,8,True
29,8,589.0,449.0,8,True
0,7,650.0,396.0,7,True
1,7,651.0,396.0,7,True
2,7,651.0,396.0,7,True
3,7,651.0,396.0,7,True
4,7,651.0,396.0,7,True
5,7,651.0,396.0,7,True
6,7,651.0,396.0,7,True
7,7,650.0,408.0,7,True
8,7,650.0,408.0,7,True
9,7,650.0,408.0,7,True
10,7,650.0,408.0,7,True
11,7,650.0,408.0,7,True
12,7,650.0,407.0,7,True
13,7,650.0,407.0,7,True
14,7,650.0,407.0,7,True
15,7,650.0,406.5,7,True
16,7,650.0,406.0,7,True
17,7,650.0,406.0,7,True
18,7,650.0,406.0,7,True
19,7,656.0,411.0,7,True
20,7,656.0,411.0,7,True
21,7,660.0,414.0,7,True
22,7,660.0,414.0,7,True
23,7,660.0,414.0,7,True
24,7,660.0,414.0,7,True
25,7,660.0,414.0,7,True
26,7,660.0,414.0,7,True
27,7,660.0,414.0,7,True
28,7,660.0,414.0,7,True
29,7,664.0,424.0,7,True
0,11,432.0,708.0,11,True
1,11,432.0,708.0,11,True
2,11,432.0,708.0,11,True
3,11,432.0,708.0,11,True
4,11,432.0,708.0,11,True
5,11,432.0,708.0,11,True
6,11,428.0,700.0,11,True
7,11,428.0,700.0,11,True
8,11,428.0,700.0,11,True
9,11,429.0,699.0,11,True
10,11,438.0,695.0,11,True
11,11,438.0,695.0,11,True
12,11,438.0,695.0,11,True
13,11,438.0,695.0,11,True
14,11,438.0,695.0,11,True
15,11,435.0,696.0,11,True
16,11,435.0,696.0,11,True
17,11,435.0,696.0,11,True
18,11,423.0,699.0,11,True
19,11,424.0,698.0,11,True
20,11,426.0,697.0,11,True
21,11,429.0,696.0,11,True
22,11,429.0,694.0,11,True
23,11,429.0,694.0,11,True
24,11,429.0,694.0,11,True
25,11,429.0,694.0,11,True
26,11,429.0,694.0,11,True
27,11,429.0,694.0,11,True
28,11,429.0,694.0,11,True
29,11,429.0,694.0,11,True
0,26,967.0,717.0,26,True
1,26,966.0,717.0,26,True
2,26,966.0,717.0,26,True
3,26,966.0,717.0,26,True
4,26,966.0,717.0,26,True
5,26,966.0,717.0,26,True
6,26,964.0,719.0,26,True
7,26,964.0,719.0,26,True
8,26,964.0,719.0,26,True
9,26,964.0,719.0,26,True
10,26,964.0,719.0,26,True
11,26,964.0,719.0,26,True
12,26,961.0,721.0,26,True
13,26,960.385342789598,721.3853427895981,26,True
14,26,954.0,727.0,26,True
15,26,954.0,727.0,26,True
16,26,954.0,727.0,26,True
17,26,952.0,728.0,26,True
18,26,952.0,731.0,26,True
19,26,952.0,731.0,26,True
20,26,952.0,731.0,26,True
21,26,952.0,731.0,26,True
22,26,952.0,731.0,26,True
23,26,952.0,731.0,26,True
24,26,952.0,731.0,26,True
25,26,952.0,731.0,26,True
26,26,952.0,731.0,26,True
27,26,952.0,731.0,26,True
28,26,951.0,744.0,26,True
29,26,951.0,744.0,26,True
0,10,437.0,588.0,10,True
1,10,431.0,600.0,10,True
2,10,431.0,600.0,10,True
3,10,431.0,600.0,10,True
4,10,427.0,600.0,10,True
5,10,427.0,600.0,10,True
6,10,427.0,600.0,10,True
7,10,427.0,598.0,10,True
8,10,427.0,598.0,10,True
9,10,427.0,598.0,10,True
10,10,427.0,598.0,10,True
11,10,423.0,595.0,10,True
12,10,423.0,595.0,10,True
13,10,423.0,595.0,10,True
14,10,423.0,595.0,10,True
15,10,423.0,595.0,10,True
16,10,423.0,595.0,10,True
17,10,423.0,595.0,10,True
18,10,423.0,595.0,10,True
19,10,423.0,595.0,10,True
20,10,423.0,595.0,10,True
21,10,423.0,595.0,10,True
22,10,423.0,595.0,10,True
23,10,420.0,593.0,10,True
24,10,420.0,593.0,10,True
25,10,421.0,594.0,10,True
26,10,421.0,594.0,10,True
27,10,421.0,594.0,10,True
28,10,421.0,594.0,10,True
29,10,421.0,594.0,10,True
0,22,564.0,965.0,22,True
1,22,578.0,964.0,22,True
2,22,578.0,964.0,22,True
3,22,578.0,964.0,22,True
4,22,580.0,962.0,22,True
5,22,580.0,962.0,22,True
6,22,583.0,962.0,22,True
7,22,583.0,962.0,22,True
8,22,583.0,962.0,22,True
9,22,583.0,962.0,22,True
10,22,583.0,962.0,22,True
11,22,583.0,962.0,22,True
12,22,583.0,962.0,22,True
13,22,583.0,962.0,22,True
14,22,583.0,962.0,22,True
15,22,583.0,962.0,22,True
16,22,583.0,962.0,22,True
17,22,579.0,967.0,22,True
18,22,579.0,967.0,22,True
19,22,579.0,967.0,22,True
20,22,579.0,968.0,22,True
21,22,576.0,970.0,22,True
22,22,576.0,964.0,22,True
23,22,576.0,964.0,22,True
24,22,576.0,964.0,22,True
25,22,576.0,964.0,22,True
26,22,576.0,964.0,22,True
27,22,574.0,965.0,22,True
28,22,574.0,965.0,22,True
29,22,574.0,965.0,22,True
0,1,242.0,281.0,1,True
1,1,242.0,277.0,1,True
2,1,242.0,277.0,1,True
3,1,245.0,272.0,1,True
4,1,245.0,272.0,1,True
5,1,255.0,261.0,1,True
6,1,262.0,257.0,1,True
7,1,263.0,256.0,1,True
8,1,263.0,256.0,1,True
9,1,269.0,253.0,1,True
10,1,269.0,253.0,1,True
11,1,269.0,253.0,1,True
12,1,269.0,253.0,1,True
13,1,279.0,263.0,1,True
14,1,279.0,262.0,1,True
15,1,279.0,262.0,1,True
16,1,279.0,262.0,1,True
17,1,279.0,262.0,1,True
18,1,279.0,262.0,1,True
19,1,279.0,262.0,1,True
20,1,279.0,261.5,1,True
21,1,278.0,262.0,1,True
22,1,278.0,262.0,1,True
23,1,278.0,262.0,1,True
24,1,278.0,262.0,1,True
25,1,278.0,262.0,1,True
26,1,278.0,264.0,1,True
27,1,278.0,264.0,1,True
28,1,280.0,263.0,1,True
29,1,287.0,266.0,1,True
0,16,725.0,584.0,16,True
1,16,725.0,584.0,16,True
2,16,725.0,584.0,16,True
3,16,725.0,584.0,16,True
4,16,725.0,584.0,16,True
5,16,725.0,584.0,16,True
6,16,725.0,584.0,16,True
7,16,725.0,584.0,16,True
8,16,725.0,584.0,16,True
9,16,725.0,584.0,16,True
10,16,728.0,589.0,16,True
11,16,728.0,589.0,16,True
12,16,728.0,589.0,16,True
13,16,728.0,589.0,16,True
14,16,729.0,590.0,16,True
15,16,739.0,590.0,16,True
16,16,739.0,590.0,16,True
17,16,739.0,590.0,16,True
18,16,739.0,590.0,16,True
19,16,739.0,590.0,16,True
20,16,739.0,590.0,16,True
21,16,739.0,590.0,16,True
22,16,734.0,604.0,16,True
23,16,732.0,602.0,16,True
24,16,732.0,602.0,16,True
25,16,732.0,602.0,16,True
26,16,732.0,602.0,16,True
27,16,736.0,600.0,16,True
28,16,743.0,605.0,16,True
29,16,743.0,605.0,16,True
0,24,917.0,909.0,24,True
1,24,917.0,909.0,24,True
2,24,917.0,909.0,24,True
3,24,917.0,909.0,24,True
4,24,913.0,909.0,24,True
5,24,913.0,908.5,24,True
6,24,911.0,906.0,24,True
7,24,896.0,908.0,24,True
8,24,896.0,908.0,24,True
9,24,896.0,908.0,24,True
10,24,896.0,908.0,24,True
11,24,897.0,906.0,24,True
12,24,897.0,906.0,24,True
13,24,898.0,906.0,24,True
14,24,898.0,906.0,24,True
15,24,897.0,902.0,24,True
16,24,897.0,900.0,24,True
17,24,897.0,900.0,24,True
18,24,901.0,898.0,24,True
19,24,902.5,897.0,24,True
20,24,904.0,898.0,24,True
21,24,908.0,898.0,24,True
22,24,910.0,898.0,24,True
23,24,913.0,901.0,24,True
24,24,919.0,910.0,24,True
25,24,919.0,910.5,24,True
26,24,919.0,910.0,24,True
27,24,919.0,910.0,24,True
28,24,916.0,914.0,24,True
29,24,918.0,913.0,24,True
0,9,485.0,485.0,9,True
1,9,485.0,485.0,9,True
2,9,485.0,485.0,9,True
3,9,485.0,485.0,9,True
4,9,485.0,485.0,9,True
5,9,485.0,485.0,9,True
6,9,473.0,482.0,9,True
7,9,473.0,482.0,9,True
8,9,473.0,482.0,9,True
9,9,473.0,482.0,9,True
10,9,473.0,482.0,9,True
11,9,478.0,477.0,9,True
12,9,478.0,477.0,9,True
13,9,478.0,477.0,9,True
14,9,478.0,477.0,9,True
15,9,480.6539278131634,478.8556263269639,9,True
16,9,480.0,481.0,9,True
17,9,491.0,486.0,9,True
18,9,491.0,486.0,9,True
19,9,479.0,479.0,9,True
20,9,476.0,480.0,9,True
21,9,467.0,481.0,9,True
22,9,467.0,481.0,9,True
23,9,465.0,481.0,9,True
24,9,461.0,478.0,9,True
25,9,461.0,478.0,9,True
26,9,476.0,475.0,9,True
27,9,479.0,475.0,9,True
28,9,479.0,475.0,9,True
29,9,479.0,486.0,9,True
0,4,416.0,358.0,4,True
1,4,416.0,358.0,4,True
2,4,416.0,358.0,4,True
3,4,416.0,358.0,4,True
4,4,415.0,359.0,4,True
5,4,414.0,359.0,4,True
6,4,409.0,367.0,4,True
7,4,409.0,367.0,4,True
8,4,409.0,368.0,4,True
9,4,410.0,379.0,4,True
10,4,411.0,378.0,4,True
11,4,411.0,378.0,4,True
12,4,411.0,378.0,4,True
13,4,401.0,378.0,4,True
14,4,401.0,379.0,4,True
15,4,401.0,379.0,4,True
16,4,385.0,384.0,4,True
17,4,385.0,383.5,4,True
18,4,385.0,383.0,4,True
19,4,385.0,383.0,4,True
20,4,385.0,383.0,4,True
21,4,385.0,383.0,4,True
22,4,383.9171717171717,383.88686868686864,4,True
23,4,386.0,382.0,4,True
24,4,387.0,389.0,4,True
25,4,387.0,389.0,4,True
26,4,387.0,389.0,4,True
27,4,387.0,389.0,4,True
28,4,387.0,389.0,4,True
29,4,387.0,389.0,4,True
0,25,944.0,829.0,25,True
1,25,944.0,829.0,25,True
2,25,944.0,829.0,25,True
3,25,945.0,827.5,25,True
4,25,945.0,827.0,25,True
5,25,952.0,822.0,25,True
6,25,952.0,822.0,25,True
7,25,952.0,822.0,25,True
8,25,952.0,822.0,25,True
9,25,951.0,841.0,25,True
10,25,951.0,842.0,25,True
11,25,951.0,842.0,25,True
12,25,952.0,833.0,25,True
13,25,952.0,833.0,25,True
14,25,952.0,833.0,25,True
15,25,952.0,833.0,25,True
16,25,952.0,833.0,25,True
17,25,952.0,835.0,25,True
18,25,952.0,835.0,25,True
19,25,952.0,835.0,25,True
20,25,950.0,844.0,25,True
21,25,950.0,844.0,25,True
22,25,950.0,844.0,25,True
23,25,948.0,852.0,25,True
24,25,948.0,854.0,25,True
25,25,941.0,865.0,25,True
26,25,944.0,862.0,25,True
27,25,944.0,862.0,25,True
28,25,944.0,862.0,25,True
29,25,944.0,862.0,25,True
0,17,701.0,714.0,17,True
1,17,700.0,714.0,17,True
2,17,700.0,714.0,17,True
3,17,700.0,714.0,17,True
4,17,684.0,729.0,17,True
5,17,684.0,729.0,17,True
6,17,685.5,729.0,17,True
7,17,697.0,730.0,17,True
8,17,705.0,737.0,17,True
9,17,705.0,737.0,17,True
10,17,705.0,737.0,17,True
11,17,705.0,737.0,17,True
12,17,719.0,727.0,17,True
13,17,714.0,727.0,17,True
14,17,714.0,727.0,17,True
15,17,713.0,724.0,17,True
16,17,714.0,718.0,17,True
17,17,716.0,718.0,17,True
18,17,721.0,713.0,17,True
19,17,725.0,703.0,17,True
20,17,725.0,703.0,17,True
21,17,725.0,703.0,17,True
22,17,722.0,691.0,17,True
23,17,722.0,691.0,17,True
24,17,729.0,686.0,17,True
25,17,729.0,686.0,17,True
26,17,729.0,686.0,17,True
27,17,734.0,686.0,17,True
28,17,734.0,688.0,17,True
29,17,732.0,690.0,17,True
4,32,759.0,722.0,32,True
5,32,759.0,722.0,32,True
6,32,758.0,722.0,32,True
7,32,756.0,722.0,32,True
8,32,756.0,725.0,32,True
9,32,758.0,723.0,32,True
10,32,758.0,723.0,32,True
11,32,758.0,723.0,32,True
12,32,760.0,722.0,32,True
13,32,760.0,722.0,32,True
14,32,762.0,721.0,32,True
15,32,762.0,721.0,32,True
16,32,768.0,722.0,32,True
17,32,768.0,722.0,32,True
18,32,770.0,719.0,32,True
19,32,770.0,719.0,32,True
20,32,770.0,721.0,32,True
21,32,770.0,721.0,32,True
22,32,770.0,721.0,32,True
23,32,770.0,721.0,32,True
24,32,770.0,721.0,32,True
25,32,770.0,721.0,32,True
26,32,770.0,721.0,32,True
27,32,770.0,721.0,32,True
28,32,770.0,721.0,32,True
29,32,770.0,721.0,32,True
4,34,783.0,720.0,34,True
5,34,784.0,721.0,34,True
