TrackID,Cell_Type,Frames,Duration_min,Start_X_um,Start_Y_um,End_X_um,End_Y_um,Total_Distance_um,Displacement_um,CDE,Avg_Velocity_um_min,Max_Velocity_um_min,Std_Velocity_um_min,Persistence,Final_Angle_deg,Angular_Std_deg,MSD_10,MSD_20
19,Cell,30,29.0,804.0,824.0,810.0,837.0,52.83987570646852,14.317821063276353,0.27096621390280073,1.8220646795333972,10.198039027185569,2.780612242209958,0.3880825371174002,65.22485943116808,60.37733616783298,180.275,166.8
37,Cell,30,29.0,821.0,170.0,800.0,149.0,83.34734507969038,29.698484809834994,0.3563219054120988,2.8740463820582898,11.40175425099138,2.938776806413782,0.0017643033526150709,-135.0,93.0655783165591,252.8,731.4
8,Cell,30,29.0,571.0,449.0,589.0,449.0,49.65439499429465,18.0,0.36250567552113405,1.712220517044643,11.884864324004713,3.256191588287162,0.7346092759509398,0.0,37.5305811687669,301.775,364.9
7,Cell,30,29.0,650.0,396.0,664.0,424.0,38.622173868967955,31.304951684997057,0.8105434922229968,1.3317990989299295,12.041594578792296,3.2059375068800797,0.7264907955657633,63.43494882292201,35.800679881037574,121.475,341.5
11,Cell,30,29.0,432.0,708.0,429.0,694.0,44.55149701123097,14.317821063276353,0.3213768789782076,1.5362585176286547,12.36931687685298,3.187028576326819,0.5424891171706987,-102.09475707701212,42.04531642154812,102.9,126.6
26,Cell,30,29.0,967.0,717.0,951.0,744.0,34.93667439299411,31.38470965295043,0.898331343730989,1.204712910103245,13.038404810405298,2.8571423389492177,0.4781709498430334,120.65066795705286,60.42705263959289,144.72556069725977,454.5
10,Cell,30,29.0,437.0,588.0,421.0,594.0,29.436172702835822,17.08800749063506,0.5805105053276453,1.0150404380288214,13.416407864998739,2.691756857171868,0.4536749777927661,159.44395478041653,47.26777753581894,37.05,99.1
22,Cell,30,29.0,564.0,965.0,574.0,965.0,39.10883946276101,10.0,0.2556966695348218,1.3485806711296902,14.035668847618199,2.978419941154905,0.5847652780391124,0.0,44.74797450578235,55.75,64.5
1,Cell,30,29.0,242.0,281.0,287.0,266.0,69.49370658117937,47.43416490252569,0.6825677782363683,2.3963347096958403,14.866068747318506,4.093602320585984,0.5468669484994654,-18.43494882292201,43.6913742072721,443.2125,912.425
16,Cell,30,29.0,725.0,584.0,743.0,605.0,48.0141225513253,27.65863337187866,0.5760520426529219,1.6556593983215622,14.866068747318506,3.6175099396748087,0.755275854747503,49.39870535499554,31.37897613065888,158.4,434.4
24,Cell,30,29.0,917.0,909.0,918.0,913.0,69.56653139373005,4.123105625617661,0.05926852385785719,2.3988459101286224,15.132745950421556,3.361140050249352,0.3948703184123819,75.96375653207353,65.72269393741652,336.9,237.7
9,Cell,30,29.0,485.0,485.0,479.0,486.0,99.4107759634553,6.082762530298219,0.06118816065306967,3.427957791843286,15.297058540778355,4.919127683673225,0.4423059626766624,170.5376777919744,67.15050135611587,160.83253230917632,273.2
4,Cell,30,29.0,416.0,358.0,387.0,389.0,65.35197110326183,42.44997055358225,0.6495591462192867,2.253516244940063,16.76305461424021,4.202157786165143,0.23640216754278778,133.0908475670036,75.69587973527811,468.3317405366799,1315.0437841036628
25,Cell,30,29.0,944.0,829.0,944.0,862.0,78.73358483940528,33.0,0.41913498626171874,2.7149512013588026,19.026297590440446,4.762432583477841,0.5291775490019547,90.0,54.87149657386913,334.7625,958.225
17,Cell,30,29.0,701.0,714.0,732.0,690.0,128.6964118121393,39.20459156782532,0.3046284742192582,4.4378073038668715,21.93171219946131,5.757663929056014,0.38127287228197515,-37.74680538727467,63.034874202965696,1029.1125,2444.325
32,Cell,26,25.0,759.0,722.0,770.0,721.0,24.988876885507977,11.045361017187261,0.44201110229139173,0.9995550754203191,6.082762530298219,1.5623346796386106,0.652495708504767,-5.194428907734806,46.288196499892955,81.25,157.66666666666666
34,Cell,26,25.0,783.0,720.0,838.0,707.0,88.21402262847711,56.515484603779164,0.6406632746111153,3.5285609051390856,21.02379604162864,4.528714821969258,0.5945493913462331,-13.29857033049428,52.5654942527175,1187.1875,2961.6666666666665
29,Cell,15,14.0,982.0,492.0,1001.0,462.0,129.72699993303894,35.510561809129406,0.27373300721868893,9.266214280931353,17.46424919657298,5.174952177819711,0.22876854431649718,-57.652556500557964,112.13308572047063,2614.0,
31,Cell,4,3.0,820.0,739.0,788.0,733.0,55.20990048238397,32.55764119219941,0.589706572693202,18.403300160794657,29.832867780352597,8.081988814128326,0.20039235425256502,-169.38034472384487,69.17544856431691,,
2,Cell,30,29.0,520.0,266.0,500.0,270.0,158.51244948153794,20.396078054371138,0.12867177386434045,5.465946533846136,30.886890422961002,7.152823882015655,0.3316157116148438,168.6900675259798,98.82216352091405,2235.963053667993,948.8689356188142
28,Cell,10,9.0,942.0,542.0,977.0,507.0,66.70118302311356,49.49747468305833,0.7420779128596006,7.411242558123728,37.48332962798263,12.515152388213707,0.5688021830979468,-45.0,42.883743475054835,,
