frame,track_id,x,y,w,h,centroid_x,centroid_y,area
19,32,265,40,23,23,276.0,51.0,404.0
20,32,265,40,23,23,276.0,51.0,404.0
21,32,265,40,23,23,276.0,51.0,404.0
22,32,265,40,23,23,276.0,51.0,404.0
23,32,265,40,23,23,276.0,51.0,404.0
24,32,265,40,23,23,276.0,51.0,404.0
25,32,255,38,23,23,266.0,49.0,404.0
26,32,269,38,23,23,280.0,49.0,404.0
27,32,269,38,23,23,280.0,49.0,404.0
28,32,269,38,23,23,280.0,49.0,404.0
29,32,269,38,23,23,280.0,49.0,404.0
30,32,276,39,23,23,287.0,50.0,404.0
31,32,276,39,23,23,287.0,50.0,404.0
32,32,276,39,23,23,287.0,50.0,404.0
33,32,282,40,23,23,293.0,51.0,404.0
34,32,283,41,23,23,294.0,52.0,404.0
35,32,288,41,23,23,299.0,52.0,404.0
36,32,288,41,24,23,299.5,52.0,426.0
37,32,289,41,23,23,300.0,52.0,404.0
38,32,289,41,23,24,300.0,52.5,426.0
39,32,289,42,23,23,300.0,53.0,404.0
40,32,291,43,23,23,302.0,54.0,404.0
41,32,297,46,23,23,308.0,57.0,404.0
42,32,301,53,24,24,312.5,64.5,436.0
43,32,302,54,23,23,313.0,65.0,404.0
44,32,296,53,23,23,307.0,64.0,404.0
45,32,296,53,23,23,307.0,64.0,404.0
46,32,296,53,23,23,307.0,64.0,404.0
47,32,296,53,23,23,307.0,64.0,404.0
48,32,296,53,23,23,307.0,64.0,404.0
49,32,298,51,23,23,309.0,62.0,404.0
50,32,298,51,23,23,309.0,62.0,404.0
51,32,298,51,23,23,309.0,62.0,404.0
52,32,298,51,23,23,309.0,62.0,404.0
53,32,298,51,23,23,309.0,62.0,404.0
54,32,298,51,23,23,309.0,62.0,404.0
55,32,304,41,23,23,315.0,52.0,404.0
56,32,304,41,23,23,315.0,52.0,404.0
57,32,304,41,23,23,315.0,52.0,404.0
58,32,304,41,23,23,315.0,52.0,404.0
59,32,280,48,23,23,291.0,59.0,404.0
60,32,299,47,23,23,310.0,58.0,404.0
61,32,293,47,23,23,304.0,58.0,404.0
62,32,293,47,23,23,304.0,58.0,404.0
63,32,293,47,23,23,304.0,58.0,404.0
22,16,61,342,25,25,73.0,354.0,480.0
23,16,60,337,25,25,72.0,349.0,480.0
24,16,56,332,25,25,68.0,344.0,480.0
25,16,45,321,25,25,57.0,333.0,480.0
26,16,43,321,25,25,55.0,333.0,480.0
27,16,37,326,25,25,49.0,338.0,480.0
28,16,37,326,25,25,49.0,338.0,480.0
29,16,37,326,25,25,49.0,338.0,480.0
30,16,37,326,25,25,49.0,338.0,480.0
31,16,37,326,25,25,49.0,338.0,480.0
32,16,37,326,25,25,49.0,338.0,480.0
33,16,37,326,25,25,49.0,338.0,480.0
34,16,37,326,25,25,49.0,338.0,480.0
35,16,37,326,25,25,49.0,338.0,480.0
36,16,42,327,25,25,54.0,339.0,480.0
37,16,42,327,25,25,54.0,339.0,480.0
38,16,42,327,25,25,54.0,339.0,480.0
39,16,42,327,25,25,54.0,339.0,480.0
40,16,42,327,25,25,54.0,339.0,480.0
41,16,42,327,25,25,54.0,339.0,480.0
42,16,45,339,25,25,57.0,351.0,480.0
43,16,44,339,25,25,56.0,351.0,480.0
44,16,43,339,25,25,55.0,351.0,480.0
45,16,43,339,25,25,55.0,351.0,480.0
46,16,43,339,25,25,55.0,351.0,480.0
47,16,43,339,25,25,55.0,351.0,480.0
48,16,41,337,25,25,53.0,349.0,480.0
49,16,41,337,25,25,53.0,349.0,480.0
50,16,41,337,25,25,53.0,349.0,480.0
51,16,41,337,25,25,53.0,349.0,480.0
52,16,41,337,25,25,53.0,349.0,480.0
53,16,41,337,25,25,53.0,349.0,480.0
54,16,41,337,25,25,53.0,349.0,480.0
55,16,41,337,25,25,53.0,349.0,480.0
56,16,41,337,25,25,53.0,349.0,480.0
57,16,41,337,25,25,53.0,349.0,480.0
58,16,41,337,25,25,53.0,349.0,480.0
59,16,41,337,25,25,53.0,349.0,480.0
60,16,41,337,25,25,53.0,349.0,480.0
61,16,41,337,25,25,53.0,349.0,480.0
62,16,41,337,25,25,53.0,349.0,480.0
63,16,41,337,25,25,53.0,349.0,480.0
64,16,41,337,25,25,53.0,349.0,480.0
65,16,41,337,25,25,53.0,349.0,480.0
66,16,29,328,25,25,41.0,340.0,480.0
67,16,29,328,25,25,41.0,340.0,480.0
68,16,29,328,25,25,41.0,340.0,480.0
69,16,34,328,25,25,46.0,340.0,480.0
70,16,34,328,25,25,46.0,340.0,480.0
71,16,34,328,25,25,46.0,340.0,480.0
72,16,34,328,25,25,46.0,340.0,480.0
73,16,34,328,25,25,46.0,340.0,480.0
74,16,34,328,25,25,46.0,340.0,480.0
75,16,34,328,25,25,46.0,340.0,480.0
76,16,34,328,25,25,46.0,340.0,480.0
77,16,34,328,25,25,46.0,340.0,480.0
78,16,34,328,25,25,46.0,340.0,480.0
79,16,34,328,25,25,46.0,340.0,480.0
80,16,34,328,25,25,46.0,340.0,480.0
81,16,32,345,25,25,44.0,357.0,480.0
82,16,32,345,25,25,44.0,357.0,480.0
83,16,32,345,25,25,44.0,357.0,480.0
22,18,91,408,25,25,103.0,420.0,480.0
23,18,78,396,25,25,90.0,408.0,480.0
24,18,80,405,25,25,92.0,417.0,480.0
25,18,85,405,25,25,97.0,417.0,480.0
26,18,87,408,26,25,99.5,420.0,504.0
27,18,92,409,25,25,104.0,421.0,480.0
28,18,92,409,25,25,104.0,421.0,480.0
29,18,92,409,25,25,104.0,421.0,480.0
30,18,92,409,25,25,104.0,421.0,480.0
31,18,95,409,25,25,107.0,421.0,480.0
32,18,95,409,25,25,107.0,421.0,480.0
33,18,99,401,25,25,111.0,413.0,480.0
34,18,99,401,25,25,111.0,413.0,480.0
35,18,99,401,25,25,111.0,413.0,480.0
36,18,99,401,25,25,111.0,413.0,480.0
37,18,99,401,25,25,111.0,413.0,480.0
38,18,99,401,25,25,111.0,413.0,480.0
39,18,99,401,25,25,111.0,413.0,480.0
40,18,99,401,25,25,111.0,413.0,480.0
41,18,99,401,25,25,111.0,413.0,480.0
42,18,109,402,25,25,121.0,414.0,480.0
43,18,109,402,25,25,121.0,414.0,480.0
44,18,110,411,25,27,122.0,424.0,528.0
45,18,110,413,25,25,122.0,425.0,480.0
46,18,111,413,26,25,123.5,425.0,504.0
47,18,112,413,25,25,124.0,425.0,480.0
48,18,112,413,25,25,124.0,425.0,480.0
49,18,115,415,25,25,127.0,427.0,480.0
50,18,115,415,25,25,127.0,427.0,480.0
51,18,115,415,25,25,127.0,427.0,480.0
52,18,115,415,25,25,127.0,427.0,480.0
53,18,115,415,25,25,127.0,427.0,480.0
54,18,115,415,25,25,127.0,427.0,480.0
55,18,115,415,25,25,127.0,427.0,480.0
56,18,115,415,25,25,127.0,427.0,480.0
57,18,115,415,25,25,127.0,427.0,480.0
58,18,115,415,25,25,127.0,427.0,480.0
59,18,115,415,25,25,127.0,427.0,480.0
60,18,115,415,25,25,127.0,427.0,480.0
61,18,115,415,25,25,127.0,427.0,480.0
62,18,115,415,25,25,127.0,427.0,480.0
63,18,115,415,25,25,127.0,427.0,480.0
64,18,115,415,25,25,127.0,427.0,480.0
65,18,115,415,25,25,127.0,427.0,480.0
66,18,115,415,25,25,127.0,427.0,480.0
67,18,115,415,25,25,127.0,427.0,480.0
68,18,115,415,25,25,127.0,427.0,480.0
69,18,118,433,25,25,130.0,445.0,480.0
70,18,118,433,25,25,130.0,445.0,480.0
71,18,118,433,25,25,130.0,445.0,480.0
72,18,118,433,25,25,130.0,445.0,480.0
73,18,118,433,25,25,130.0,445.0,480.0
74,18,118,433,25,25,130.0,445.0,480.0
75,18,118,433,25,25,130.0,445.0,480.0
76,18,118,433,25,25,130.0,445.0,480.0
77,18,118,433,25,25,130.0,445.0,480.0
78,18,118,433,25,25,130.0,445.0,480.0
79,18,118,433,25,25,130.0,445.0,480.0
80,18,118,433,25,25,130.0,445.0,480.0
81,18,118,433,25,25,130.0,445.0,480.0
82,18,118,433,25,25,130.0,445.0,480.0
83,18,118,433,25,25,130.0,445.0,480.0
0,11,303,201,25,25,315.0,213.0,480.0
1,11,306,170,25,25,318.0,182.0,480.0
2,11,307,182,25,25,319.0,194.0,480.0
3,11,301,186,25,25,313.0,198.0,480.0
4,11,301,186,25,25,313.0,198.0,480.0
5,11,301,186,25,25,313.0,198.0,480.0
6,11,301,186,25,25,313.0,198.0,480.0
7,11,301,186,25,25,313.0,198.0,480.0
8,11,301,186,25,25,313.0,198.0,480.0
9,11,323,186,25,25,335.0,198.0,480.0
10,11,323,186,25,25,335.0,198.0,480.0
11,11,323,186,25,25,335.0,198.0,480.0
12,11,335,168,25,25,347.0,180.0,480.0
13,11,335,168,25,25,347.0,180.0,480.0
14,11,335,168,25,25,347.0,180.0,480.0
15,11,340,177,25,25,352.0,189.0,480.0
16,11,340,177,25,25,352.0,189.0,480.0
17,11,340,177,25,25,352.0,189.0,480.0
18,11,340,177,25,25,352.0,189.0,480.0
19,11,322,178,25,25,334.0,190.0,480.0
20,11,316,180,25,25,328.0,192.0,480.0
21,11,297,168,25,25,309.0,180.0,480.0
22,11,297,163,25,25,309.0,175.0,480.0
23,11,297,159,25,25,309.0,171.0,480.0
24,11,302,153,25,25,314.0,165.0,480.0
25,11,302,153,25,25,314.0,165.0,480.0
26,11,291,158,25,25,303.0,170.0,480.0
27,11,285,160,25,25,297.0,172.0,480.0
28,11,285,160,25,25,297.0,172.0,480.0
29,11,270,156,25,25,282.0,168.0,480.0
30,11,262,153,25,25,274.0,165.0,480.0
31,11,278,169,25,25,290.0,181.0,480.0
32,11,266,168,25,25,278.0,180.0,480.0
33,11,288,171,25,25,300.0,183.0,480.0
34,11,288,171,25,25,300.0,183.0,480.0
35,11,292,168,26,25,304.5,180.0,504.0
36,11,293,168,25,25,305.0,180.0,480.0
37,11,293,168,25,25,305.0,180.0,480.0
38,11,278,167,25,25,290.0,179.0,480.0
39,11,278,167,25,25,290.0,179.0,480.0
40,11,278,167,25,25,290.0,179.0,480.0
41,11,277,176,25,26,289.0,188.5,504.0
42,11,277,177,25,25,289.0,189.0,480.0
43,11,288,152,25,25,300.0,164.0,480.0
44,11,302,153,28,25,315.5,165.0,552.0
45,11,305,153,27,26,317.96654275092936,165.56133828996283,538.0
46,11,303,145,26,25,315.5,157.0,504.0
47,11,308,139,25,25,320.0,151.0,480.0
48,11,331,158,25,25,343.0,170.0,480.0
49,11,330,163,25,25,342.0,175.0,480.0
50,11,330,163,25,25,342.0,175.0,480.0
51,11,329,140,25,25,341.0,152.0,480.0
52,11,306,153,25,25,318.0,165.0,480.0
53,11,316,164,25,25,328.0,176.0,480.0
54,11,321,164,25,25,333.0,176.0,480.0
55,11,321,164,25,25,333.0,176.0,480.0
56,11,311,155,25,25,323.0,167.0,480.0
57,11,311,155,25,25,323.0,167.0,480.0
58,11,284,155,25,25,296.0,167.0,480.0
59,11,290,169,25,25,302.0,181.0,480.0
60,11,310,163,25,25,322.0,175.0,480.0
61,11,324,163,25,25,336.0,175.0,480.0
0,27,408,286,23,23,419.0,297.0,404.0
1,27,412,286,23,23,423.0,297.0,404.0
2,27,412,286,23,23,423.0,297.0,404.0
3,27,412,286,23,23,423.0,297.0,404.0
4,27,413,286,23,23,424.0,297.0,404.0
5,27,413,286,24,24,424.5,297.5,436.0
6,27,421,283,23,23,432.0,294.0,404.0
7,27,421,283,23,23,432.0,294.0,404.0
8,27,421,275,23,23,432.0,286.0,404.0
9,27,421,275,23,23,432.0,286.0,404.0
10,27,421,275,23,23,432.0,286.0,404.0
11,27,421,275,23,23,432.0,286.0,404.0
12,27,415,275,23,23,426.0,286.0,404.0
13,27,410,282,23,23,421.0,293.0,404.0
14,27,410,282,23,23,421.0,293.0,404.0
15,27,410,282,23,23,421.0,293.0,404.0
16,27,436,292,23,23,447.0,303.0,404.0
17,27,438,284,23,23,449.0,295.0,404.0
18,27,414,269,23,23,425.0,280.0,404.0
19,27,419,281,23,23,430.0,292.0,404.0
20,27,419,281,23,23,430.0,292.0,404.0
21,27,419,282,23,23,430.0,293.0,404.0
22,27,419,282,23,23,430.0,293.0,404.0
23,27,419,282,23,23,430.0,293.0,404.0
24,27,410,287,23,23,421.0,298.0,404.0
25,27,410,287,23,23,421.0,298.0,404.0
26,27,406,278,23,23,417.0,289.0,404.0
27,27,406,278,23,23,417.0,289.0,404.0
28,27,406,278,23,23,417.0,289.0,404.0
29,27,417,278,23,23,428.0,289.0,404.0
30,27,424,278,23,23,435.0,289.0,404.0
31,27,424,278,23,23,435.0,289.0,404.0
32,27,424,277,23,23,435.0,288.0,404.0
33,27,429,291,23,23,440.0,302.0,404.0
34,27,428,294,23,23,439.0,305.0,404.0
35,27,428,294,23,23,439.0,305.0,404.0
36,27,427,294,23,23,438.0,305.0,404.0
37,27,427,294,23,23,438.0,305.0,404.0
38,27,437,275,23,23,448.0,286.0,404.0
39,27,426,276,23,23,437.0,287.0,404.0
40,27,427,282,23,23,438.0,293.0,404.0
41,27,427,282,23,23,438.0,293.0,404.0
42,27,431,284,23,23,442.0,295.0,404.0
43,27,431,284,23,23,442.0,295.0,404.0
44,27,431,284,23,23,442.0,295.0,404.0
45,27,431,284,23,23,442.0,295.0,404.0
46,27,431,284,23,23,442.0,295.0,404.0
47,27,441,280,23,23,452.0,291.0,404.0
48,27,429,272,23,23,440.0,283.0,404.0
49,27,431,255,24,24,442.5,266.5,436.0
50,27,433,272,23,23,444.0,283.0,404.0
51,27,433,272,23,23,444.0,283.0,404.0
52,27,433,272,23,23,444.0,283.0,404.0
53,27,433,272,23,23,444.0,283.0,404.0
54,27,433,272,23,23,444.0,283.0,404.0
55,27,433,272,23,23,444.0,283.0,404.0
56,27,433,272,23,23,444.0,283.0,404.0
57,27,432,265,23,23,443.0,276.0,404.0
58,27,432,265,23,23,443.0,276.0,404.0
59,27,428,282,23,23,439.0,293.0,404.0
30,4,111,182,27,27,124.0,195.0,570.0
31,4,111,182,27,27,124.0,195.0,570.0
32,4,103,185,27,27,116.0,198.0,570.0
33,4,93,197,27,27,106.0,210.0,570.0
34,4,77,205,27,27,90.0,218.0,570.0
35,4,70,213,27,27,83.0,226.0,570.0
36,4,74,205,27,27,87.0,218.0,570.0
37,4,74,205,27,27,87.0,218.0,570.0
38,4,74,205,27,27,87.0,218.0,570.0
39,4,70,205,27,27,83.0,218.0,570.0
40,4,69,204,27,27,82.0,217.0,570.0
41,4,60,201,27,27,73.0,214.0,570.0
42,4,60,201,27,27,73.0,214.0,570.0
43,4,60,201,27,27,73.0,214.0,570.0
44,4,60,201,27,27,73.0,214.0,570.0
45,4,60,201,27,27,73.0,214.0,570.0
46,4,60,201,27,27,73.0,214.0,570.0
47,4,60,201,27,27,73.0,214.0,570.0
48,4,60,201,27,27,73.0,214.0,570.0
49,4,60,201,27,27,73.0,214.0,570.0
50,4,60,201,27,27,73.0,214.0,570.0
51,4,60,201,27,27,73.0,214.0,570.0
52,4,54,199,27,27,67.0,212.0,570.0
53,4,54,199,27,27,67.0,212.0,570.0
54,4,52,198,27,27,65.0,211.0,570.0
55,4,52,198,27,27,65.0,211.0,570.0
56,4,51,197,27,27,64.0,210.0,570.0
57,4,51,197,27,27,64.0,210.0,570.0
58,4,51,197,27,27,64.0,210.0,570.0
59,4,51,197,27,27,64.0,210.0,570.0
60,4,53,200,27,27,66.0,213.0,570.0
61,4,51,199,27,27,64.0,212.0,570.0
62,4,49,196,27,27,62.0,209.0,570.0
63,4,49,196,27,27,62.0,209.0,570.0
64,4,49,196,27,27,62.0,209.0,570.0
65,4,49,196,27,27,62.0,209.0,570.0
66,4,49,196,27,27,62.0,209.0,570.0
67,4,49,196,27,27,62.0,209.0,570.0
68,4,49,196,27,27,62.0,209.0,570.0
69,4,49,196,27,27,62.0,209.0,570.0
70,4,43,192,27,27,56.0,205.0,570.0
71,4,43,192,27,27,56.0,205.0,570.0
72,4,43,192,27,27,56.0,205.0,570.0
73,4,42,186,27,27,55.0,199.0,570.0
74,4,42,186,27,27,55.0,199.0,570.0
75,4,42,186,27,27,55.0,199.0,570.0
76,4,42,186,27,27,55.0,199.0,570.0
77,4,42,186,27,27,55.0,199.0,570.0
78,4,42,186,27,27,55.0,199.0,570.0
79,4,39,183,27,27,52.0,196.0,570.0
80,4,47,175,27,27,60.0,188.0,570.0
81,4,47,175,27,27,60.0,188.0,570.0
82,4,38,171,27,27,51.0,184.0,570.0
83,4,37,171,27,27,50.0,184.0,570.0
30,3,187,187,27,27,200.0,200.0,570.0
31,3,184,170,27,27,197.0,183.0,570.0
32,3,184,170,27,27,197.0,183.0,570.0
33,3,193,150,27,27,206.0,163.0,570.0
34,3,193,150,27,27,206.0,163.0,570.0
35,3,182,165,27,27,195.0,178.0,570.0
36,3,182,165,27,27,195.0,178.0,570.0
37,3,182,165,27,27,195.0,178.0,570.0
38,3,182,165,27,27,195.0,178.0,570.0
39,3,171,170,27,27,184.0,183.0,570.0
40,3,171,170,27,27,184.0,183.0,570.0
41,3,180,150,27,27,193.0,163.0,570.0
42,3,180,150,27,27,193.0,163.0,570.0
43,3,180,150,27,27,193.0,163.0,570.0
44,3,180,150,27,27,193.0,163.0,570.0
45,3,180,150,27,27,193.0,163.0,570.0
46,3,180,155,28,28,193.5,168.5,608.0
47,3,179,162,27,27,192.0,175.0,570.0
48,3,179,162,27,27,192.0,175.0,570.0
49,3,179,162,28,27,192.5,175.0,596.0
50,3,183,163,27,27,196.0,176.0,570.0
51,3,183,163,27,27,196.0,176.0,570.0
52,3,183,163,27,27,196.0,176.0,570.0
53,3,183,163,27,27,196.0,176.0,570.0
54,3,183,163,27,27,196.0,176.0,570.0
55,3,183,163,27,27,196.0,176.0,570.0
56,3,183,163,27,27,196.0,176.0,570.0
57,3,183,163,27,27,196.0,176.0,570.0
58,3,183,163,27,27,196.0,176.0,570.0
59,3,183,163,27,27,196.0,176.0,570.0
60,3,183,163,27,27,196.0,176.0,570.0
61,3,183,163,27,27,196.0,176.0,570.0
62,3,183,163,27,27,196.0,176.0,570.0
63,3,183,163,27,27,196.0,176.0,570.0
64,3,183,163,27,27,196.0,176.0,570.0
65,3,183,163,27,27,196.0,176.0,570.0
66,3,183,163,27,27,196.0,176.0,570.0
67,3,183,163,27,27,196.0,176.0,570.0
68,3,183,163,27,27,196.0,176.0,570.0
69,3,183,163,27,27,196.0,176.0,570.0
70,3,183,163,27,27,196.0,176.0,570.0
71,3,183,163,27,27,196.0,176.0,570.0
72,3,183,163,27,27,196.0,176.0,570.0
73,3,183,163,27,27,196.0,176.0,570.0
74,3,183,163,27,27,196.0,176.0,570.0
75,3,183,163,27,27,196.0,176.0,570.0
76,3,183,163,27,27,196.0,176.0,570.0
77,3,183,163,27,27,196.0,176.0,570.0
78,3,183,163,27,27,196.0,176.0,570.0
79,3,183,163,27,27,196.0,176.0,570.0
80,3,183,163,27,27,196.0,176.0,570.0
81,3,183,163,27,27,196.0,176.0,570.0
82,3,183,163,27,27,196.0,176.0,570.0
83,3,183,163,27,27,196.0,176.0,570.0
36,8,118,319,25,25,130.0,331.0,480.0
37,8,106,303,25,25,118.0,315.0,480.0
38,8,101,291,25,25,113.0,303.0,480.0
39,8,103,289,27,25,116.0,301.0,528.0
40,8,108,283,25,25,120.0,295.0,480.0
41,8,108,283,25,25,120.0,295.0,480.0
42,8,108,283,25,25,120.0,295.0,480.0
43,8,108,283,25,25,120.0,295.0,480.0
44,8,103,296,25,25,115.0,308.0,480.0
45,8,103,296,25,25,115.0,308.0,480.0
46,8,103,296,25,25,115.0,308.0,480.0
47,8,103,296,25,25,115.0,308.0,480.0
48,8,103,296,25,25,115.0,308.0,480.0
49,8,103,296,25,25,115.0,308.0,480.0
50,8,103,296,25,25,115.0,308.0,480.0
51,8,103,296,25,25,115.0,308.0,480.0
52,8,103,296,25,25,115.0,308.0,480.0
53,8,103,296,25,25,115.0,308.0,480.0
54,8,103,296,25,25,115.0,308.0,480.0
55,8,103,296,25,25,115.0,308.0,480.0
56,8,103,296,25,25,115.0,308.0,480.0
57,8,103,296,25,25,115.0,308.0,480.0
