TrackID,Cell_Type,Frame,Time_min,X_um,Y_um,X_displacement_um,Y_displacement_um,Step_Distance_um,Cumulative_Distance_um,Displacement_um,Velocity_um_min,Step_Angle_deg
21,Cell,45,45.0,285.0,410.0,49.0,6.0,1.0,119.90255582176285,49.36598018878993,1.0,0.0
21,Cell,46,46.0,289.5,410.0,53.5,6.0,4.5,124.40255582176285,53.83539727725616,4.5,0.0
21,Cell,47,47.0,291.0,410.0,55.0,6.0,1.5,125.90255582176285,55.326304774492215,1.5,0.0
21,Cell,48,48.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,49,49.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,50,50.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,51,51.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,52,52.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,53,53.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,54,54.0,291.0,410.0,55.0,6.0,0.0,125.90255582176285,55.326304774492215,0.0,0.0
21,Cell,55,55.0,292.0,424.0,56.0,20.0,14.035668847618199,139.93822466938104,59.464274989274024,14.035668847618199,85.91438322002512
21,Cell,56,56.0,292.0,424.0,56.0,20.0,0.0,139.93822466938104,59.464274989274024,0.0,0.0
21,Cell,57,57.0,292.0,424.0,56.0,20.0,0.0,139.93822466938104,59.464274989274024,0.0,0.0
21,Cell,58,58.0,292.0,438.0,56.0,34.0,14.0,153.93822466938104,65.5133574166368,14.0,90.0
21,Cell,59,59.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,60,60.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,61,61.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,62,62.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,63,63.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,64,64.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,65,65.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,66,66.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,67,67.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,68,68.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,69,69.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,70,70.0,292.0,438.0,56.0,34.0,0.0,153.93822466938104,65.5133574166368,0.0,0.0
21,Cell,71,71.0,291.0,447.0,55.0,43.0,9.055385138137417,162.99360980751845,69.81403870282824,9.055385138137417,96.3401917459099
21,Cell,72,72.0,283.0,453.0,47.0,49.0,10.0,172.99360980751845,67.89698078707183,10.0,143.13010235415598
23,Cell,0,0.0,298.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Cell,1,1.0,323.0,325.0,25.0,6.0,25.709920264364882,25.709920264364882,25.709920264364882,25.709920264364882,13.495733280795813
23,Cell,2,2.0,314.0,338.0,16.0,19.0,15.811388300841896,41.52130856520678,24.839484696748443,15.811388300841896,124.69515353123398
23,Cell,3,3.0,314.0,338.0,16.0,19.0,0.0,41.52130856520678,24.839484696748443,0.0,0.0
23,Cell,4,4.0,313.0,331.0,15.0,12.0,7.0710678118654755,48.592376377072256,19.209372712298546,7.0710678118654755,-98.130102354156
23,Cell,5,5.0,311.0,319.0,13.0,0.0,12.165525060596439,60.75790143766869,13.0,12.165525060596439,-99.46232220802563
23,Cell,6,6.0,307.0,315.0,9.0,-4.0,5.656854249492381,66.41475568716108,9.848857801796104,5.656854249492381,-135.0
23,Cell,7,7.0,305.3811676082862,316.3811676082862,7.381167608286205,-2.618832391713795,2.127966699608065,68.54272238676914,7.831980487558871,2.127966699608065,139.52960279586375
23,Cell,8,8.0,309.0,301.0,11.0,-18.0,15.801147580904045,84.34386996767319,21.095023109728988,15.801147580904045,-76.76041851248118
23,Cell,9,9.0,309.0,301.0,11.0,-18.0,0.0,84.34386996767319,21.095023109728988,0.0,0.0
23,Cell,10,10.0,306.0,313.0,8.0,-6.0,12.36931687685298,96.71318684452616,10.0,12.36931687685298,104.0362434679265
23,Cell,11,11.0,306.0,313.0,8.0,-6.0,0.0,96.71318684452616,10.0,0.0,0.0
23,Cell,12,12.0,306.0,304.0,8.0,-15.0,9.0,105.71318684452616,17.0,9.0,-90.0
23,Cell,13,13.0,322.0,299.0,24.0,-20.0,16.76305461424021,122.47624145876637,31.240998703626616,16.76305461424021,-17.354024636261325
23,Cell,14,14.0,322.0,299.0,24.0,-20.0,0.0,122.47624145876637,31.240998703626616,0.0,0.0
23,Cell,15,15.0,322.0,302.0,24.0,-17.0,3.0,125.47624145876637,29.410882339705484,3.0,90.0
23,Cell,16,16.0,298.5,283.0,0.5,-36.0,30.220026472523152,155.69626793128953,36.003472054789384,30.220026472523152,-141.0440921622411
23,Cell,17,17.0,298.0,283.0,0.0,-36.0,0.5,156.19626793128953,36.0,0.5,180.0
23,Cell,18,18.0,308.0,288.0,10.0,-31.0,11.180339887498949,167.37660781878847,32.57299494980466,11.180339887498949,26.56505117707799
23,Cell,19,19.0,300.0,306.0,2.0,-13.0,19.697715603592208,187.07432342238067,13.152946437965905,19.697715603592208,113.96248897457818
23,Cell,20,20.0,322.0,306.0,24.0,-13.0,22.0,209.07432342238067,27.294688127912362,22.0,0.0
23,Cell,21,21.0,314.0,291.0,16.0,-28.0,17.0,226.07432342238067,32.2490309931942,17.0,-118.07248693585296
23,Cell,22,22.0,314.0,291.0,16.0,-28.0,0.0,226.07432342238067,32.2490309931942,0.0,0.0
23,Cell,23,23.0,312.0,273.0,14.0,-46.0,18.110770276274835,244.18509369865552,48.08326112068523,18.110770276274835,-96.3401917459099
23,Cell,24,24.0,312.0,273.0,14.0,-46.0,0.0,244.18509369865552,48.08326112068523,0.0,0.0
23,Cell,25,25.0,312.0,283.0,14.0,-36.0,10.0,254.18509369865552,38.62641583165593,10.0,90.0
23,Cell,26,26.0,302.0,283.0,4.0,-36.0,10.0,264.1850936986555,36.22154055254967,10.0,180.0
23,Cell,27,27.0,299.0,277.0,1.0,-42.0,6.708203932499369,270.8932976311549,42.01190307520001,6.708203932499369,-116.56505117707799
23,Cell,28,28.0,296.0,273.0,-2.0,-46.0,5.0,275.8932976311549,46.04345773288535,5.0,-126.86989764584402
23,Cell,29,29.0,310.0,252.0,12.0,-67.0,25.238858928247925,301.1321565594028,68.06614430096654,25.238858928247925,-56.309932474020215
23,Cell,30,30.0,284.0,254.0,-14.0,-65.0,26.076809620810597,327.2089661802134,66.49060083951716,26.076809620810597,175.6012946450045
23,Cell,31,31.0,284.0,266.0,-14.0,-53.0,12.0,339.2089661802134,54.817880294662984,12.0,90.0
23,Cell,32,32.0,296.0,283.0,-2.0,-36.0,20.808652046684813,360.0176182268982,36.05551275463989,20.808652046684813,54.78240703180728
23,Cell,33,33.0,298.0,285.0,0.0,-34.0,2.8284271247461903,362.8460453516444,34.0,2.8284271247461903,45.0
23,Cell,34,34.0,297.0,272.0,-1.0,-47.0,13.038404810405298,375.88445016204975,47.01063709417264,13.038404810405298,-94.39870535499553
23,Cell,35,35.0,287.0,275.0,-11.0,-44.0,10.44030650891055,386.3247566709603,45.35416188179427,10.44030650891055,163.30075576600638
23,Cell,36,36.0,287.0,281.0,-11.0,-38.0,6.0,392.3247566709603,39.56008088970496,6.0,90.0
23,Cell,37,37.0,287.0,281.0,-11.0,-38.0,0.0,392.3247566709603,39.56008088970496,0.0,0.0
23,Cell,38,38.0,287.0,281.0,-11.0,-38.0,0.0,392.3247566709603,39.56008088970496,0.0,0.0
23,Cell,39,39.0,295.0,290.0,-3.0,-29.0,12.041594578792296,404.3663512497526,29.154759474226502,12.041594578792296,48.36646066342981
23,Cell,40,40.0,297.0,290.0,-1.0,-29.0,2.0,406.3663512497526,29.017236257093817,2.0,0.0
23,Cell,41,41.0,306.0,291.0,8.0,-28.0,9.055385138137417,415.42173638789,29.120439557122072,9.055385138137417,6.34019174590991
23,Cell,42,42.0,320.0,281.0,22.0,-38.0,17.204650534085253,432.62638692197527,43.9089968002003,17.204650534085253,-35.53767779197438
23,Cell,43,43.0,305.0,296.0,7.0,-23.0,21.213203435596427,453.8395903575717,24.041630560342615,21.213203435596427,135.0
23,Cell,44,44.0,305.0,296.0,7.0,-23.0,0.0,453.8395903575717,24.041630560342615,0.0,0.0
23,Cell,45,45.0,305.0,296.0,7.0,-23.0,0.0,453.8395903575717,24.041630560342615,0.0,0.0
23,Cell,46,46.0,314.0,287.0,16.0,-32.0,12.727922061357855,466.56751241892954,35.77708763999664,12.727922061357855,-45.0
23,Cell,47,47.0,316.0,280.0,18.0,-39.0,7.280109889280518,473.8476223082101,42.95346318982906,7.280109889280518,-74.05460409907715
23,Cell,48,48.0,311.0,283.0,13.0,-36.0,5.830951894845301,479.6785742030554,38.27531841800928,5.830951894845301,149.03624346792648
23,Cell,49,49.0,311.0,284.0,13.0,-35.0,1.0,480.6785742030554,37.33630940518894,1.0,90.0
23,Cell,50,50.0,311.0,284.0,13.0,-35.0,0.0,480.6785742030554,37.33630940518894,0.0,0.0
23,Cell,51,51.0,312.0,286.0,14.0,-33.0,2.23606797749979,482.9146421805552,35.84689665786984,2.23606797749979,63.43494882292201
23,Cell,52,52.0,312.0,286.0,14.0,-33.0,0.0,482.9146421805552,35.84689665786984,0.0,0.0
23,Cell,53,53.0,296.0,315.0,-2.0,-4.0,33.12099032335839,516.0356325039136,4.47213595499958,33.12099032335839,118.88658176691072
23,Cell,54,54.0,306.0,305.0,8.0,-14.0,14.142135623730951,530.1777681276445,16.1245154965971,14.142135623730951,-45.0
23,Cell,55,55.0,307.0,278.0,9.0,-41.0,27.018512172212592,557.1962802998571,41.97618372363071,27.018512172212592,-87.87890360333854
23,Cell,56,56.0,310.0,286.0,12.0,-33.0,8.54400374531753,565.7402840451747,35.11409973215888,8.54400374531753,69.44395478041653
23,Cell,57,57.0,331.0,319.0,33.0,0.0,39.11521443121589,604.8554984763906,33.0,39.11521443121589,57.528807709151515
23,Cell,58,58.0,324.0,306.0,26.0,-13.0,14.7648230602334,619.620321536624,29.068883707497267,14.7648230602334,-118.30075576600639
23,Cell,59,59.0,288.0,283.0,-10.0,-36.0,42.720018726587654,662.3403402632117,37.36308338453881,42.720018726587654,-147.4259428654275
23,Cell,60,60.0,299.0,292.0,1.0,-27.0,14.212670403551895,676.5530106667636,27.018512172212592,14.212670403551895,39.28940686250036
23,Cell,61,61.0,309.0,292.0,11.0,-27.0,10.0,686.5530106667636,29.154759474226502,10.0,0.0
23,Cell,62,62.0,324.0,285.0,26.0,-34.0,16.55294535724685,703.1059560240104,42.80186911806539,16.55294535724685,-25.016893478100023
23,Cell,63,63.0,324.0,285.0,26.0,-34.0,0.0,703.1059560240104,42.80186911806539,0.0,0.0
23,Cell,64,64.0,320.0,289.0,22.0,-30.0,5.656854249492381,708.7628102735029,37.20215047547655,5.656854249492381,135.0
23,Cell,65,65.0,310.0,311.0,12.0,-8.0,24.166091947189145,732.928902220692,14.422205101855956,24.166091947189145,114.44395478041653
32,Cell,0,0.0,284.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Cell,1,1.0,284.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Cell,2,2.0,279.0,52.0,-5.0,-2.0,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,-158.19859051364818
32,Cell,3,3.0,279.0,52.0,-5.0,-2.0,0.0,5.385164807134504,5.385164807134504,0.0,0.0
32,Cell,4,4.0,278.0,52.0,-6.0,-2.0,1.0,6.385164807134504,6.324555320336759,1.0,180.0
32,Cell,5,5.0,278.0,52.0,-6.0,-2.0,0.0,6.385164807134504,6.324555320336759,0.0,0.0
32,Cell,6,6.0,261.0,50.0,-23.0,-4.0,17.11724276862369,23.502407575758195,23.345235059857504,17.11724276862369,-173.29016319224309
32,Cell,7,7.0,261.0,50.0,-23.0,-4.0,0.0,23.502407575758195,23.345235059857504,0.0,0.0
32,Cell,8,8.0,261.0,50.0,-23.0,-4.0,0.0,23.502407575758195,23.345235059857504,0.0,0.0
32,Cell,9,9.0,261.0,50.0,-23.0,-4.0,0.0,23.502407575758195,23.345235059857504,0.0,0.0
32,Cell,10,10.0,270.0,51.0,-14.0,-3.0,9.055385138137417,32.55779271389561,14.317821063276353,9.055385138137417,6.34019174590991
32,Cell,11,11.0,270.0,51.0,-14.0,-3.0,0.0,32.55779271389561,14.317821063276353,0.0,0.0
32,Cell,12,12.0,270.0,51.0,-14.0,-3.0,0.0,32.55779271389561,14.317821063276353,0.0,0.0
32,Cell,13,13.0,270.0,51.0,-14.0,-3.0,0.0,32.55779271389561,14.317821063276353,0.0,0.0
32,Cell,14,14.0,270.0,51.0,-14.0,-3.0,0.0,32.55779271389561,14.317821063276353,0.0,0.0
32,Cell,15,15.0,276.0,51.0,-8.0,-3.0,6.0,38.55779271389561,8.54400374531753,6.0,0.0
32,Cell,16,16.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,17,17.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,18,18.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,19,19.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,20,20.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,21,21.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,22,22.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,23,23.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,24,24.0,276.0,51.0,-8.0,-3.0,0.0,38.55779271389561,8.54400374531753,0.0,0.0
32,Cell,25,25.0,266.0,49.0,-18.0,-5.0,10.198039027185569,48.75583174108118,18.681541692269406,10.198039027185569,-168.6900675259798
32,Cell,26,26.0,280.0,49.0,-4.0,-5.0,14.0,62.75583174108118,6.4031242374328485,14.0,0.0
32,Cell,27,27.0,280.0,49.0,-4.0,-5.0,0.0,62.75583174108118,6.4031242374328485,0.0,0.0
32,Cell,28,28.0,280.0,49.0,-4.0,-5.0,0.0,62.75583174108118,6.4031242374328485,0.0,0.0
32,Cell,29,29.0,280.0,49.0,-4.0,-5.0,0.0,62.75583174108118,6.4031242374328485,0.0,0.0
32,Cell,30,30.0,287.0,50.0,3.0,-4.0,7.0710678118654755,69.82689955294666,5.0,7.0710678118654755,8.13010235415598
32,Cell,31,31.0,287.0,50.0,3.0,-4.0,0.0,69.82689955294666,5.0,0.0,0.0
32,Cell,32,32.0,287.0,50.0,3.0,-4.0,0.0,69.82689955294666,5.0,0.0,0.0
32,Cell,33,33.0,293.0,51.0,9.0,-3.0,6.082762530298219,75.90966208324488,9.486832980505138,6.082762530298219,9.462322208025617
32,Cell,34,34.0,294.0,52.0,10.0,-2.0,1.4142135623730951,77.32387564561797,10.198039027185569,1.4142135623730951,45.0
32,Cell,35,35.0,299.0,52.0,15.0,-2.0,5.0,82.32387564561797,15.132745950421556,5.0,0.0
32,Cell,36,36.0,299.5,52.0,15.5,-2.0,0.5,82.82387564561797,15.628499608087784,0.5,0.0
32,Cell,37,37.0,300.0,52.0,16.0,-2.0,0.5,83.32387564561797,16.1245154965971,0.5,0.0
32,Cell,38,38.0,300.0,52.5,16.0,-1.5,0.5,83.82387564561797,16.070158679988197,0.5,90.0
32,Cell,39,39.0,300.0,53.0,16.0,-1.0,0.5,84.32387564561797,16.0312195418814,0.5,90.0
32,Cell,40,40.0,302.0,54.0,18.0,0.0,2.23606797749979,86.55994362311776,18.0,2.23606797749979,26.56505117707799
32,Cell,41,41.0,308.0,57.0,24.0,3.0,6.708203932499369,93.26814755561713,24.186773244895647,6.708203932499369,26.56505117707799
32,Cell,42,42.0,312.5,64.5,28.5,10.5,8.74642784226795,102.01457539788508,30.37268509697488,8.74642784226795,59.03624346792648
32,Cell,43,43.0,313.0,65.0,29.0,11.0,0.7071067811865476,102.72168217907164,31.016124838541646,0.7071067811865476,45.0
32,Cell,44,44.0,307.0,64.0,23.0,10.0,6.082762530298219,108.80444470936986,25.079872407968907,6.082762530298219,-170.5376777919744
32,Cell,45,45.0,307.0,64.0,23.0,10.0,0.0,108.80444470936986,25.079872407968907,0.0,0.0
32,Cell,46,46.0,307.0,64.0,23.0,10.0,0.0,108.80444470936986,25.079872407968907,0.0,0.0
32,Cell,47,47.0,307.0,64.0,23.0,10.0,0.0,108.80444470936986,25.079872407968907,0.0,0.0
32,Cell,48,48.0,307.0,64.0,23.0,10.0,0.0,108.80444470936986,25.079872407968907,0.0,0.0
32,Cell,49,49.0,309.0,62.0,25.0,8.0,2.8284271247461903,111.63287183411605,26.248809496813376,2.8284271247461903,-45.0
32,Cell,50,50.0,309.0,62.0,25.0,8.0,0.0,111.63287183411605,26.248809496813376,0.0,0.0
32,Cell,51,51.0,309.0,62.0,25.0,8.0,0.0,111.63287183411605,26.248809496813376,0.0,0.0
32,Cell,52,52.0,309.0,62.0,25.0,8.0,0.0,111.63287183411605,26.248809496813376,0.0,0.0
32,Cell,53,53.0,309.0,62.0,25.0,8.0,0.0,111.63287183411605,26.248809496813376,0.0,0.0
32,Cell,54,54.0,309.0,62.0,25.0,8.0,0.0,111.63287183411605,26.248809496813376,0.0,0.0
32,Cell,55,55.0,315.0,52.0,31.0,-2.0,11.661903789690601,123.29477562380664,31.064449134018133,11.661903789690601,-59.03624346792648
32,Cell,56,56.0,315.0,52.0,31.0,-2.0,0.0,123.29477562380664,31.064449134018133,0.0,0.0
32,Cell,57,57.0,315.0,52.0,31.0,-2.0,0.0,123.29477562380664,31.064449134018133,0.0,0.0
32,Cell,58,58.0,315.0,52.0,31.0,-2.0,0.0,123.29477562380664,31.064449134018133,0.0,0.0
32,Cell,59,59.0,291.0,59.0,7.0,5.0,25.0,148.29477562380663,8.602325267042627,25.0,163.73979529168807
32,Cell,60,60.0,310.0,58.0,26.0,4.0,19.026297590440446,167.32107321424706,26.30589287593181,19.026297590440446,-3.0127875041833403
32,Cell,61,61.0,304.0,58.0,20.0,4.0,6.0,173.32107321424706,20.396078054371138,6.0,180.0
32,Cell,62,62.0,304.0,58.0,20.0,4.0,0.0,173.32107321424706,20.396078054371138,0.0,0.0
32,Cell,63,63.0,304.0,58.0,20.0,4.0,0.0,173.32107321424706,20.396078054371138,0.0,0.0
16,Cell,0,0.0,73.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Cell,1,1.0,72.0,349.0,-1.0,-5.0,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,-101.30993247402021
16,Cell,2,2.0,68.0,344.0,-5.0,-10.0,6.4031242374328485,11.502143751025633,11.180339887498949,6.4031242374328485,-128.6598082540901
16,Cell,3,3.0,57.0,333.0,-16.0,-21.0,15.556349186104045,27.058492937129678,26.40075756488817,15.556349186104045,-135.0
16,Cell,4,4.0,55.0,333.0,-18.0,-21.0,2.0,29.058492937129678,27.65863337187866,2.0,180.0
16,Cell,5,5.0,49.0,338.0,-24.0,-16.0,7.810249675906654,36.86874261303633,28.844410203711913,7.810249675906654,140.19442890773482
16,Cell,6,6.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,7,7.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,8,8.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,9,9.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,10,10.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,11,11.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,12,12.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,13,13.0,49.0,338.0,-24.0,-16.0,0.0,36.86874261303633,28.844410203711913,0.0,0.0
16,Cell,14,14.0,54.0,339.0,-19.0,-15.0,5.0990195135927845,41.96776212662912,24.20743687382041,5.0990195135927845,11.309932474020213
16,Cell,15,15.0,54.0,339.0,-19.0,-15.0,0.0,41.96776212662912,24.20743687382041,0.0,0.0
16,Cell,16,16.0,54.0,339.0,-19.0,-15.0,0.0,41.96776212662912,24.20743687382041,0.0,0.0
16,Cell,17,17.0,54.0,339.0,-19.0,-15.0,0.0,41.96776212662912,24.20743687382041,0.0,0.0
16,Cell,18,18.0,54.0,339.0,-19.0,-15.0,0.0,41.96776212662912,24.20743687382041,0.0,0.0
16,Cell,19,19.0,54.0,339.0,-19.0,-15.0,0.0,41.96776212662912,24.20743687382041,0.0,0.0
16,Cell,20,20.0,57.0,351.0,-16.0,-3.0,12.36931687685298,54.3370790034821,16.278820596099706,12.36931687685298,75.96375653207353
16,Cell,21,21.0,56.0,351.0,-17.0,-3.0,1.0,55.3370790034821,17.26267650163207,1.0,180.0
16,Cell,22,22.0,55.0,351.0,-18.0,-3.0,1.0,56.3370790034821,18.24828759089466,1.0,180.0
