frame,track_id,centroid_x,centroid_y,label_at_centroid,centroid_on_own_mask
38,16,54.0,339.0,16,True
39,16,54.0,339.0,16,True
40,16,54.0,339.0,16,True
41,16,54.0,339.0,16,True
42,16,57.0,351.0,16,True
43,16,56.0,351.0,16,True
44,16,55.0,351.0,16,True
45,16,55.0,351.0,16,True
46,16,55.0,351.0,16,True
47,16,55.0,351.0,16,True
48,16,53.0,349.0,16,True
49,16,53.0,349.0,16,True
50,16,53.0,349.0,16,True
51,16,53.0,349.0,16,True
52,16,53.0,349.0,16,True
53,16,53.0,349.0,16,True
54,16,53.0,349.0,16,True
55,16,53.0,349.0,16,True
56,16,53.0,349.0,16,True
57,16,53.0,349.0,16,True
58,16,53.0,349.0,16,True
59,16,53.0,349.0,16,True
60,16,53.0,349.0,16,True
61,16,53.0,349.0,16,True
62,16,53.0,349.0,16,True
63,16,53.0,349.0,16,True
64,16,53.0,349.0,16,True
65,16,53.0,349.0,16,True
66,16,41.0,340.0,16,True
67,16,41.0,340.0,16,True
68,16,41.0,340.0,16,True
69,16,46.0,340.0,16,True
70,16,46.0,340.0,16,True
71,16,46.0,340.0,16,True
72,16,46.0,340.0,16,True
73,16,46.0,340.0,16,True
74,16,46.0,340.0,16,True
75,16,46.0,340.0,16,True
76,16,46.0,340.0,16,True
77,16,46.0,340.0,16,True
78,16,46.0,340.0,16,True
79,16,46.0,340.0,16,True
80,16,46.0,340.0,16,True
81,16,44.0,357.0,16,True
82,16,44.0,357.0,16,True
83,16,44.0,357.0,16,True
22,18,103.0,420.0,18,True
23,18,90.0,408.0,18,True
24,18,92.0,417.0,18,True
25,18,97.0,417.0,18,True
26,18,99.5,420.0,18,True
27,18,104.0,421.0,18,True
28,18,104.0,421.0,18,True
29,18,104.0,421.0,18,True
30,18,104.0,421.0,18,True
31,18,107.0,421.0,18,True
32,18,107.0,421.0,18,True
33,18,111.0,413.0,18,True
34,18,111.0,413.0,18,True
35,18,111.0,413.0,18,True
36,18,111.0,413.0,18,True
37,18,111.0,413.0,18,True
38,18,111.0,413.0,18,True
39,18,111.0,413.0,18,True
40,18,111.0,413.0,18,True
41,18,111.0,413.0,18,True
42,18,121.0,414.0,18,True
43,18,121.0,414.0,18,True
44,18,122.0,424.0,18,True
45,18,122.0,425.0,18,True
46,18,123.5,425.0,18,True
47,18,124.0,425.0,18,True
48,18,124.0,425.0,18,True
49,18,127.0,427.0,18,True
50,18,127.0,427.0,18,True
51,18,127.0,427.0,18,True
52,18,127.0,427.0,18,True
53,18,127.0,427.0,18,True
54,18,127.0,427.0,18,True
55,18,127.0,427.0,18,True
56,18,127.0,427.0,18,True
57,18,127.0,427.0,18,True
58,18,127.0,427.0,18,True
59,18,127.0,427.0,18,True
60,18,127.0,427.0,18,True
61,18,127.0,427.0,18,True
62,18,127.0,427.0,18,True
63,18,127.0,427.0,18,True
64,18,127.0,427.0,18,True
65,18,127.0,427.0,18,True
66,18,127.0,427.0,18,True
67,18,127.0,427.0,18,True
68,18,127.0,427.0,18,True
69,18,130.0,445.0,18,True
70,18,130.0,445.0,18,True
71,18,130.0,445.0,18,True
72,18,130.0,445.0,18,True
73,18,130.0,445.0,18,True
74,18,130.0,445.0,18,True
75,18,130.0,445.0,18,True
76,18,130.0,445.0,18,True
77,18,130.0,445.0,18,True
78,18,130.0,445.0,18,True
79,18,130.0,445.0,18,True
80,18,130.0,445.0,18,True
81,18,130.0,445.0,18,True
82,18,130.0,445.0,18,True
83,18,130.0,445.0,18,True
0,11,315.0,213.0,11,True
1,11,318.0,182.0,11,True
2,11,319.0,194.0,11,True
3,11,313.0,198.0,11,True
4,11,313.0,198.0,11,True
5,11,313.0,198.0,11,True
6,11,313.0,198.0,11,True
7,11,313.0,198.0,11,True
8,11,313.0,198.0,11,True
9,11,335.0,198.0,11,True
10,11,335.0,198.0,11,True
11,11,335.0,198.0,11,True
12,11,347.0,180.0,11,True
13,11,347.0,180.0,11,True
14,11,347.0,180.0,11,True
15,11,352.0,189.0,11,True
16,11,352.0,189.0,11,True
17,11,352.0,189.0,11,True
18,11,352.0,189.0,11,True
19,11,334.0,190.0,11,True
20,11,328.0,192.0,11,True
21,11,309.0,180.0,11,True
22,11,309.0,175.0,11,True
23,11,309.0,171.0,11,True
24,11,314.0,165.0,11,True
25,11,314.0,165.0,11,True
26,11,303.0,170.0,11,True
27,11,297.0,172.0,11,True
28,11,297.0,172.0,11,True
29,11,282.0,168.0,11,True
30,11,274.0,165.0,11,True
31,11,290.0,181.0,11,True
32,11,278.0,180.0,11,True
33,11,300.0,183.0,11,True
34,11,300.0,183.0,11,True
35,11,304.5,180.0,11,True
36,11,305.0,180.0,11,True
37,11,305.0,180.0,11,True
38,11,290.0,179.0,11,True
39,11,290.0,179.0,11,True
40,11,290.0,179.0,11,True
41,11,289.0,188.5,11,True
42,11,289.0,189.0,11,True
43,11,300.0,164.0,11,True
44,11,315.5,165.0,11,True
45,11,317.96654275092936,165.56133828996283,11,True
46,11,315.5,157.0,11,True
47,11,320.0,151.0,11,True
48,11,343.0,170.0,11,True
49,11,342.0,175.0,11,True
50,11,342.0,175.0,11,True
51,11,341.0,152.0,11,True
52,11,318.0,165.0,11,True
53,11,328.0,176.0,11,True
54,11,333.0,176.0,11,True
55,11,333.0,176.0,11,True
56,11,323.0,167.0,11,True
57,11,323.0,167.0,11,True
58,11,296.0,167.0,11,True
59,11,302.0,181.0,11,True
60,11,322.0,175.0,11,True
61,11,336.0,175.0,11,True
0,27,419.0,297.0,27,True
1,27,423.0,297.0,27,True
2,27,423.0,297.0,27,True
3,27,423.0,297.0,27,True
4,27,424.0,297.0,27,True
5,27,424.5,297.5,27,True
6,27,432.0,294.0,27,True
7,27,432.0,294.0,27,True
8,27,432.0,286.0,27,True
9,27,432.0,286.0,27,True
10,27,432.0,286.0,27,True
11,27,432.0,286.0,27,True
12,27,426.0,286.0,27,True
13,27,421.0,293.0,27,True
14,27,421.0,293.0,27,True
15,27,421.0,293.0,27,True
16,27,447.0,303.0,27,True
17,27,449.0,295.0,27,True
18,27,425.0,280.0,27,True
19,27,430.0,292.0,27,True
20,27,430.0,292.0,27,True
21,27,430.0,293.0,27,True
22,27,430.0,293.0,27,True
23,27,430.0,293.0,27,True
24,27,421.0,298.0,27,True
25,27,421.0,298.0,27,True
26,27,417.0,289.0,27,True
27,27,417.0,289.0,27,True
28,27,417.0,289.0,27,True
29,27,428.0,289.0,27,True
30,27,435.0,289.0,27,True
31,27,435.0,289.0,27,True
32,27,435.0,288.0,27,True
33,27,440.0,302.0,27,True
34,27,439.0,305.0,27,True
35,27,439.0,305.0,27,True
36,27,438.0,305.0,27,True
37,27,438.0,305.0,27,True
38,27,448.0,286.0,27,True
39,27,437.0,287.0,27,True
40,27,438.0,293.0,27,True
41,27,438.0,293.0,27,True
42,27,442.0,295.0,27,True
43,27,442.0,295.0,27,True
44,27,442.0,295.0,27,True
45,27,442.0,295.0,27,True
46,27,442.0,295.0,27,True
47,27,452.0,291.0,27,True
48,27,440.0,283.0,27,True
49,27,442.5,266.5,27,True
50,27,444.0,283.0,27,True
51,27,444.0,283.0,27,True
52,27,444.0,283.0,27,True
53,27,444.0,283.0,27,True
54,27,444.0,283.0,27,True
55,27,444.0,283.0,27,True
56,27,444.0,283.0,27,True
57,27,443.0,276.0,27,True
58,27,443.0,276.0,27,True
59,27,439.0,293.0,27,True
30,4,124.0,195.0,4,True
31,4,124.0,195.0,4,True
32,4,116.0,198.0,4,True
33,4,106.0,210.0,4,True
34,4,90.0,218.0,4,True
35,4,83.0,226.0,4,True
36,4,87.0,218.0,4,True
37,4,87.0,218.0,4,True
38,4,87.0,218.0,4,True
39,4,83.0,218.0,4,True
40,4,82.0,217.0,4,True
41,4,73.0,214.0,4,True
42,4,73.0,214.0,4,True
43,4,73.0,214.0,4,True
44,4,73.0,214.0,4,True
45,4,73.0,214.0,4,True
46,4,73.0,214.0,4,True
47,4,73.0,214.0,4,True
48,4,73.0,214.0,4,True
49,4,73.0,214.0,4,True
50,4,73.0,214.0,4,True
51,4,73.0,214.0,4,True
52,4,67.0,212.0,4,True
53,4,67.0,212.0,4,True
54,4,65.0,211.0,4,True
55,4,65.0,211.0,4,True
56,4,64.0,210.0,4,True
57,4,64.0,210.0,4,True
58,4,64.0,210.0,4,True
59,4,64.0,210.0,4,True
60,4,66.0,213.0,4,True
61,4,64.0,212.0,4,True
62,4,62.0,209.0,4,True
63,4,62.0,209.0,4,True
64,4,62.0,209.0,4,True
65,4,62.0,209.0,4,True
66,4,62.0,209.0,4,True
67,4,62.0,209.0,4,True
68,4,62.0,209.0,4,True
69,4,62.0,209.0,4,True
70,4,56.0,205.0,4,True
71,4,56.0,205.0,4,True
72,4,56.0,205.0,4,True
73,4,55.0,199.0,4,True
74,4,55.0,199.0,4,True
75,4,55.0,199.0,4,True
76,4,55.0,199.0,4,True
77,4,55.0,199.0,4,True
78,4,55.0,199.0,4,True
79,4,52.0,196.0,4,True
80,4,60.0,188.0,4,True
81,4,60.0,188.0,4,True
82,4,51.0,184.0,4,True
83,4,50.0,184.0,4,True
30,3,200.0,200.0,3,True
31,3,197.0,183.0,3,True
32,3,197.0,183.0,3,True
33,3,206.0,163.0,3,True
34,3,206.0,163.0,3,True
35,3,195.0,178.0,3,True
36,3,195.0,178.0,3,True
37,3,195.0,178.0,3,True
38,3,195.0,178.0,3,True
39,3,184.0,183.0,3,True
40,3,184.0,183.0,3,True
41,3,193.0,163.0,3,True
42,3,193.0,163.0,3,True
43,3,193.0,163.0,3,True
44,3,193.0,163.0,3,True
45,3,193.0,163.0,3,True
46,3,193.5,168.5,3,True
47,3,192.0,175.0,3,True
48,3,192.0,175.0,3,True
49,3,192.5,175.0,3,True
50,3,196.0,176.0,3,True
51,3,196.0,176.0,3,True
52,3,196.0,176.0,3,True
53,3,196.0,176.0,3,True
54,3,196.0,176.0,3,True
55,3,196.0,176.0,3,True
56,3,196.0,176.0,3,True
57,3,196.0,176.0,3,True
58,3,196.0,176.0,3,True
59,3,196.0,176.0,3,True
60,3,196.0,176.0,3,True
61,3,196.0,176.0,3,True
62,3,196.0,176.0,3,True
63,3,196.0,176.0,3,True
64,3,196.0,176.0,3,True
65,3,196.0,176.0,3,True
66,3,196.0,176.0,3,True
67,3,196.0,176.0,3,True
68,3,196.0,176.0,3,True
69,3,196.0,176.0,3,True
70,3,196.0,176.0,3,True
71,3,196.0,176.0,3,True
72,3,196.0,176.0,3,True
73,3,196.0,176.0,3,True
74,3,196.0,176.0,3,True
75,3,196.0,176.0,3,True
76,3,196.0,176.0,3,True
77,3,196.0,176.0,3,True
78,3,196.0,176.0,3,True
79,3,196.0,176.0,3,True
80,3,196.0,176.0,3,True
81,3,196.0,176.0,3,True
82,3,196.0,176.0,3,True
83,3,196.0,176.0,3,True
36,8,130.0,331.0,8,True
37,8,118.0,315.0,8,True
38,8,113.0,303.0,8,True
39,8,116.0,301.0,8,True
40,8,120.0,295.0,8,True
41,8,120.0,295.0,8,True
42,8,120.0,295.0,8,True
43,8,120.0,295.0,8,True
44,8,115.0,308.0,8,True
45,8,115.0,308.0,8,True
46,8,115.0,308.0,8,True
47,8,115.0,308.0,8,True
48,8,115.0,308.0,8,True
49,8,115.0,308.0,8,True
50,8,115.0,308.0,8,True
51,8,115.0,308.0,8,True
52,8,115.0,308.0,8,True
53,8,115.0,308.0,8,True
54,8,115.0,308.0,8,True
55,8,115.0,308.0,8,True
56,8,115.0,308.0,8,True
57,8,115.0,308.0,8,True
58,8,115.0,308.0,8,True
59,8,115.0,308.0,8,True
60,8,115.0,308.0,8,True
61,8,115.0,308.0,8,True
62,8,115.0,308.0,8,True
63,8,115.0,308.0,8,True
64,8,115.0,308.0,8,True
65,8,115.0,308.0,8,True
66,8,115.0,308.0,8,True
67,8,115.0,308.0,8,True
68,8,115.0,308.0,8,True
69,8,115.0,308.0,8,True
70,8,106.0,325.0,8,True
71,8,106.0,325.0,8,True
72,8,101.0,329.0,8,True
73,8,99.0,329.0,8,True
74,8,99.0,329.0,8,True
75,8,99.0,329.0,8,True
76,8,99.0,329.0,8,True
77,8,102.5,329.0,8,True
78,8,103.0,329.0,8,True
79,8,103.0,329.0,8,True
80,8,103.0,329.0,8,True
81,8,94.0,323.0,8,True
82,8,94.0,323.0,8,True
83,8,94.0,323.0,8,True
36,10,194.0,274.0,10,True
37,10,177.5,287.0,10,True
38,10,184.5,300.0,10,True
39,10,208.0,317.0,10,True
40,10,210.0,321.0,10,True
41,10,210.0,321.0,10,True
42,10,210.0,321.0,10,True
43,10,210.0,321.0,10,True
44,10,210.0,321.0,10,True
45,10,209.0,321.0,10,True
46,10,208.0,321.0,10,True
47,10,207.0,321.0,10,True
48,10,205.0,320.0,10,True
49,10,205.0,320.0,10,True
50,10,205.0,320.0,10,True
51,10,205.0,320.0,10,True
52,10,205.0,320.0,10,True
53,10,205.0,320.0,10,True
54,10,205.0,320.0,10,True
55,10,205.0,320.0,10,True
56,10,205.0,320.0,10,True
57,10,205.0,320.0,10,True
58,10,205.0,320.0,10,True
59,10,205.0,320.0,10,True
60,10,205.0,320.0,10,True
61,10,205.0,320.0,10,True
62,10,205.0,320.0,10,True
63,10,205.0,320.0,10,True
64,10,205.0,320.0,10,True
65,10,205.0,320.0,10,True
66,10,205.0,320.0,10,True
67,10,205.0,320.0,10,True
68,10,205.0,320.0,10,True
69,10,205.0,320.0,10,True
70,10,205.0,320.0,10,True
71,10,205.0,320.0,10,True
72,10,202.0,320.0,10,True
73,10,198.0,319.0,10,True
74,10,198.0,319.0,10,True
75,10,197.0,318.0,10,True
76,10,193.0,312.0,10,True
77,10,193.0,312.0,10,True
78,10,193.0,312.0,10,True
79,10,193.0,312.0,10,True
80,10,193.0,312.0,10,True
81,10,193.0,312.0,10,True
82,10,193.0,312.0,10,True
83,10,193.0,312.0,10,True
11,22,172.0,429.0,22,True
12,22,172.0,429.0,22,True
13,22,171.0,432.5,22,True
14,22,167.5,448.0,22,True
15,22,166.0,459.0,22,True
16,22,165.0,461.0,22,True
17,22,165.0,461.5,22,True
18,22,165.0,460.0,22,True
19,22,158.0,457.0,22,True
20,22,158.0,457.0,22,True
21,22,158.0,457.0,22,True
22,22,158.0,456.5,22,True
23,22,158.0,456.0,22,True
24,22,158.0,456.0,22,True
25,22,168.0,458.0,22,True
26,22,177.0,458.0,22,True
27,22,177.0,458.0,22,True
28,22,177.0,458.0,22,True
29,22,177.0,458.0,22,True
30,22,184.5,459.0,22,True
31,22,190.0,460.0,22,True
32,22,190.0,460.0,22,True
33,22,190.0,460.0,22,True
34,22,190.0,460.0,22,True
35,22,190.0,460.0,22,True
36,22,190.0,460.0,22,True
37,22,190.0,460.0,22,True
38,22,190.0,460.0,22,True
39,22,190.0,460.0,22,True
40,22,190.0,461.0,22,True
41,22,184.0,461.0,22,True
42,22,194.0,460.0,22,True
43,22,188.0,459.0,22,True
44,22,195.0,463.0,22,True
45,22,201.0,457.0,22,True
46,22,195.5,465.0,22,True
47,22,196.0,464.0,22,True
48,22,204.0,465.0,22,True
49,22,208.0,466.0,22,True
50,22,201.0,460.0,22,True
51,22,204.0,461.0,22,True
52,22,202.0,460.0,22,True
53,22,198.0,458.0,22,True
54,22,208.0,459.0,22,True
55,22,216.0,462.0,22,True
56,22,211.0,461.0,22,True
0,7,159.0,295.0,7,True
1,7,159.0,295.0,7,True
2,7,159.0,295.0,7,True
3,7,161.0,295.0,7,True
4,7,161.0,295.0,7,True
5,7,161.0,295.0,7,True
6,7,161.0,295.0,7,True
7,7,161.0,295.0,7,True
8,7,161.0,295.0,7,True
9,7,161.0,295.0,7,True
10,7,161.0,295.0,7,True
11,7,161.0,295.0,7,True
12,7,161.0,295.0,7,True
13,7,161.0,295.0,7,True
14,7,161.0,295.0,7,True
15,7,161.0,295.0,7,True
16,7,161.0,295.0,7,True
17,7,161.0,295.0,7,True
18,7,161.0,295.0,7,True
19,7,161.0,295.0,7,True
20,7,161.0,295.0,7,True
21,7,161.0,295.0,7,True
22,7,161.0,295.0,7,True
23,7,161.0,295.0,7,True
24,7,161.0,295.0,7,True
25,7,164.0,304.0,7,True
26,7,164.0,304.0,7,True
27,7,164.0,304.0,7,True
28,7,164.0,304.0,7,True
29,7,164.0,304.0,7,True
30,7,164.0,304.0,7,True
31,7,164.0,304.0,7,True
32,7,164.0,304.0,7,True
33,7,164.0,304.0,7,True
34,7,164.0,304.0,7,True
35,7,164.0,304.0,7,True
0,34,454.0,58.0,34,True
1,34,454.0,58.0,34,True
2,34,455.0,58.0,34,True
3,34,455.0,58.0,34,True
4,34,458.0,61.0,34,True
5,34,461.0,61.0,34,True
6,34,461.0,61.0,34,True
7,34,461.0,61.0,34,True
8,34,461.0,61.0,34,True
9,34,468.0,64.0,34,True
10,34,464.0,59.0,34,True
11,34,461.0,59.0,34,True
12,34,466.0,61.0,34,True
13,34,464.0,62.0,34,True
14,34,460.0,64.0,34,True
15,34,463.0,65.0,34,True
16,34,465.0,64.0,34,True
17,34,459.0,61.0,34,True
18,34,461.0,61.0,34,True
19,34,465.0,62.0,34,True
20,34,460.0,57.0,34,True
21,34,462.0,63.0,34,True
22,34,458.0,55.0,34,True
23,34,461.0,59.0,34,True
24,34,463.0,68.0,34,True
25,34,457.0,55.0,34,True
26,34,460.5,58.0,34,True
27,34,457.0,66.0,34,True
28,34,461.0,69.0,34,True
29,34,464.0,71.0,34,True
30,34,457.0,54.0,34,True
31,34,463.0,73.0,34,True
32,34,460.0,61.0,34,True
33,34,457.0,61.0,34,True
0,1,154.0,195.0,1,True
1,1,154.0,195.0,1,True
2,1,154.0,196.0,1,True
3,1,155.0,197.0,1,True
4,1,155.0,197.0,1,True
5,1,156.0,197.0,1,True
6,1,156.0,199.0,1,True
7,1,156.0,199.0,1,True
8,1,156.0,199.0,1,True
9,1,156.0,199.0,1,True
10,1,156.0,199.0,1,True
11,1,156.0,199.0,1,True
12,1,156.0,199.0,1,True
13,1,156.0,199.0,1,True
14,1,156.0,199.0,1,True
15,1,159.0,201.0,1,True
16,1,159.0,201.0,1,True
17,1,159.0,201.0,1,True
18,1,159.0,201.0,1,True
19,1,159.0,201.0,1,True
20,1,159.0,201.0,1,True
21,1,159.0,201.0,1,True
22,1,159.0,201.0,1,True
23,1,159.0,201.0,1,True
24,1,159.0,201.0,1,True
25,1,159.0,201.0,1,True
26,1,159.0,201.0,1,True
27,1,159.0,201.0,1,True
28,1,159.0,201.0,1,True
29,1,159.0,201.0,1,True
60,28,434.0,352.0,28,True
61,28,434.0,352.0,28,True
62,28,434.0,352.0,28,True
63,28,434.0,352.0,28,True
64,28,430.0,362.0,28,True
65,28,429.0,364.0,28,True
66,28,429.0,364.0,28,True
67,28,431.0,365.0,28,True
68,28,431.0,365.0,28,True
69,28,428.0,375.0,28,True
70,28,428.0,375.0,28,True
71,28,428.0,375.0,28,True
72,28,442.0,364.0,28,True
73,28,442.0,364.0,28,True
74,28,441.0,366.0,28,True
75,28,429.0,380.0,28,True
76,28,429.0,380.0,28,True
77,28,429.0,380.0,28,True
78,28,430.0,375.0,28,True
79,28,430.0,375.0,28,True
80,28,436.0,376.0,28,True
81,28,436.0,376.0,28,True
82,28,419.0,384.0,28,True
83,28,419.0,384.0,28,True
60,30,441.0,280.0,30,True
61,30,449.0,272.0,30,True
62,30,449.0,272.0,30,True
63,30,441.0,261.0,30,True
64,30,441.0,261.0,30,True
65,30,450.0,263.0,30,True
66,30,450.0,263.0,30,True
67,30,450.0,263.0,30,True
68,30,450.0,263.0,30,True
69,30,454.0,286.0,30,True
70,30,453.0,268.0,30,True
71,30,453.0,267.0,30,True
72,30,429.0,259.0,30,True
73,30,438.54375,267.4770833333333,30,True
74,30,444.5,276.0,30,True
75,30,457.0,280.0,30,True
76,30,457.0,280.0,30,True
77,30,453.0,268.0,30,True
78,30,453.0,268.0,30,True
79,30,453.0,268.0,30,True
80,30,453.0,268.0,30,True
81,30,455.0,275.0,30,True
82,30,455.0,275.0,30,True
83,30,455.0,276.0,30,True
0,15,71.0,375.0,15,True
1,15,71.0,375.0,15,True
2,15,71.0,375.0,15,True
3,15,71.0,375.0,15,True
4,15,71.0,375.0,15,True
5,15,71.0,375.0,15,True
6,15,71.0,375.0,15,True
7,15,71.0,375.0,15,True
8,15,71.0,375.0,15,True
9,15,71.0,375.0,15,True
10,15,71.0,375.0,15,True
11,15,71.0,375.0,15,True
12,15,71.0,375.0,15,True
13,15,71.0,375.0,15,True
14,15,71.0,375.0,15,True
15,15,71.0,375.0,15,True
16,15,71.0,375.0,15,True
17,15,71.0,375.0,15,True
18,15,71.0,375.0,15,True
19,15,71.0,375.0,15,True
