frame,track_id,centroid_x,centroid_y,label_at_centroid,centroid_on_own_mask
22,60,675.0,708.0,60,True
23,60,674.0,709.0,60,True
24,60,674.0,708.0,60,True
25,60,674.0,708.0,60,True
26,60,674.0,707.0,60,True
27,60,674.0,706.0,60,True
28,60,673.0,706.0,60,True
29,60,673.0,706.0,60,True
0,72,478.0,883.0,72,True
1,72,475.0,881.0,72,True
2,72,473.0,879.0,72,True
3,72,476.0,879.0,72,True
4,72,477.0,877.0,72,True
5,72,480.0,876.0,72,True
6,72,480.0,877.0,72,True
7,72,483.0,877.0,72,True
8,72,484.0,877.0,72,True
9,72,488.0,876.0,72,True
10,72,489.0,877.0,72,True
11,72,490.0,875.0,72,True
12,72,488.0,877.0,72,True
13,72,491.0,876.0,72,True
14,72,491.0,875.0,72,True
15,72,490.0,875.0,72,True
16,72,490.0,875.0,72,True
17,72,491.0,878.0,72,True
18,72,491.0,877.0,72,True
19,72,492.0,878.0,72,True
20,72,491.0,876.0,72,True
21,72,490.0,878.0,72,True
22,72,490.0,879.0,72,True
23,72,490.0,880.0,72,True
24,72,490.0,880.0,72,True
25,72,486.0,881.0,72,True
26,72,485.0,881.0,72,True
27,72,485.0,883.0,72,True
28,72,486.0,883.0,72,True
29,72,486.0,883.0,72,True
0,63,700.0,804.0,63,True
1,63,701.0,801.0,63,True
2,63,700.0,802.0,63,True
3,63,700.0,802.0,63,True
4,63,700.0,802.0,63,True
5,63,703.0,801.0,63,True
6,63,704.0,803.0,63,True
7,63,704.0,803.0,63,True
8,63,701.0,801.0,63,True
9,63,700.0,802.0,63,True
10,63,701.0,801.0,63,True
11,63,704.0,800.0,63,True
12,63,705.0,801.0,63,True
13,63,701.0,802.0,63,True
14,63,700.0,801.0,63,True
15,63,700.0,801.0,63,True
16,63,701.0,801.0,63,True
17,63,704.0,804.0,63,True
18,63,702.0,803.0,63,True
19,63,702.0,804.0,63,True
20,63,702.0,802.0,63,True
21,63,702.0,802.0,63,True
22,63,703.0,801.0,63,True
23,63,703.0,800.0,63,True
24,63,703.0,800.0,63,True
25,63,701.0,802.0,63,True
26,63,701.0,800.0,63,True
27,63,703.0,799.0,63,True
28,63,703.0,801.0,63,True
29,63,701.0,802.0,63,True
0,66,725.0,974.0,66,True
1,66,725.0,972.0,66,True
2,66,727.0,971.0,66,True
3,66,729.0,970.0,66,True
4,66,732.0,968.0,66,True
5,66,734.0,970.0,66,True
6,66,733.0,971.0,66,True
7,66,732.0,970.0,66,True
8,66,732.0,969.0,66,True
9,66,732.0,971.0,66,True
10,66,731.0,970.0,66,True
11,66,731.0,968.0,66,True
12,66,735.0,968.0,66,True
13,66,736.0,968.0,66,True
14,66,736.0,967.0,66,True
15,66,736.0,966.0,66,True
16,66,735.0,966.0,66,True
17,66,735.0,968.0,66,True
18,66,735.0,968.0,66,True
19,66,736.0,970.0,66,True
20,66,739.0,970.0,66,True
21,66,739.0,970.0,66,True
22,66,739.0,968.0,66,True
23,66,743.0,970.0,66,True
24,66,743.0,970.0,66,True
25,66,744.0,970.0,66,True
26,66,741.0,968.0,66,True
27,66,740.0,968.0,66,True
28,66,740.0,966.0,66,True
29,66,740.0,965.0,66,True
0,1,132.0,70.0,1,True
1,1,132.0,70.0,1,True
2,1,132.0,70.0,1,True
3,1,132.0,70.0,1,True
4,1,132.0,70.0,1,True
5,1,132.0,70.0,1,True
6,1,135.0,69.0,1,True
7,1,135.0,69.0,1,True
8,1,135.0,69.0,1,True
9,1,135.0,69.0,1,True
10,1,135.0,69.0,1,True
11,1,137.0,67.0,1,True
12,1,137.0,67.0,1,True
13,1,137.0,67.0,1,True
14,1,137.0,67.0,1,True
15,1,137.0,67.0,1,True
16,1,137.0,67.0,1,True
17,1,137.0,67.0,1,True
18,1,137.0,67.0,1,True
19,1,137.0,67.0,1,True
20,1,137.0,67.0,1,True
21,1,137.0,67.0,1,True
22,1,142.0,67.0,1,True
23,1,142.0,67.0,1,True
24,1,142.0,67.0,1,True
25,1,142.0,67.0,1,True
26,1,142.0,67.0,1,True
27,1,142.0,67.0,1,True
28,1,142.0,67.0,1,True
29,1,142.0,67.0,1,True
0,16,498.0,588.0,16,True
1,16,498.0,586.0,16,True
2,16,497.0,584.0,16,True
3,16,497.0,583.0,16,True
4,16,492.0,585.0,16,True
5,16,494.0,582.0,16,True
6,16,494.0,583.0,16,True
7,16,494.0,583.0,16,True
8,16,494.0,578.0,16,True
9,16,494.0,578.0,16,True
10,16,494.0,578.0,16,True
11,16,494.0,578.0,16,True
12,16,494.0,578.0,16,True
13,16,494.0,579.0,16,True
14,16,494.0,579.0,16,True
15,16,494.5,579.0,16,True
16,16,496.0,574.0,16,True
17,16,496.0,575.0,16,True
18,16,496.0,575.0,16,True
19,16,495.0,574.0,16,True
20,16,494.0,574.0,16,True
21,16,492.0,571.0,16,True
22,16,491.0,570.0,16,True
23,16,491.0,570.0,16,True
24,16,490.0,566.0,16,True
25,16,490.0,566.0,16,True
26,16,490.0,568.0,16,True
27,16,490.0,568.0,16,True
28,16,490.0,566.0,16,True
29,16,490.0,565.0,16,True
0,54,300.0,985.5,54,True
1,54,296.0,982.0,54,True
2,54,295.0,981.0,54,True
3,54,295.0,981.0,54,True
4,54,296.0,982.0,54,True
5,54,293.0,980.0,54,True
6,54,291.0,983.0,54,True
7,54,291.0,982.0,54,True
8,54,290.0,982.0,54,True
9,54,291.0,984.0,54,True
10,54,291.0,984.0,54,True
11,54,290.0,984.0,54,True
12,54,289.0,987.0,54,True
13,54,289.0,987.0,54,True
14,54,291.0,984.0,54,True
15,54,291.0,984.0,54,True
16,54,291.0,983.0,54,True
17,54,294.0,988.0,54,True
18,54,296.0,984.0,54,True
19,54,296.0,984.0,54,True
20,54,296.0,984.0,54,True
21,54,295.0,985.0,54,True
22,54,295.0,985.0,54,True
23,54,295.0,985.0,54,True
24,54,295.0,985.0,54,True
25,54,294.0,985.0,54,True
26,54,292.0,985.0,54,True
27,54,292.0,985.0,54,True
28,54,292.0,985.0,54,True
29,54,292.0,985.0,54,True
0,4,180.0,316.0,4,True
1,4,180.0,316.0,4,True
2,4,180.0,316.0,4,True
3,4,180.0,316.0,4,True
4,4,180.0,316.0,4,True
5,4,180.0,316.0,4,True
6,4,180.0,316.0,4,True
7,4,180.0,316.0,4,True
8,4,180.0,316.0,4,True
9,4,180.0,316.0,4,True
10,4,180.0,316.0,4,True
11,4,180.0,316.0,4,True
12,4,180.0,316.0,4,True
13,4,180.0,316.0,4,True
14,4,180.0,316.0,4,True
15,4,174.0,316.0,4,True
16,4,174.0,316.0,4,True
17,4,174.0,316.0,4,True
18,4,174.0,316.0,4,True
19,4,174.0,316.0,4,True
20,4,174.0,316.0,4,True
21,4,174.0,316.0,4,True
22,4,174.0,316.0,4,True
23,4,174.0,316.0,4,True
24,4,174.0,316.0,4,True
25,4,174.0,316.0,4,True
26,4,171.0,315.0,4,True
27,4,171.0,315.0,4,True
28,4,171.0,315.0,4,True
29,4,171.0,315.0,4,True
0,65,845.0,909.0,65,True
1,65,844.0,906.0,65,True
2,65,844.0,906.0,65,True
3,65,844.0,905.0,65,True
4,65,845.0,906.0,65,True
5,65,846.0,907.0,65,True
6,65,848.0,911.0,65,True
7,65,850.0,910.0,65,True
8,65,847.0,908.0,65,True
9,65,845.0,907.0,65,True
10,65,844.0,901.0,65,True
11,65,842.0,902.0,65,True
12,65,842.0,900.0,65,True
13,65,842.0,900.0,65,True
14,65,840.0,900.0,65,True
15,65,840.0,904.0,65,True
16,65,843.0,902.0,65,True
17,65,847.0,904.0,65,True
18,65,849.0,908.0,65,True
19,65,849.0,907.0,65,True
20,65,849.0,907.0,65,True
21,65,853.0,907.0,65,True
22,65,855.0,907.0,65,True
23,65,856.0,904.0,65,True
24,65,858.0,900.0,65,True
25,65,853.0,902.0,65,True
26,65,856.0,897.0,65,True
27,65,856.0,898.0,65,True
28,65,856.0,898.0,65,True
29,65,856.0,897.0,65,True
0,53,18.0,983.0,53,True
1,53,18.0,981.0,53,True
2,53,16.0,980.0,53,True
3,53,18.0,981.0,53,True
4,53,18.0,983.0,53,True
5,53,20.0,983.0,53,True
6,53,22.0,981.0,53,True
7,53,26.0,979.0,53,True
8,53,25.0,978.0,53,True
9,53,23.0,979.0,53,True
10,53,23.0,980.0,53,True
11,53,23.0,980.0,53,True
12,53,22.0,979.0,53,True
13,53,20.0,980.0,53,True
14,53,20.0,979.0,53,True
15,53,20.0,979.0,53,True
16,53,20.0,978.0,53,True
17,53,20.0,978.0,53,True
18,53,20.0,978.0,53,True
19,53,22.0,976.0,53,True
20,53,24.0,975.0,53,True
21,53,27.0,975.0,53,True
22,53,29.0,978.0,53,True
23,53,31.0,972.0,53,True
24,53,29.0,976.0,53,True
25,53,31.0,975.0,53,True
26,53,32.0,973.0,53,True
27,53,34.0,974.0,53,True
28,53,36.0,974.0,53,True
29,53,37.0,974.0,53,True
0,41,104.0,840.0,41,True
1,41,107.0,834.0,41,True
2,41,107.0,834.0,41,True
3,41,108.0,836.0,41,True
4,41,111.0,836.0,41,True
5,41,112.0,838.0,41,True
6,41,115.0,838.0,41,True
7,41,119.0,840.0,41,True
8,41,125.0,843.0,41,True
9,41,127.0,843.0,41,True
10,41,128.0,840.0,41,True
11,41,131.0,836.0,41,True
12,41,132.0,837.0,41,True
13,41,137.0,838.0,41,True
14,41,140.0,838.0,41,True
15,41,144.0,838.0,41,True
16,41,144.0,839.0,41,True
17,41,146.0,839.0,41,True
18,41,146.0,839.0,41,True
19,41,150.0,836.0,41,True
20,41,150.0,836.0,41,True
21,41,150.0,836.0,41,True
22,41,149.0,836.0,41,True
23,41,149.0,836.0,41,True
24,41,148.0,831.0,41,True
25,41,141.0,830.0,41,True
26,41,140.0,824.0,41,True
27,41,140.0,824.0,41,True
28,41,137.0,823.0,41,True
29,41,131.0,823.0,41,True
0,44,129.0,933.0,44,True
1,44,129.0,933.0,44,True
2,44,130.0,932.0,44,True
3,44,131.0,933.0,44,True
4,44,132.0,934.0,44,True
5,44,139.0,933.0,44,True
6,44,139.0,933.0,44,True
7,44,139.0,933.0,44,True
8,44,139.0,933.0,44,True
9,44,139.0,933.0,44,True
10,44,139.0,933.0,44,True
11,44,139.0,933.0,44,True
12,44,144.0,938.0,44,True
13,44,144.0,938.0,44,True
14,44,145.0,933.0,44,True
15,44,145.0,933.0,44,True
16,44,145.0,933.0,44,True
17,44,148.0,930.0,44,True
18,44,149.0,932.0,44,True
19,44,149.0,933.0,44,True
20,44,150.0,933.0,44,True
21,44,151.0,933.0,44,True
22,44,151.0,933.0,44,True
23,44,151.0,933.0,44,True
24,44,151.0,933.0,44,True
25,44,152.0,933.0,44,True
26,44,152.0,933.0,44,True
27,44,152.0,933.0,44,True
28,44,152.0,933.0,44,True
29,44,152.0,933.0,44,True
0,5,226.0,364.0,5,True
1,5,226.0,364.0,5,True
2,5,226.0,364.0,5,True
3,5,226.0,364.0,5,True
4,5,226.0,364.0,5,True
5,5,229.0,357.0,5,True
6,5,229.0,357.0,5,True
7,5,229.0,357.0,5,True
8,5,229.0,357.0,5,True
9,5,229.0,357.0,5,True
10,5,229.0,357.0,5,True
11,5,229.0,357.0,5,True
12,5,229.0,357.0,5,True
13,5,229.0,357.0,5,True
14,5,229.0,357.0,5,True
15,5,229.0,357.0,5,True
16,5,229.0,357.0,5,True
17,5,229.0,357.0,5,True
18,5,229.0,357.0,5,True
19,5,229.0,357.0,5,True
20,5,229.0,357.0,5,True
21,5,229.0,357.0,5,True
22,5,229.0,357.0,5,True
23,5,229.0,357.0,5,True
24,5,229.0,357.0,5,True
25,5,229.0,357.0,5,True
26,5,229.0,357.0,5,True
27,5,229.0,357.0,5,True
28,5,229.0,357.0,5,True
29,5,229.0,357.0,5,True
0,36,105.0,742.0,36,True
1,36,105.0,741.0,36,True
2,36,105.0,741.0,36,True
3,36,105.0,738.0,36,True
4,36,106.0,740.0,36,True
5,36,106.0,740.0,36,True
6,36,104.0,742.0,36,True
7,36,102.0,741.0,36,True
8,36,100.0,740.0,36,True
9,36,100.0,739.0,36,True
10,36,100.0,738.0,36,True
11,36,100.0,737.0,36,True
12,36,100.0,737.0,36,True
13,36,100.0,737.0,36,True
14,36,99.0,737.0,36,True
15,36,99.0,737.0,36,True
16,36,99.0,737.0,36,True
17,36,99.0,737.0,36,True
18,36,99.0,732.0,36,True
19,36,99.0,732.0,36,True
20,36,99.0,732.0,36,True
21,36,99.0,732.0,36,True
22,36,99.0,732.0,36,True
23,36,99.0,732.0,36,True
24,36,101.0,733.0,36,True
25,36,100.0,737.0,36,True
26,36,100.0,735.0,36,True
27,36,100.0,735.0,36,True
28,36,101.0,734.0,36,True
29,36,106.0,728.0,36,True
0,62,845.0,767.0,62,True
1,62,845.0,767.0,62,True
2,62,843.0,768.0,62,True
3,62,839.0,766.0,62,True
4,62,833.0,761.0,62,True
5,62,833.0,758.0,62,True
6,62,833.0,758.0,62,True
7,62,832.0,758.0,62,True
8,62,835.0,761.0,62,True
9,62,841.0,766.0,62,True
10,62,847.0,771.0,62,True
11,62,850.0,770.0,62,True
12,62,849.0,766.0,62,True
13,62,851.0,765.0,62,True
14,62,851.0,765.0,62,True
15,62,850.0,764.0,62,True
16,62,848.0,763.0,62,True
17,62,846.0,761.0,62,True
18,62,846.0,760.0,62,True
19,62,850.0,760.0,62,True
20,62,852.0,760.0,62,True
21,62,856.0,762.0,62,True
22,62,851.0,762.0,62,True
23,62,852.0,763.0,62,True
24,62,852.0,760.0,62,True
25,62,852.0,762.0,62,True
26,62,855.0,759.0,62,True
27,62,855.0,754.0,62,True
28,62,854.0,751.0,62,True
29,62,859.0,747.0,62,True
0,64,777.0,881.0,64,True
1,64,777.0,881.0,64,True
2,64,775.0,882.0,64,True
3,64,774.0,881.0,64,True
4,64,777.0,877.0,64,True
5,64,776.0,878.0,64,True
6,64,775.0,878.0,64,True
7,64,774.0,877.0,64,True
8,64,768.0,882.0,64,True
9,64,772.0,881.0,64,True
10,64,772.0,881.0,64,True
11,64,770.0,879.0,64,True
12,64,774.0,875.0,64,True
13,64,774.0,875.0,64,True
14,64,774.0,875.0,64,True
15,64,773.0,875.0,64,True
16,64,771.0,875.0,64,True
17,64,769.0,877.0,64,True
18,64,772.0,873.0,64,True
19,64,774.0,866.0,64,True
20,64,774.0,865.0,64,True
21,64,774.0,864.0,64,True
22,64,771.0,867.0,64,True
23,64,772.0,865.0,64,True
24,64,772.0,864.0,64,True
25,64,771.0,864.0,64,True
26,64,770.0,860.0,64,True
27,64,773.0,860.0,64,True
28,64,775.0,855.0,64,True
29,64,773.0,857.0,64,True
0,75,463.0,935.0,75,True
1,75,461.0,934.0,75,True
2,75,456.0,928.0,75,True
3,75,453.0,923.0,75,True
4,75,455.0,924.0,75,True
5,75,454.0,923.0,75,True
6,75,454.0,923.0,75,True
7,75,454.0,918.0,75,True
8,75,455.0,919.0,75,True
9,75,455.0,918.0,75,True
10,75,455.0,917.0,75,True
11,75,454.0,916.0,75,True
12,75,453.0,916.0,75,True
13,75,452.0,917.0,75,True
14,75,452.0,915.0,75,True
15,75,453.0,915.0,75,True
16,75,453.0,915.0,75,True
17,75,453.0,915.0,75,True
18,75,453.0,915.0,75,True
19,75,453.0,915.0,75,True
20,75,453.0,914.0,75,True
21,75,452.0,915.0,75,True
22,75,452.0,917.0,75,True
23,75,452.0,917.0,75,True
24,75,452.0,917.0,75,True
25,75,451.0,919.0,75,True
26,75,449.0,917.0,75,True
27,75,447.0,920.0,75,True
28,75,446.0,921.0,75,True
29,75,450.0,919.0,75,True
0,14,571.0,509.0,14,True
1,14,571.0,504.0,14,True
2,14,571.0,504.0,14,True
3,14,571.0,505.0,14,True
4,14,571.0,505.0,14,True
5,14,571.0,501.0,14,True
6,14,571.0,501.0,14,True
7,14,571.0,501.0,14,True
8,14,570.0,501.0,14,True
9,14,569.0,499.0,14,True
10,14,569.0,500.0,14,True
11,14,569.0,500.0,14,True
12,14,569.0,507.0,14,True
13,14,569.0,507.0,14,True
14,14,569.0,509.0,14,True
15,14,569.0,509.0,14,True
16,14,569.0,509.0,14,True
17,14,568.0,503.0,14,True
18,14,568.0,503.0,14,True
19,14,568.0,503.0,14,True
20,14,565.0,503.0,14,True
21,14,563.0,499.0,14,True
22,14,561.0,499.0,14,True
23,14,561.0,499.0,14,True
24,14,560.0,497.0,14,True
25,14,560.0,497.0,14,True
26,14,558.0,496.0,14,True
27,14,558.0,496.0,14,True
28,14,556.5,489.0,14,True
29,14,560.0,482.0,14,True
0,45,916.0,147.0,45,True
1,45,916.0,145.0,45,True
2,45,915.0,144.0,45,True
3,45,918.0,143.0,45,True
4,45,918.0,144.0,45,True
5,45,926.0,144.0,45,True
6,45,926.0,143.0,45,True
7,45,927.0,141.0,45,True
8,45,926.0,139.0,45,True
9,45,928.0,141.0,45,True
10,45,928.0,141.0,45,True
11,45,922.0,141.0,45,True
12,45,922.0,141.0,45,True
13,45,922.0,141.0,45,True
14,45,920.0,138.0,45,True
15,45,920.0,138.0,45,True
16,45,920.0,138.0,45,True
17,45,920.0,138.0,45,True
18,45,920.0,138.0,45,True
19,45,918.0,136.0,45,True
20,45,918.0,137.0,45,True
21,45,918.0,136.0,45,True
22,45,918.0,136.0,45,True
23,45,918.0,137.0,45,True
24,45,918.0,137.0,45,True
25,45,918.0,137.0,45,True
26,45,918.0,137.5,45,True
27,45,918.0,137.0,45,True
28,45,918.0,137.0,45,True
29,45,920.0,136.0,45,True
0,9,385.0,444.0,9,True
1,9,385.0,444.0,9,True
2,9,384.0,444.0,9,True
3,9,384.0,444.0,9,True
4,9,384.0,444.0,9,True
5,9,384.0,444.0,9,True
6,9,384.0,444.0,9,True
7,9,384.0,444.0,9,True
8,9,384.0,444.0,9,True
9,9,384.0,444.0,9,True
10,9,384.0,444.0,9,True
11,9,384.0,444.0,9,True
12,9,384.0,444.0,9,True
13,9,385.0,452.0,9,True
14,9,385.0,449.0,9,True
15,9,385.0,449.0,9,True
16,9,385.0,449.0,9,True
17,9,385.0,450.0,9,True
18,9,385.0,450.0,9,True
19,9,384.0,451.0,9,True
20,9,384.0,451.0,9,True
21,9,383.0,454.0,9,True
22,9,384.0,455.0,9,True
23,9,384.0,455.0,9,True
24,9,384.0,455.0,9,True
25,9,384.0,455.0,9,True
26,9,379.0,454.0,9,True
27,9,379.0,454.0,9,True
28,9,379.0,454.0,9,True
29,9,379.0,454.0,9,True
0,11,466.0,453.0,11,True
1,11,466.0,453.0,11,True
2,11,466.0,453.0,11,True
3,11,466.0,453.0,11,True
4,11,466.0,453.0,11,True
5,11,466.0,453.0,11,True
6,11,466.0,453.0,11,True
7,11,466.0,453.0,11,True
8,11,466.0,453.0,11,True
9,11,466.0,453.0,11,True
10,11,466.0,453.0,11,True
11,11,466.0,453.0,11,True
12,11,466.0,453.0,11,True
13,11,466.0,453.0,11,True
14,11,465.0,451.0,11,True
15,11,465.0,451.0,11,True
16,11,465.0,451.0,11,True
17,11,465.0,451.0,11,True
18,11,465.0,450.0,11,True
19,11,465.0,450.0,11,True
20,11,465.0,450.0,11,True
21,11,466.0,450.0,11,True
22,11,467.0,449.0,11,True
23,11,469.0,447.0,11,True
24,11,469.0,447.0,11,True
25,11,465.0,449.0,11,True
26,11,465.0,449.0,11,True
27,11,463.0,453.0,11,True
28,11,470.0,449.0,11,True
29,11,469.0,452.0,11,True
0,43,182.0,898.0,43,True
1,43,184.0,894.0,43,True
2,43,185.0,894.0,43,True
3,43,186.0,894.0,43,True
4,43,189.0,897.0,43,True
5,43,191.0,894.0,43,True
6,43,195.0,891.0,43,True
7,43,195.0,891.0,43,True
8,43,198.0,891.0,43,True
9,43,198.0,891.0,43,True
10,43,205.0,895.0,43,True
11,43,211.0,894.0,43,True
12,43,209.0,894.0,43,True
13,43,209.0,894.0,43,True
14,43,210.0,891.0,43,True
15,43,211.0,889.0,43,True
16,43,211.0,886.0,43,True
17,43,211.0,886.0,43,True
18,43,211.0,886.0,43,True
19,43,211.0,884.0,43,True
20,43,211.0,884.0,43,True
21,43,210.0,882.0,43,True
22,43,210.0,885.0,43,True
23,43,211.0,885.0,43,True
24,43,211.0,884.0,43,True
25,43,212.0,884.0,43,True
26,43,212.0,884.0,43,True
27,43,212.0,882.0,43,True
28,43,215.0,881.0,43,True
29,43,217.0,881.0,43,True
0,47,994.0,297.5,47,True
1,47,990.0,301.0,47,True
2,47,990.0,309.0,47,True
3,47,988.0,310.0,47,True
4,47,987.0,312.0,47,True
5,47,987.0,312.0,47,True
6,47,990.0,310.0,47,True
7,47,990.0,310.0,47,True
8,47,990.0,310.0,47,True
9,47,994.0,314.0,47,True
10,47,994.0,316.0,47,True
11,47,994.0,317.5,47,True
12,47,994.0,320.0,47,True
13,47,994.0,320.0,47,True
14,47,994.0,320.0,47,True
15,47,991.0,328.0,47,True
16,47,989.0,331.0,47,True
17,47,989.0,334.0,47,True
18,47,989.0,334.0,47,True
19,47,986.0,334.0,47,True
20,47,986.0,334.0,47,True
21,47,986.0,334.0,47,True
22,47,987.0,335.0,47,True
23,47,993.0,333.0,47,True
24,47,993.0,333.0,47,True
25,47,993.0,333.0,47,True
26,47,995.0,329.0,47,True
27,47,997.0,329.0,47,True
28,47,999.0,329.0,47,True
29,47,999.0,328.0,47,True
0,46,968.0,70.0,46,True
1,46,961.0,69.0,46,True
2,46,962.0,69.0,46,True
3,46,961.0,72.0,46,True
4,46,958.0,74.0,46,True
5,46,959.0,73.0,46,True
6,46,960.0,75.0,46,True
7,46,962.0,71.0,46,True
8,46,963.0,65.0,46,True
9,46,963.0,64.0,46,True
10,46,960.0,64.0,46,True
11,46,961.0,63.0,46,True
12,46,961.0,65.0,46,True
13,46,959.0,64.0,46,True
14,46,957.0,69.0,46,True
15,46,959.0,67.0,46,True
16,46,959.0,68.0,46,True
17,46,959.0,69.0,46,True
18,46,960.0,68.0,46,True
19,46,960.0,69.0,46,True
20,46,958.0,69.0,46,True
21,46,958.0,73.0,46,True
22,46,958.0,73.0,46,True
23,46,958.0,71.0,46,True
24,46,958.0,71.0,46,True
25,46,958.0,67.0,46,True
26,46,958.0,69.0,46,True
27,46,957.0,69.0,46,True
28,46,957.0,69.0,46,True
29,46,952.0,76.0,46,True
0,7,131.0,402.0,7,True
1,7,131.0,402.0,7,True
2,7,131.0,402.0,7,True
3,7,129.0,411.0,7,True
4,7,129.0,411.0,7,True
5,7,129.0,411.0,7,True
6,7,128.0,410.0,7,True
7,7,128.0,410.0,7,True
8,7,128.0,410.0,7,True
9,7,124.0,408.0,7,True
10,7,121.0,407.0,7,True
11,7,121.0,407.0,7,True
12,7,120.0,409.0,7,True
13,7,120.0,409.0,7,True
14,7,118.0,410.0,7,True
15,7,118.0,410.0,7,True
16,7,114.0,413.0,7,True
17,7,114.0,413.0,7,True
18,7,114.0,413.0,7,True
19,7,114.0,413.0,7,True
20,7,114.0,413.0,7,True
21,7,114.0,413.0,7,True
22,7,114.0,413.0,7,True
23,7,114.0,413.0,7,True
24,7,114.0,413.0,7,True
25,7,114.0,413.0,7,True
26,7,114.0,413.0,7,True
27,7,114.0,413.0,7,True
28,7,114.0,413.0,7,True
29,7,114.0,413.0,7,True
