TrackID,Cell_Type,Frame,Time_min,X_um,Y_um,X_displacement_um,Y_displacement_um,Step_Distance_um,Cumulative_Distance_um,Displacement_um,Velocity_um_min,Step_Angle_deg
6,Cell,29,29.0,191.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Cell,0,0.0,86.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Cell,1,1.0,86.0,153.0,0.0,-2.0,2.0,2.0,2.0,2.0,-90.0
2,Cell,2,2.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,3,3.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,4,4.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,5,5.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,6,6.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,7,7.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,8,8.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,9,9.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,10,10.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,11,11.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,12,12.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,13,13.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,14,14.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,15,15.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,16,16.0,86.0,153.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0
2,Cell,17,17.0,86.0,151.0,0.0,-4.0,2.0,4.0,4.0,2.0,-90.0
2,Cell,18,18.0,86.0,148.0,0.0,-7.0,3.0,7.0,7.0,3.0,-90.0
2,Cell,19,19.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,20,20.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,21,21.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,22,22.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,23,23.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,24,24.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,25,25.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,26,26.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,27,27.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,28,28.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
2,Cell,29,29.0,86.0,148.0,0.0,-7.0,0.0,7.0,7.0,0.0,0.0
19,Cell,0,0.0,658.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Cell,1,1.0,658.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Cell,2,2.0,657.0,612.0,-1.0,-3.0,3.1622776601683795,3.1622776601683795,3.1622776601683795,3.1622776601683795,-108.43494882292201
19,Cell,3,3.0,656.0,613.0,-2.0,-2.0,1.4142135623730951,4.576491222541475,2.8284271247461903,1.4142135623730951,135.0
19,Cell,4,4.0,656.0,613.0,-2.0,-2.0,0.0,4.576491222541475,2.8284271247461903,0.0,0.0
19,Cell,5,5.0,656.0,613.0,-2.0,-2.0,0.0,4.576491222541475,2.8284271247461903,0.0,0.0
19,Cell,6,6.0,655.0,614.5,-3.0,-0.5,1.8027756377319946,6.37926686027347,3.0413812651491097,1.8027756377319946,123.6900675259798
19,Cell,7,7.0,655.0,615.0,-3.0,0.0,0.5,6.87926686027347,3.0,0.5,90.0
19,Cell,8,8.0,655.0,615.0,-3.0,0.0,0.0,6.87926686027347,3.0,0.0,0.0
19,Cell,9,9.0,655.0,615.0,-3.0,0.0,0.0,6.87926686027347,3.0,0.0,0.0
19,Cell,10,10.0,655.0,615.0,-3.0,0.0,0.0,6.87926686027347,3.0,0.0,0.0
19,Cell,11,11.0,655.0,613.0,-3.0,-2.0,2.0,8.87926686027347,3.605551275463989,2.0,-90.0
19,Cell,12,12.0,655.0,613.0,-3.0,-2.0,0.0,8.87926686027347,3.605551275463989,0.0,0.0
19,Cell,13,13.0,655.0,613.0,-3.0,-2.0,0.0,8.87926686027347,3.605551275463989,0.0,0.0
19,Cell,14,14.0,656.0,614.0,-2.0,-1.0,1.4142135623730951,10.293480422646565,2.23606797749979,1.4142135623730951,45.0
19,Cell,15,15.0,656.0,613.0,-2.0,-2.0,1.0,11.293480422646565,2.8284271247461903,1.0,-90.0
19,Cell,16,16.0,656.0,613.0,-2.0,-2.0,0.0,11.293480422646565,2.8284271247461903,0.0,0.0
19,Cell,17,17.0,656.0,613.0,-2.0,-2.0,0.0,11.293480422646565,2.8284271247461903,0.0,0.0
19,Cell,18,18.0,656.0,613.0,-2.0,-2.0,0.0,11.293480422646565,2.8284271247461903,0.0,0.0
19,Cell,19,19.0,656.0,613.0,-2.0,-2.0,0.0,11.293480422646565,2.8284271247461903,0.0,0.0
19,Cell,20,20.0,656.0,613.0,-2.0,-2.0,0.0,11.293480422646565,2.8284271247461903,0.0,0.0
19,Cell,21,21.0,655.0,612.0,-3.0,-3.0,1.4142135623730951,12.707693985019661,4.242640687119285,1.4142135623730951,-135.0
19,Cell,22,22.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,23,23.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,24,24.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,25,25.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,26,26.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,27,27.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,28,28.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
19,Cell,29,29.0,655.0,612.0,-3.0,-3.0,0.0,12.707693985019661,4.242640687119285,0.0,0.0
73,Cell,0,0.0,480.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Cell,1,1.0,477.0,904.0,-3.0,-1.0,3.1622776601683795,3.1622776601683795,3.1622776601683795,3.1622776601683795,-161.56505117707798
73,Cell,2,2.0,474.0,902.0,-6.0,-3.0,3.605551275463989,6.767828935632369,6.708203932499369,3.605551275463989,-146.30993247402023
73,Cell,3,3.0,475.0,901.0,-5.0,-4.0,1.4142135623730951,8.182042498005464,6.4031242374328485,1.4142135623730951,-45.0
73,Cell,4,4.0,475.0,901.0,-5.0,-4.0,0.0,8.182042498005464,6.4031242374328485,0.0,0.0
73,Cell,5,5.0,474.0,900.0,-6.0,-5.0,1.4142135623730951,9.59625606037856,7.810249675906654,1.4142135623730951,-135.0
73,Cell,6,6.0,474.0,900.0,-6.0,-5.0,0.0,9.59625606037856,7.810249675906654,0.0,0.0
73,Cell,7,7.0,474.0,900.0,-6.0,-5.0,0.0,9.59625606037856,7.810249675906654,0.0,0.0
73,Cell,8,8.0,474.0,899.0,-6.0,-6.0,1.0,10.59625606037856,8.48528137423857,1.0,-90.0
73,Cell,9,9.0,475.0,899.0,-5.0,-6.0,1.0,11.59625606037856,7.810249675906654,1.0,0.0
73,Cell,10,10.0,476.0,899.0,-4.0,-6.0,1.0,12.59625606037856,7.211102550927978,1.0,0.0
73,Cell,11,11.0,477.0,898.0,-3.0,-7.0,1.4142135623730951,14.010469622751655,7.615773105863909,1.4142135623730951,-45.0
73,Cell,12,12.0,477.0,898.0,-3.0,-7.0,0.0,14.010469622751655,7.615773105863909,0.0,0.0
73,Cell,13,13.0,477.0,898.0,-3.0,-7.0,0.0,14.010469622751655,7.615773105863909,0.0,0.0
73,Cell,14,14.0,478.0,898.0,-2.0,-7.0,1.0,15.010469622751655,7.280109889280518,1.0,0.0
73,Cell,15,15.0,479.0,898.0,-1.0,-7.0,1.0,16.010469622751657,7.0710678118654755,1.0,0.0
73,Cell,16,16.0,481.0,898.0,1.0,-7.0,2.0,18.010469622751657,7.0710678118654755,2.0,0.0
73,Cell,17,17.0,483.0,901.0,3.0,-4.0,3.605551275463989,21.616020898215645,5.0,3.605551275463989,56.309932474020215
73,Cell,18,18.0,484.0,902.0,4.0,-3.0,1.4142135623730951,23.03023446058874,5.0,1.4142135623730951,45.0
73,Cell,19,19.0,485.0,903.0,5.0,-2.0,1.4142135623730951,24.444448022961836,5.385164807134504,1.4142135623730951,45.0
73,Cell,20,20.0,484.0,903.0,4.0,-2.0,1.0,25.444448022961836,4.47213595499958,1.0,180.0
73,Cell,21,21.0,484.0,904.0,4.0,-1.0,1.0,26.444448022961836,4.123105625617661,1.0,90.0
73,Cell,22,22.0,483.0,905.0,3.0,0.0,1.4142135623730951,27.858661585334932,3.0,1.4142135623730951,135.0
73,Cell,23,23.0,483.0,906.0,3.0,1.0,1.0,28.858661585334932,3.1622776601683795,1.0,90.0
73,Cell,24,24.0,483.0,906.0,3.0,1.0,0.0,28.858661585334932,3.1622776601683795,0.0,0.0
73,Cell,25,25.0,481.0,906.0,1.0,1.0,2.0,30.858661585334932,1.4142135623730951,2.0,180.0
73,Cell,26,26.0,478.0,906.0,-2.0,1.0,3.0,33.85866158533493,2.23606797749979,3.0,180.0
73,Cell,27,27.0,477.0,907.0,-3.0,2.0,1.4142135623730951,35.27287514770802,3.605551275463989,1.4142135623730951,135.0
73,Cell,28,28.0,477.0,907.0,-3.0,2.0,0.0,35.27287514770802,3.605551275463989,0.0,0.0
73,Cell,29,29.0,478.0,908.0,-2.0,3.0,1.4142135623730951,36.68708871008111,3.605551275463989,1.4142135623730951,45.0
60,Cell,0,0.0,681.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Cell,1,1.0,681.0,708.0,0.0,-2.0,2.0,2.0,2.0,2.0,-90.0
60,Cell,2,2.0,679.0,708.0,-2.0,-2.0,2.0,4.0,2.8284271247461903,2.0,180.0
60,Cell,3,3.0,676.0,708.0,-5.0,-2.0,3.0,7.0,5.385164807134504,3.0,180.0
60,Cell,4,4.0,674.0,707.0,-7.0,-3.0,2.23606797749979,9.23606797749979,7.615773105863909,2.23606797749979,-153.43494882292202
60,Cell,5,5.0,670.0,706.0,-11.0,-4.0,4.123105625617661,13.359173603117451,11.704699910719626,4.123105625617661,-165.96375653207352
60,Cell,6,6.0,670.0,706.0,-11.0,-4.0,0.0,13.359173603117451,11.704699910719626,0.0,0.0
60,Cell,7,7.0,670.0,706.0,-11.0,-4.0,0.0,13.359173603117451,11.704699910719626,0.0,0.0
60,Cell,8,8.0,671.0,708.0,-10.0,-2.0,2.23606797749979,15.595241580617241,10.198039027185569,2.23606797749979,63.43494882292201
60,Cell,9,9.0,673.0,710.0,-8.0,0.0,2.8284271247461903,18.423668705363433,8.0,2.8284271247461903,45.0
60,Cell,10,10.0,675.0,710.0,-6.0,0.0,2.0,20.423668705363433,6.0,2.0,0.0
60,Cell,11,11.0,675.0,707.0,-6.0,-3.0,3.0,23.423668705363433,6.708203932499369,3.0,-90.0
60,Cell,12,12.0,672.0,708.0,-9.0,-2.0,3.1622776601683795,26.58594636553181,9.219544457292887,3.1622776601683795,161.56505117707798
60,Cell,13,13.0,672.0,709.0,-9.0,-1.0,1.0,27.58594636553181,9.055385138137417,1.0,90.0
60,Cell,14,14.0,672.0,706.0,-9.0,-4.0,3.0,30.58594636553181,9.848857801796104,3.0,-90.0
60,Cell,15,15.0,672.0,706.0,-9.0,-4.0,0.0,30.58594636553181,9.848857801796104,0.0,0.0
60,Cell,16,16.0,672.0,706.0,-9.0,-4.0,0.0,30.58594636553181,9.848857801796104,0.0,0.0
60,Cell,17,17.0,672.0,705.0,-9.0,-5.0,1.0,31.58594636553181,10.295630140987,1.0,-90.0
60,Cell,18,18.0,672.0,705.0,-9.0,-5.0,0.0,31.58594636553181,10.295630140987,0.0,0.0
60,Cell,19,19.0,674.0,705.0,-7.0,-5.0,2.0,33.58594636553181,8.602325267042627,2.0,0.0
60,Cell,20,20.0,674.0,706.0,-7.0,-4.0,1.0,34.58594636553181,8.06225774829855,1.0,90.0
60,Cell,21,21.0,675.0,708.0,-6.0,-2.0,2.23606797749979,36.8220143430316,6.324555320336759,2.23606797749979,63.43494882292201
60,Cell,22,22.0,675.0,708.0,-6.0,-2.0,0.0,36.8220143430316,6.324555320336759,0.0,0.0
60,Cell,23,23.0,674.0,709.0,-7.0,-1.0,1.4142135623730951,38.23622790540469,7.0710678118654755,1.4142135623730951,135.0
60,Cell,24,24.0,674.0,708.0,-7.0,-2.0,1.0,39.23622790540469,7.280109889280518,1.0,-90.0
60,Cell,25,25.0,674.0,708.0,-7.0,-2.0,0.0,39.23622790540469,7.280109889280518,0.0,0.0
60,Cell,26,26.0,674.0,707.0,-7.0,-3.0,1.0,40.23622790540469,7.615773105863909,1.0,-90.0
60,Cell,27,27.0,674.0,706.0,-7.0,-4.0,1.0,41.23622790540469,8.06225774829855,1.0,-90.0
60,Cell,28,28.0,673.0,706.0,-8.0,-4.0,1.0,42.23622790540469,8.94427190999916,1.0,180.0
60,Cell,29,29.0,673.0,706.0,-8.0,-4.0,0.0,42.23622790540469,8.94427190999916,0.0,0.0
72,Cell,0,0.0,478.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Cell,1,1.0,475.0,881.0,-3.0,-2.0,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,-146.30993247402023
72,Cell,2,2.0,473.0,879.0,-5.0,-4.0,2.8284271247461903,6.433978400210179,6.4031242374328485,2.8284271247461903,-135.0
72,Cell,3,3.0,476.0,879.0,-2.0,-4.0,3.0,9.43397840021018,4.47213595499958,3.0,0.0
72,Cell,4,4.0,477.0,877.0,-1.0,-6.0,2.23606797749979,11.67004637770997,6.082762530298219,2.23606797749979,-63.43494882292201
72,Cell,5,5.0,480.0,876.0,2.0,-7.0,3.1622776601683795,14.83232403787835,7.280109889280518,3.1622776601683795,-18.43494882292201
72,Cell,6,6.0,480.0,877.0,2.0,-6.0,1.0,15.83232403787835,6.324555320336759,1.0,90.0
72,Cell,7,7.0,483.0,877.0,5.0,-6.0,3.0,18.83232403787835,7.810249675906654,3.0,0.0
72,Cell,8,8.0,484.0,877.0,6.0,-6.0,1.0,19.83232403787835,8.48528137423857,1.0,0.0
72,Cell,9,9.0,488.0,876.0,10.0,-7.0,4.123105625617661,23.955429663496012,12.206555615733702,4.123105625617661,-14.036243467926477
72,Cell,10,10.0,489.0,877.0,11.0,-6.0,1.4142135623730951,25.36964322586911,12.529964086141668,1.4142135623730951,45.0
72,Cell,11,11.0,490.0,875.0,12.0,-8.0,2.23606797749979,27.605711203368898,14.422205101855956,2.23606797749979,-63.43494882292201
72,Cell,12,12.0,488.0,877.0,10.0,-6.0,2.8284271247461903,30.43413832811509,11.661903789690601,2.8284271247461903,135.0
72,Cell,13,13.0,491.0,876.0,13.0,-7.0,3.1622776601683795,33.59641598828347,14.7648230602334,3.1622776601683795,-18.43494882292201
72,Cell,14,14.0,491.0,875.0,13.0,-8.0,1.0,34.59641598828347,15.264337522473747,1.0,-90.0
72,Cell,15,15.0,490.0,875.0,12.0,-8.0,1.0,35.59641598828347,14.422205101855956,1.0,180.0
72,Cell,16,16.0,490.0,875.0,12.0,-8.0,0.0,35.59641598828347,14.422205101855956,0.0,0.0
72,Cell,17,17.0,491.0,878.0,13.0,-5.0,3.1622776601683795,38.758693648451846,13.92838827718412,3.1622776601683795,71.56505117707799
72,Cell,18,18.0,491.0,877.0,13.0,-6.0,1.0,39.758693648451846,14.317821063276353,1.0,-90.0
72,Cell,19,19.0,492.0,878.0,14.0,-5.0,1.4142135623730951,41.17290721082494,14.866068747318506,1.4142135623730951,45.0
72,Cell,20,20.0,491.0,876.0,13.0,-7.0,2.23606797749979,43.40897518832473,14.7648230602334,2.23606797749979,-116.56505117707799
72,Cell,21,21.0,490.0,878.0,12.0,-5.0,2.23606797749979,45.64504316582452,13.0,2.23606797749979,116.56505117707799
72,Cell,22,22.0,490.0,879.0,12.0,-4.0,1.0,46.64504316582452,12.649110640673518,1.0,90.0
72,Cell,23,23.0,490.0,880.0,12.0,-3.0,1.0,47.64504316582452,12.36931687685298,1.0,90.0
72,Cell,24,24.0,490.0,880.0,12.0,-3.0,0.0,47.64504316582452,12.36931687685298,0.0,0.0
72,Cell,25,25.0,486.0,881.0,8.0,-2.0,4.123105625617661,51.76814879144218,8.246211251235321,4.123105625617661,165.96375653207352
72,Cell,26,26.0,485.0,881.0,7.0,-2.0,1.0,52.76814879144218,7.280109889280518,1.0,180.0
72,Cell,27,27.0,485.0,883.0,7.0,0.0,2.0,54.76814879144218,7.0,2.0,90.0
72,Cell,28,28.0,486.0,883.0,8.0,0.0,1.0,55.76814879144218,8.0,1.0,0.0
72,Cell,29,29.0,486.0,883.0,8.0,0.0,0.0,55.76814879144218,8.0,0.0,0.0
63,Cell,0,0.0,700.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cell,1,1.0,701.0,801.0,1.0,-3.0,3.1622776601683795,3.1622776601683795,3.1622776601683795,3.1622776601683795,-71.56505117707799
63,Cell,2,2.0,700.0,802.0,0.0,-2.0,1.4142135623730951,4.576491222541475,2.0,1.4142135623730951,135.0
63,Cell,3,3.0,700.0,802.0,0.0,-2.0,0.0,4.576491222541475,2.0,0.0,0.0
63,Cell,4,4.0,700.0,802.0,0.0,-2.0,0.0,4.576491222541475,2.0,0.0,0.0
63,Cell,5,5.0,703.0,801.0,3.0,-3.0,3.1622776601683795,7.738768882709854,4.242640687119285,3.1622776601683795,-18.43494882292201
63,Cell,6,6.0,704.0,803.0,4.0,-1.0,2.23606797749979,9.974836860209644,4.123105625617661,2.23606797749979,63.43494882292201
63,Cell,7,7.0,704.0,803.0,4.0,-1.0,0.0,9.974836860209644,4.123105625617661,0.0,0.0
63,Cell,8,8.0,701.0,801.0,1.0,-3.0,3.605551275463989,13.580388135673633,3.1622776601683795,3.605551275463989,-146.30993247402023
63,Cell,9,9.0,700.0,802.0,0.0,-2.0,1.4142135623730951,14.99460169804673,2.0,1.4142135623730951,135.0
63,Cell,10,10.0,701.0,801.0,1.0,-3.0,1.4142135623730951,16.408815260419825,3.1622776601683795,1.4142135623730951,-45.0
63,Cell,11,11.0,704.0,800.0,4.0,-4.0,3.1622776601683795,19.571092920588203,5.656854249492381,3.1622776601683795,-18.43494882292201
63,Cell,12,12.0,705.0,801.0,5.0,-3.0,1.4142135623730951,20.9853064829613,5.830951894845301,1.4142135623730951,45.0
63,Cell,13,13.0,701.0,802.0,1.0,-2.0,4.123105625617661,25.10841210857896,2.23606797749979,4.123105625617661,165.96375653207352
63,Cell,14,14.0,700.0,801.0,0.0,-3.0,1.4142135623730951,26.522625670952056,3.0,1.4142135623730951,-135.0
63,Cell,15,15.0,700.0,801.0,0.0,-3.0,0.0,26.522625670952056,3.0,0.0,0.0
63,Cell,16,16.0,701.0,801.0,1.0,-3.0,1.0,27.522625670952056,3.1622776601683795,1.0,0.0
63,Cell,17,17.0,704.0,804.0,4.0,0.0,4.242640687119285,31.76526635807134,4.0,4.242640687119285,45.0
63,Cell,18,18.0,702.0,803.0,2.0,-1.0,2.23606797749979,34.00133433557113,2.23606797749979,2.23606797749979,-153.43494882292202
63,Cell,19,19.0,702.0,804.0,2.0,0.0,1.0,35.00133433557113,2.0,1.0,90.0
63,Cell,20,20.0,702.0,802.0,2.0,-2.0,2.0,37.00133433557113,2.8284271247461903,2.0,-90.0
63,Cell,21,21.0,702.0,802.0,2.0,-2.0,0.0,37.00133433557113,2.8284271247461903,0.0,0.0
63,Cell,22,22.0,703.0,801.0,3.0,-3.0,1.4142135623730951,38.41554789794422,4.242640687119285,1.4142135623730951,-45.0
63,Cell,23,23.0,703.0,800.0,3.0,-4.0,1.0,39.41554789794422,5.0,1.0,-90.0
63,Cell,24,24.0,703.0,800.0,3.0,-4.0,0.0,39.41554789794422,5.0,0.0,0.0
63,Cell,25,25.0,701.0,802.0,1.0,-2.0,2.8284271247461903,42.243975022690414,2.23606797749979,2.8284271247461903,135.0
63,Cell,26,26.0,701.0,800.0,1.0,-4.0,2.0,44.243975022690414,4.123105625617661,2.0,-90.0
63,Cell,27,27.0,703.0,799.0,3.0,-5.0,2.23606797749979,46.48004300019021,5.830951894845301,2.23606797749979,-26.56505117707799
63,Cell,28,28.0,703.0,801.0,3.0,-3.0,2.0,48.48004300019021,4.242640687119285,2.0,90.0
63,Cell,29,29.0,701.0,802.0,1.0,-2.0,2.23606797749979,50.71611097768999,2.23606797749979,2.23606797749979,153.43494882292202
66,Cell,0,0.0,725.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Cell,1,1.0,725.0,972.0,0.0,-2.0,2.0,2.0,2.0,2.0,-90.0
66,Cell,2,2.0,727.0,971.0,2.0,-3.0,2.23606797749979,4.23606797749979,3.605551275463989,2.23606797749979,-26.56505117707799
66,Cell,3,3.0,729.0,970.0,4.0,-4.0,2.23606797749979,6.47213595499958,5.656854249492381,2.23606797749979,-26.56505117707799
66,Cell,4,4.0,732.0,968.0,7.0,-6.0,3.605551275463989,10.07768723046357,9.219544457292887,3.605551275463989,-33.690067525979785
66,Cell,5,5.0,734.0,970.0,9.0,-4.0,2.8284271247461903,12.906114355209759,9.848857801796104,2.8284271247461903,45.0
66,Cell,6,6.0,733.0,971.0,8.0,-3.0,1.4142135623730951,14.320327917582855,8.54400374531753,1.4142135623730951,135.0
66,Cell,7,7.0,732.0,970.0,7.0,-4.0,1.4142135623730951,15.73454147995595,8.06225774829855,1.4142135623730951,-135.0
66,Cell,8,8.0,732.0,969.0,7.0,-5.0,1.0,16.73454147995595,8.602325267042627,1.0,-90.0
66,Cell,9,9.0,732.0,971.0,7.0,-3.0,2.0,18.73454147995595,7.615773105863909,2.0,90.0
66,Cell,10,10.0,731.0,970.0,6.0,-4.0,1.4142135623730951,20.148755042329046,7.211102550927978,1.4142135623730951,-135.0
66,Cell,11,11.0,731.0,968.0,6.0,-6.0,2.0,22.148755042329046,8.48528137423857,2.0,-90.0
66,Cell,12,12.0,735.0,968.0,10.0,-6.0,4.0,26.148755042329046,11.661903789690601,4.0,0.0
66,Cell,13,13.0,736.0,968.0,11.0,-6.0,1.0,27.148755042329046,12.529964086141668,1.0,0.0
66,Cell,14,14.0,736.0,967.0,11.0,-7.0,1.0,28.148755042329046,13.038404810405298,1.0,-90.0
66,Cell,15,15.0,736.0,966.0,11.0,-8.0,1.0,29.148755042329046,13.601470508735444,1.0,-90.0
66,Cell,16,16.0,735.0,966.0,10.0,-8.0,1.0,30.148755042329046,12.806248474865697,1.0,180.0
66,Cell,17,17.0,735.0,968.0,10.0,-6.0,2.0,32.14875504232904,11.661903789690601,2.0,90.0
66,Cell,18,18.0,735.0,968.0,10.0,-6.0,0.0,32.14875504232904,11.661903789690601,0.0,0.0
66,Cell,19,19.0,736.0,970.0,11.0,-4.0,2.23606797749979,34.38482301982883,11.704699910719626,2.23606797749979,63.43494882292201
66,Cell,20,20.0,739.0,970.0,14.0,-4.0,3.0,37.38482301982883,14.560219778561036,3.0,0.0
66,Cell,21,21.0,739.0,970.0,14.0,-4.0,0.0,37.38482301982883,14.560219778561036,0.0,0.0
66,Cell,22,22.0,739.0,968.0,14.0,-6.0,2.0,39.38482301982883,15.231546211727817,2.0,-90.0
66,Cell,23,23.0,743.0,970.0,18.0,-4.0,4.47213595499958,43.85695897482841,18.439088914585774,4.47213595499958,26.56505117707799
66,Cell,24,24.0,743.0,970.0,18.0,-4.0,0.0,43.85695897482841,18.439088914585774,0.0,0.0
66,Cell,25,25.0,744.0,970.0,19.0,-4.0,1.0,44.85695897482841,19.4164878389476,1.0,0.0
66,Cell,26,26.0,741.0,968.0,16.0,-6.0,3.605551275463989,48.4625102502924,17.08800749063506,3.605551275463989,-146.30993247402023
66,Cell,27,27.0,740.0,968.0,15.0,-6.0,1.0,49.4625102502924,16.15549442140351,1.0,180.0
66,Cell,28,28.0,740.0,966.0,15.0,-8.0,2.0,51.4625102502924,17.0,2.0,-90.0
