frame,track_id,x,y,w,h,centroid_x,centroid_y,area
18,72,487,873,9,9,491.0,877.0,56.0
19,72,488,874,9,9,492.0,878.0,56.0
20,72,487,872,9,9,491.0,876.0,56.0
21,72,486,874,9,9,490.0,878.0,56.0
22,72,486,875,9,9,490.0,879.0,56.0
23,72,486,876,9,9,490.0,880.0,56.0
24,72,486,876,9,9,490.0,880.0,56.0
25,72,482,877,9,9,486.0,881.0,56.0
26,72,481,877,9,9,485.0,881.0,56.0
27,72,481,879,9,9,485.0,883.0,56.0
28,72,482,879,9,9,486.0,883.0,56.0
29,72,482,879,9,9,486.0,883.0,56.0
0,63,696,800,9,9,700.0,804.0,56.0
1,63,697,797,9,9,701.0,801.0,56.0
2,63,696,798,9,9,700.0,802.0,56.0
3,63,696,798,9,9,700.0,802.0,56.0
4,63,696,798,9,9,700.0,802.0,56.0
5,63,699,797,9,9,703.0,801.0,56.0
6,63,700,799,9,9,704.0,803.0,56.0
7,63,700,799,9,9,704.0,803.0,56.0
8,63,697,797,9,9,701.0,801.0,56.0
9,63,696,798,9,9,700.0,802.0,56.0
10,63,697,797,9,9,701.0,801.0,56.0
11,63,700,796,9,9,704.0,800.0,56.0
12,63,701,797,9,9,705.0,801.0,56.0
13,63,697,798,9,9,701.0,802.0,56.0
14,63,696,797,9,9,700.0,801.0,56.0
15,63,696,797,9,9,700.0,801.0,56.0
16,63,697,797,9,9,701.0,801.0,56.0
17,63,700,800,9,9,704.0,804.0,56.0
18,63,698,799,9,9,702.0,803.0,56.0
19,63,698,800,9,9,702.0,804.0,56.0
20,63,698,798,9,9,702.0,802.0,56.0
21,63,698,798,9,9,702.0,802.0,56.0
22,63,699,797,9,9,703.0,801.0,56.0
23,63,699,796,9,9,703.0,800.0,56.0
24,63,699,796,9,9,703.0,800.0,56.0
25,63,697,798,9,9,701.0,802.0,56.0
26,63,697,796,9,9,701.0,800.0,56.0
27,63,699,795,9,9,703.0,799.0,56.0
28,63,699,797,9,9,703.0,801.0,56.0
29,63,697,798,9,9,701.0,802.0,56.0
0,66,721,970,9,9,725.0,974.0,56.0
1,66,721,968,9,9,725.0,972.0,56.0
2,66,723,967,9,9,727.0,971.0,56.0
3,66,725,966,9,9,729.0,970.0,56.0
4,66,728,964,9,9,732.0,968.0,56.0
5,66,730,966,9,9,734.0,970.0,56.0
6,66,729,967,9,9,733.0,971.0,56.0
7,66,728,966,9,9,732.0,970.0,56.0
8,66,728,965,9,9,732.0,969.0,56.0
9,66,728,967,9,9,732.0,971.0,56.0
10,66,727,966,9,9,731.0,970.0,56.0
11,66,727,964,9,9,731.0,968.0,56.0
12,66,731,964,9,9,735.0,968.0,56.0
13,66,732,964,9,9,736.0,968.0,56.0
14,66,732,963,9,9,736.0,967.0,56.0
15,66,732,962,9,9,736.0,966.0,56.0
16,66,731,962,9,9,735.0,966.0,56.0
17,66,731,964,9,9,735.0,968.0,56.0
18,66,731,964,9,9,735.0,968.0,56.0
19,66,732,966,9,9,736.0,970.0,56.0
20,66,735,966,9,9,739.0,970.0,56.0
21,66,735,966,9,9,739.0,970.0,56.0
22,66,735,964,9,9,739.0,968.0,56.0
23,66,739,966,9,9,743.0,970.0,56.0
24,66,739,966,9,9,743.0,970.0,56.0
25,66,740,966,9,9,744.0,970.0,56.0
26,66,737,964,9,9,741.0,968.0,56.0
27,66,736,964,9,9,740.0,968.0,56.0
28,66,736,962,9,9,740.0,966.0,56.0
29,66,736,961,9,9,740.0,965.0,56.0
0,1,128,66,9,9,132.0,70.0,56.0
1,1,128,66,9,9,132.0,70.0,56.0
2,1,128,66,9,9,132.0,70.0,56.0
3,1,128,66,9,9,132.0,70.0,56.0
4,1,128,66,9,9,132.0,70.0,56.0
5,1,128,66,9,9,132.0,70.0,56.0
6,1,131,65,9,9,135.0,69.0,56.0
7,1,131,65,9,9,135.0,69.0,56.0
8,1,131,65,9,9,135.0,69.0,56.0
9,1,131,65,9,9,135.0,69.0,56.0
10,1,131,65,9,9,135.0,69.0,56.0
11,1,133,63,9,9,137.0,67.0,56.0
12,1,133,63,9,9,137.0,67.0,56.0
13,1,133,63,9,9,137.0,67.0,56.0
14,1,133,63,9,9,137.0,67.0,56.0
15,1,133,63,9,9,137.0,67.0,56.0
16,1,133,63,9,9,137.0,67.0,56.0
17,1,133,63,9,9,137.0,67.0,56.0
18,1,133,63,9,9,137.0,67.0,56.0
19,1,133,63,9,9,137.0,67.0,56.0
20,1,133,63,9,9,137.0,67.0,56.0
21,1,133,63,9,9,137.0,67.0,56.0
22,1,138,63,9,9,142.0,67.0,56.0
23,1,138,63,9,9,142.0,67.0,56.0
24,1,138,63,9,9,142.0,67.0,56.0
25,1,138,63,9,9,142.0,67.0,56.0
26,1,138,63,9,9,142.0,67.0,56.0
27,1,138,63,9,9,142.0,67.0,56.0
28,1,138,63,9,9,142.0,67.0,56.0
29,1,138,63,9,9,142.0,67.0,56.0
0,16,494,584,9,9,498.0,588.0,56.0
1,16,494,582,9,9,498.0,586.0,56.0
2,16,493,580,9,9,497.0,584.0,56.0
3,16,493,579,9,9,497.0,583.0,56.0
4,16,488,581,9,9,492.0,585.0,56.0
5,16,490,578,9,9,494.0,582.0,56.0
6,16,490,579,9,9,494.0,583.0,56.0
7,16,490,579,9,9,494.0,583.0,56.0
8,16,490,574,9,9,494.0,578.0,56.0
9,16,490,574,9,9,494.0,578.0,56.0
10,16,490,574,9,9,494.0,578.0,56.0
11,16,490,574,9,9,494.0,578.0,56.0
12,16,490,574,9,9,494.0,578.0,56.0
13,16,490,575,9,9,494.0,579.0,56.0
14,16,490,575,9,9,494.0,579.0,56.0
15,16,490,575,10,9,494.5,579.0,64.0
16,16,492,570,9,9,496.0,574.0,56.0
17,16,492,571,9,9,496.0,575.0,56.0
18,16,492,571,9,9,496.0,575.0,56.0
19,16,491,570,9,9,495.0,574.0,56.0
20,16,490,570,9,9,494.0,574.0,56.0
21,16,488,567,9,9,492.0,571.0,56.0
22,16,487,566,9,9,491.0,570.0,56.0
23,16,487,566,9,9,491.0,570.0,56.0
24,16,486,562,9,9,490.0,566.0,56.0
25,16,486,562,9,9,490.0,566.0,56.0
26,16,486,564,9,9,490.0,568.0,56.0
27,16,486,564,9,9,490.0,568.0,56.0
28,16,486,562,9,9,490.0,566.0,56.0
29,16,486,561,9,9,490.0,565.0,56.0
0,54,296,981,9,10,300.0,985.5,64.0
1,54,292,978,9,9,296.0,982.0,56.0
2,54,291,977,9,9,295.0,981.0,56.0
3,54,291,977,9,9,295.0,981.0,56.0
4,54,292,978,9,9,296.0,982.0,56.0
5,54,289,976,9,9,293.0,980.0,56.0
6,54,287,979,9,9,291.0,983.0,56.0
7,54,287,978,9,9,291.0,982.0,56.0
8,54,286,978,9,9,290.0,982.0,56.0
9,54,287,980,9,9,291.0,984.0,56.0
10,54,287,980,9,9,291.0,984.0,56.0
11,54,286,980,9,9,290.0,984.0,56.0
12,54,285,983,9,9,289.0,987.0,56.0
13,54,285,983,9,9,289.0,987.0,56.0
14,54,287,980,9,9,291.0,984.0,56.0
15,54,287,980,9,9,291.0,984.0,56.0
16,54,287,979,9,9,291.0,983.0,56.0
17,54,290,984,9,9,294.0,988.0,56.0
18,54,292,980,9,9,296.0,984.0,56.0
19,54,292,980,9,9,296.0,984.0,56.0
20,54,292,980,9,9,296.0,984.0,56.0
21,54,291,981,9,9,295.0,985.0,56.0
22,54,291,981,9,9,295.0,985.0,56.0
23,54,291,981,9,9,295.0,985.0,56.0
24,54,291,981,9,9,295.0,985.0,56.0
25,54,290,981,9,9,294.0,985.0,56.0
26,54,288,981,9,9,292.0,985.0,56.0
27,54,288,981,9,9,292.0,985.0,56.0
28,54,288,981,9,9,292.0,985.0,56.0
29,54,288,981,9,9,292.0,985.0,56.0
0,4,176,312,9,9,180.0,316.0,56.0
1,4,176,312,9,9,180.0,316.0,56.0
2,4,176,312,9,9,180.0,316.0,56.0
3,4,176,312,9,9,180.0,316.0,56.0
4,4,176,312,9,9,180.0,316.0,56.0
5,4,176,312,9,9,180.0,316.0,56.0
6,4,176,312,9,9,180.0,316.0,56.0
7,4,176,312,9,9,180.0,316.0,56.0
8,4,176,312,9,9,180.0,316.0,56.0
9,4,176,312,9,9,180.0,316.0,56.0
10,4,176,312,9,9,180.0,316.0,56.0
11,4,176,312,9,9,180.0,316.0,56.0
12,4,176,312,9,9,180.0,316.0,56.0
13,4,176,312,9,9,180.0,316.0,56.0
14,4,176,312,9,9,180.0,316.0,56.0
15,4,170,312,9,9,174.0,316.0,56.0
16,4,170,312,9,9,174.0,316.0,56.0
17,4,170,312,9,9,174.0,316.0,56.0
18,4,170,312,9,9,174.0,316.0,56.0
19,4,170,312,9,9,174.0,316.0,56.0
20,4,170,312,9,9,174.0,316.0,56.0
21,4,170,312,9,9,174.0,316.0,56.0
22,4,170,312,9,9,174.0,316.0,56.0
23,4,170,312,9,9,174.0,316.0,56.0
24,4,170,312,9,9,174.0,316.0,56.0
25,4,170,312,9,9,174.0,316.0,56.0
26,4,167,311,9,9,171.0,315.0,56.0
27,4,167,311,9,9,171.0,315.0,56.0
28,4,167,311,9,9,171.0,315.0,56.0
29,4,167,311,9,9,171.0,315.0,56.0
0,65,841,905,9,9,845.0,909.0,56.0
1,65,840,902,9,9,844.0,906.0,56.0
2,65,840,902,9,9,844.0,906.0,56.0
3,65,840,901,9,9,844.0,905.0,56.0
4,65,841,902,9,9,845.0,906.0,56.0
5,65,842,903,9,9,846.0,907.0,56.0
6,65,844,907,9,9,848.0,911.0,56.0
7,65,846,906,9,9,850.0,910.0,56.0
8,65,843,904,9,9,847.0,908.0,56.0
9,65,841,903,9,9,845.0,907.0,56.0
10,65,840,897,9,9,844.0,901.0,56.0
11,65,838,898,9,9,842.0,902.0,56.0
12,65,838,896,9,9,842.0,900.0,56.0
13,65,838,896,9,9,842.0,900.0,56.0
14,65,836,896,9,9,840.0,900.0,56.0
15,65,836,900,9,9,840.0,904.0,56.0
16,65,839,898,9,9,843.0,902.0,56.0
17,65,843,900,9,9,847.0,904.0,56.0
18,65,845,904,9,9,849.0,908.0,56.0
19,65,845,903,9,9,849.0,907.0,56.0
20,65,845,903,9,9,849.0,907.0,56.0
21,65,849,903,9,9,853.0,907.0,56.0
22,65,851,903,9,9,855.0,907.0,56.0
23,65,852,900,9,9,856.0,904.0,56.0
24,65,854,896,9,9,858.0,900.0,56.0
25,65,849,898,9,9,853.0,902.0,56.0
26,65,852,893,9,9,856.0,897.0,56.0
27,65,852,894,9,9,856.0,898.0,56.0
28,65,852,894,9,9,856.0,898.0,56.0
29,65,852,893,9,9,856.0,897.0,56.0
0,53,14,979,9,9,18.0,983.0,56.0
1,53,14,977,9,9,18.0,981.0,56.0
2,53,12,976,9,9,16.0,980.0,56.0
3,53,14,977,9,9,18.0,981.0,56.0
4,53,14,979,9,9,18.0,983.0,56.0
5,53,16,979,9,9,20.0,983.0,56.0
6,53,18,977,9,9,22.0,981.0,56.0
7,53,22,975,9,9,26.0,979.0,56.0
8,53,21,974,9,9,25.0,978.0,56.0
9,53,19,975,9,9,23.0,979.0,56.0
10,53,19,976,9,9,23.0,980.0,56.0
11,53,19,976,9,9,23.0,980.0,56.0
12,53,18,975,9,9,22.0,979.0,56.0
13,53,16,976,9,9,20.0,980.0,56.0
14,53,16,975,9,9,20.0,979.0,56.0
15,53,16,975,9,9,20.0,979.0,56.0
16,53,16,974,9,9,20.0,978.0,56.0
17,53,16,974,9,9,20.0,978.0,56.0
18,53,16,974,9,9,20.0,978.0,56.0
19,53,18,972,9,9,22.0,976.0,56.0
20,53,20,971,9,9,24.0,975.0,56.0
21,53,23,971,9,9,27.0,975.0,56.0
22,53,25,974,9,9,29.0,978.0,56.0
23,53,27,968,9,9,31.0,972.0,56.0
24,53,25,972,9,9,29.0,976.0,56.0
25,53,27,971,9,9,31.0,975.0,56.0
26,53,28,969,9,9,32.0,973.0,56.0
27,53,30,970,9,9,34.0,974.0,56.0
28,53,32,970,9,9,36.0,974.0,56.0
29,53,33,970,9,9,37.0,974.0,56.0
0,41,100,836,9,9,104.0,840.0,56.0
1,41,103,830,9,9,107.0,834.0,56.0
2,41,103,830,9,9,107.0,834.0,56.0
3,41,104,832,9,9,108.0,836.0,56.0
4,41,107,832,9,9,111.0,836.0,56.0
5,41,108,834,9,9,112.0,838.0,56.0
6,41,111,834,9,9,115.0,838.0,56.0
7,41,115,836,9,9,119.0,840.0,56.0
8,41,121,839,9,9,125.0,843.0,56.0
9,41,123,839,9,9,127.0,843.0,56.0
10,41,124,836,9,9,128.0,840.0,56.0
11,41,127,832,9,9,131.0,836.0,56.0
12,41,128,833,9,9,132.0,837.0,56.0
13,41,133,834,9,9,137.0,838.0,56.0
14,41,136,834,9,9,140.0,838.0,56.0
15,41,140,834,9,9,144.0,838.0,56.0
16,41,140,835,9,9,144.0,839.0,56.0
17,41,142,835,9,9,146.0,839.0,56.0
18,41,142,835,9,9,146.0,839.0,56.0
19,41,146,832,9,9,150.0,836.0,56.0
20,41,146,832,9,9,150.0,836.0,56.0
21,41,146,832,9,9,150.0,836.0,56.0
22,41,145,832,9,9,149.0,836.0,56.0
23,41,145,832,9,9,149.0,836.0,56.0
24,41,144,827,9,9,148.0,831.0,56.0
25,41,137,826,9,9,141.0,830.0,56.0
26,41,136,820,9,9,140.0,824.0,56.0
27,41,136,820,9,9,140.0,824.0,56.0
28,41,133,819,9,9,137.0,823.0,56.0
29,41,127,819,9,9,131.0,823.0,56.0
0,44,125,929,9,9,129.0,933.0,56.0
1,44,125,929,9,9,129.0,933.0,56.0
2,44,126,928,9,9,130.0,932.0,56.0
3,44,127,929,9,9,131.0,933.0,56.0
4,44,128,930,9,9,132.0,934.0,56.0
5,44,135,929,9,9,139.0,933.0,56.0
6,44,135,929,9,9,139.0,933.0,56.0
7,44,135,929,9,9,139.0,933.0,56.0
8,44,135,929,9,9,139.0,933.0,56.0
9,44,135,929,9,9,139.0,933.0,56.0
10,44,135,929,9,9,139.0,933.0,56.0
11,44,135,929,9,9,139.0,933.0,56.0
12,44,140,934,9,9,144.0,938.0,56.0
13,44,140,934,9,9,144.0,938.0,56.0
14,44,141,929,9,9,145.0,933.0,56.0
15,44,141,929,9,9,145.0,933.0,56.0
16,44,141,929,9,9,145.0,933.0,56.0
17,44,144,926,9,9,148.0,930.0,56.0
18,44,145,928,9,9,149.0,932.0,56.0
19,44,145,929,9,9,149.0,933.0,56.0
20,44,146,929,9,9,150.0,933.0,56.0
21,44,147,929,9,9,151.0,933.0,56.0
22,44,147,929,9,9,151.0,933.0,56.0
23,44,147,929,9,9,151.0,933.0,56.0
24,44,147,929,9,9,151.0,933.0,56.0
25,44,148,929,9,9,152.0,933.0,56.0
26,44,148,929,9,9,152.0,933.0,56.0
27,44,148,929,9,9,152.0,933.0,56.0
28,44,148,929,9,9,152.0,933.0,56.0
29,44,148,929,9,9,152.0,933.0,56.0
0,5,222,360,9,9,226.0,364.0,56.0
1,5,222,360,9,9,226.0,364.0,56.0
2,5,222,360,9,9,226.0,364.0,56.0
3,5,222,360,9,9,226.0,364.0,56.0
4,5,222,360,9,9,226.0,364.0,56.0
5,5,225,353,9,9,229.0,357.0,56.0
6,5,225,353,9,9,229.0,357.0,56.0
7,5,225,353,9,9,229.0,357.0,56.0
8,5,225,353,9,9,229.0,357.0,56.0
9,5,225,353,9,9,229.0,357.0,56.0
10,5,225,353,9,9,229.0,357.0,56.0
11,5,225,353,9,9,229.0,357.0,56.0
12,5,225,353,9,9,229.0,357.0,56.0
13,5,225,353,9,9,229.0,357.0,56.0
14,5,225,353,9,9,229.0,357.0,56.0
15,5,225,353,9,9,229.0,357.0,56.0
16,5,225,353,9,9,229.0,357.0,56.0
17,5,225,353,9,9,229.0,357.0,56.0
18,5,225,353,9,9,229.0,357.0,56.0
19,5,225,353,9,9,229.0,357.0,56.0
20,5,225,353,9,9,229.0,357.0,56.0
21,5,225,353,9,9,229.0,357.0,56.0
22,5,225,353,9,9,229.0,357.0,56.0
23,5,225,353,9,9,229.0,357.0,56.0
24,5,225,353,9,9,229.0,357.0,56.0
25,5,225,353,9,9,229.0,357.0,56.0
26,5,225,353,9,9,229.0,357.0,56.0
27,5,225,353,9,9,229.0,357.0,56.0
28,5,225,353,9,9,229.0,357.0,56.0
29,5,225,353,9,9,229.0,357.0,56.0
0,36,101,738,9,9,105.0,742.0,56.0
1,36,101,737,9,9,105.0,741.0,56.0
2,36,101,737,9,9,105.0,741.0,56.0
3,36,101,734,9,9,105.0,738.0,56.0
4,36,102,736,9,9,106.0,740.0,56.0
5,36,102,736,9,9,106.0,740.0,56.0
6,36,100,738,9,9,104.0,742.0,56.0
7,36,98,737,9,9,102.0,741.0,56.0
8,36,96,736,9,9,100.0,740.0,56.0
9,36,96,735,9,9,100.0,739.0,56.0
10,36,96,734,9,9,100.0,738.0,56.0
11,36,96,733,9,9,100.0,737.0,56.0
12,36,96,733,9,9,100.0,737.0,56.0
13,36,96,733,9,9,100.0,737.0,56.0
14,36,95,733,9,9,99.0,737.0,56.0
15,36,95,733,9,9,99.0,737.0,56.0
16,36,95,733,9,9,99.0,737.0,56.0
17,36,95,733,9,9,99.0,737.0,56.0
18,36,95,728,9,9,99.0,732.0,56.0
19,36,95,728,9,9,99.0,732.0,56.0
20,36,95,728,9,9,99.0,732.0,56.0
21,36,95,728,9,9,99.0,732.0,56.0
22,36,95,728,9,9,99.0,732.0,56.0
23,36,95,728,9,9,99.0,732.0,56.0
24,36,97,729,9,9,101.0,733.0,56.0
25,36,96,733,9,9,100.0,737.0,56.0
26,36,96,731,9,9,100.0,735.0,56.0
27,36,96,731,9,9,100.0,735.0,56.0
28,36,97,730,9,9,101.0,734.0,56.0
29,36,102,724,9,9,106.0,728.0,56.0
0,62,841,763,9,9,845.0,767.0,56.0
1,62,841,763,9,9,845.0,767.0,56.0
2,62,839,764,9,9,843.0,768.0,56.0
3,62,835,762,9,9,839.0,766.0,56.0
4,62,829,757,9,9,833.0,761.0,56.0
5,62,829,754,9,9,833.0,758.0,56.0
6,62,829,754,9,9,833.0,758.0,56.0
7,62,828,754,9,9,832.0,758.0,56.0
8,62,831,757,9,9,835.0,761.0,56.0
9,62,837,762,9,9,841.0,766.0,56.0
10,62,843,767,9,9,847.0,771.0,56.0
11,62,846,766,9,9,850.0,770.0,56.0
12,62,845,762,9,9,849.0,766.0,56.0
13,62,847,761,9,9,851.0,765.0,56.0
14,62,847,761,9,9,851.0,765.0,56.0
15,62,846,760,9,9,850.0,764.0,56.0
16,62,844,759,9,9,848.0,763.0,56.0
17,62,842,757,9,9,846.0,761.0,56.0
18,62,842,756,9,9,846.0,760.0,56.0
19,62,846,756,9,9,850.0,760.0,56.0
20,62,848,756,9,9,852.0,760.0,56.0
21,62,852,758,9,9,856.0,762.0,56.0
22,62,847,758,9,9,851.0,762.0,56.0
23,62,848,759,9,9,852.0,763.0,56.0
24,62,848,756,9,9,852.0,760.0,56.0
25,62,848,758,9,9,852.0,762.0,56.0
26,62,851,755,9,9,855.0,759.0,56.0
27,62,851,750,9,9,855.0,754.0,56.0
28,62,850,747,9,9,854.0,751.0,56.0
29,62,855,743,9,9,859.0,747.0,56.0
0,64,773,877,9,9,777.0,881.0,56.0
1,64,773,877,9,9,777.0,881.0,56.0
2,64,771,878,9,9,775.0,882.0,56.0
3,64,770,877,9,9,774.0,881.0,56.0
4,64,773,873,9,9,777.0,877.0,56.0
5,64,772,874,9,9,776.0,878.0,56.0
6,64,771,874,9,9,775.0,878.0,56.0
7,64,770,873,9,9,774.0,877.0,56.0
8,64,764,878,9,9,768.0,882.0,56.0
9,64,768,877,9,9,772.0,881.0,56.0
